corner,temp_c,vdd,band,corner_id,r3k_cg,r3k_off,ru_cg,ru_off,rsh_ratio,ibias_a_lo_ua,ibias_a_mid_ua,ibias_a_hi_ua,ibias_b_lo_ua,ibias_b_mid_ua,ibias_b_hi_ua,ibias_ratio_mid,ibias_a_100m_ua,ibias_b_100m_ua,ibias_ratio_100m,itail_a_lo_ua,itail_a_mid_ua,itail_a_hi_ua,itail_b_lo_ua,itail_b_mid_ua,itail_b_hi_ua,itail_ratio_mid,ihead_a_mid_ua,ihead_b_mid_ua,vbn_a_mid,vbn_b_mid,vbp_a_mid,vbp_b_mid,iring_a_mid_ua,iring_b_mid_ua,itail_a_100m_ua,itail_b_100m_ua,iring_a_100m_ua,iring_b_100m_ua,ivco_a_100m_ua,ivco_b_100m_ua,verdict
moscap_ss,27.0,2.97,band7,moscap_ss_27c_2.97v_band7,18187.950081,103985.86383,2191.0287503,12294.612156,8.3011006033,132.78451257,206.07095755,285.3307997,1703.5840836,2123.1168877,2492.110553,10.302843801,103.03845529,1267.7128451,12.303298235,46.116382727,74.601013327,105.30407046,491.6691791,674.14992714,841.27855952,9.0367395439,75.999001504,568.32395047,1.0532045693,2.1448848366,1.7370417947,0.74791703836,373.00506663,3370.7496357,27.921897312,256.79116454,139.60948656,1283.9558227,242.64794185,2551.6686678,PASS
moscap_ss,27.0,3.3,band0,moscap_ss_27c_3.30v_band0,18187.950081,103985.86383,2191.0287503,12294.612156,8.3011006033,34.648928448,46.58677537,59.600281657,779.64496562,865.4586903,963.12878206,18.577346971,105.4372725,1451.6631722,13.768026598,1.6005852359,2.5570508217,3.578356087,18.209294322,24.454864699,31.506552786,9.5636991222,2.9051270367,25.868412756,0.70033240564,0.87748938656,2.4701339729,2.2714990227,12.785254109,122.2743235,28.778313303,282.38747952,143.89156652,1411.9373976,249.32883901,2863.6005698,PASS
moscap_ss,27.0,3.3,band7,moscap_ss_27c_3.30v_band7,18187.950081,103985.86383,2191.0287503,12294.612156,8.3011006033,136.56719152,211.01452456,291.45251829,1981.0557169,2436.4451484,2866.0249748,11.546338592,105.43727229,1451.6631724,13.768026628,47.632595243,76.669561694,107.92715747,557.29005475,743.7211519,941.15446466,9.7003443801,78.87122519,670.55890405,1.0577145829,2.2464481208,2.0590223098,0.93049037481,383.34780847,3718.6057595,28.778313251,282.38747956,143.89156625,1411.9373978,249.32883854,2863.6005703,PASS
moscap_ss,27.0,3.63,band0,moscap_ss_27c_3.63v_band0,18187.950081,103985.86383,2191.0287503,12294.612156,8.3011006033,35.515792551,47.541554241,60.642526532,915.56814027,1001.6444857,1099.6699434,21.068820775,108.0463338,1639.598711,15.174959235,1.681127717,2.6676291691,3.7174615155,20.443778852,26.763705062,33.904451062,10.032768187,3.1041479716,28.623474316,0.70178040968,0.88718347788,2.7964999466,2.5877935654,13.338145846,133.81852531,29.690080091,307.73412642,148.45040046,1538.6706321,256.49673426,3178.2693431,PASS
moscap_ss,27.0,3.63,band7,moscap_ss_27c_3.63v_band7,18187.950081,103985.86383,2191.0287503,12294.612156,8.3011006033,140.66961653,216.23261934,297.77373535,2259.3911418,2740.6238702,3210.9251266,12.674423862,108.0463338,1639.5987113,15.174959238,49.252799699,78.827070154,110.6121823,622.3656405,811.67861044,1018.0865664,10.296952669,81.82732801,761.95689863,1.0624521612,2.3446413827,2.3808157594,1.1360923361,394.13535077,4058.3930522,29.690080084,307.73412649,148.45040042,1538.6706324,256.49673422,3178.2693437,PASS
moscap_ss,125.0,2.97,band0,moscap_ss_125c_2.97v_band0,15874.444568,90806.38854,2170.0843288,12255.247659,7.3151279687,47.105715253,60.592806203,75.239651224,588.38214043,671.74253105,765.48436316,11.086176283,128.49435647,1207.4374872,9.3968133725,1.8416660206,2.9062366291,4.0411923479,16.351563813,22.402054522,29.143845128,7.7082692776,3.213374983,23.471236386,0.61346550886,0.80536722389,2.2414814814,2.0256199247,14.531183146,112.01027261,33.120254584,258.11559737,165.60127292,1290.5779868,294.0956294,2498.015474,PASS
moscap_ss,125.0,2.97,band7,moscap_ss_125c_2.97v_band7,15874.444568,90806.38854,2170.0843288,12255.247659,7.3151279687,164.97520838,248.23148775,337.78672507,1620.5973368,1975.5944848,2220.2506853,7.9586780175,128.49435649,1207.4374871,9.3968133705,54.982372626,87.327959195,121.98752338,492.81555151,654.46600416,736.80119562,7.4943467155,88.776269889,498.69185286,1.0743491091,2.3210546017,1.7250155597,0.74732016169,436.63979597,3272.3300208,33.120254572,258.11559731,165.60127286,1290.5779865,294.09562935,2498.0154737,PASS
moscap_ss,125.0,3.3,band0,moscap_ss_125c_3.30v_band0,15874.444568,90806.38854,2170.0843288,12255.247659,7.3151279687,48.016526794,61.58298294,76.31173753,702.69770496,786.35328468,880.97404868,12.76900285,131.04294525,1374.7023475,10.490471996,1.9160404401,3.0074737269,4.1685009844,18.549074542,24.67424411,31.542655176,8.2043091147,3.3889591684,26.09938608,0.61489956629,0.81765837164,2.5678331485,2.3394642012,15.037368635,123.37122055,33.989553588,283.63181296,169.94776794,1418.1590648,300.99071319,2792.8614123,PASS
moscap_ss,125.0,3.3,band7,moscap_ss_125c_3.30v_band7,15874.444568,90806.38854,2170.0843288,12255.247659,7.3151279687,168.98555138,253.37722836,344.14984398,1890.2035268,2278.2882159,2592.09294,8.9916849697,131.04294523,1374.7023473,10.490471997,56.552010563,89.443102921,124.67579508,558.17758894,732.01538533,860.33022541,8.1841456906,91.729998005,598.19514455,1.0796647786,2.4544903662,2.0461751991,0.90366944135,447.21551461,3660.0769266,33.989553573,283.63181293,169.94776786,1418.1590646,300.99071309,2792.861412,PASS
moscap_ss,125.0,3.63,band0,moscap_ss_125c_3.63v_band0,15874.444568,90806.38854,2170.0843288,12255.247659,7.3151279687,49.020902301,62.667646047,77.480347124,821.88331241,905.76751944,1000.7432406,14.453511127,133.81619853,1546.2520019,11.555043551,1.9990296769,3.1183504738,4.3061895516,20.775638291,26.963640363,33.912627813,8.6467639187,3.5885424126,28.795704052,0.6165070021,0.82942716534,2.8937903875,2.6537669021,15.591752369,134.81820182,34.924273013,309.07095625,174.62136507,1545.3547812,308.4375636,3091.6067831,PASS
moscap_ss,125.0,3.63,band7,moscap_ss_125c_3.63v_band7,15874.444568,90806.38854,2170.0843288,12255.247659,7.3151279687,173.35218499,258.78734363,350.65185514,2159.796006,2574.4748902,2954.9862047,9.9482256518,133.81619832,1546.2520019,11.55504357,58.246488592,91.649481468,127.40774523,623.46259029,801.96716448,971.62979237,8.7503731787,94.745234234,695.10970889,1.0852863861,2.5724088529,2.3671712015,1.0750082767,458.24740734,4009.8358224,34.924272966,309.07095625,174.62136483,1545.3547813,308.43756315,3091.6067832,PASS
mimcap_ff,-40.0,2.97,band0,mimcap_ff_-40c_2.97v_band0,20529.46348,117318.4629,2222.4766245,12416.853785,9.2372010814,27.288111728,37.814643377,49.348081373,703.69893773,790.19897618,888.87924405,20.896639651,87.814021162,1317.4139787,15.002319234,1.3284524343,2.1462835802,3.0264701953,15.587546665,21.785015489,28.802893965,10.150110493,2.3990591522,22.795855514,0.76111803293,0.90982599088,2.0768166426,1.9122375732,10.731417901,108.92507745,24.341931623,253.42212246,121.70965812,1267.1106123,209.52367928,2584.524591,PASS
mimcap_ff,-40.0,2.97,band7,mimcap_ff_-40c_2.97v_band7,20529.46348,117318.4629,2222.4766245,12416.853785,9.2372010814,114.25508607,179.41342114,250.22676468,1752.7880173,2227.0122751,2675.2929704,12.412740703,87.814021037,1317.4139789,15.002319257,40.536626027,65.864256861,93.303611136,485.78699686,674.93529608,878.96678624,10.247368273,67.251958074,619.15376031,1.0457595975,2.0024296035,1.7451401137,0.78687346878,329.3212843,3374.6764804,24.341931596,253.42212248,121.70965798,1267.1106124,209.52367902,2584.5245913,PASS
mimcap_ff,-40.0,3.3,band0,mimcap_ff_-40c_3.30v_band0,20529.46348,117318.4629,2222.4766245,12416.853785,9.2372010814,28.040140731,38.657187496,50.278540507,849.23988818,936.08891196,1035.2933592,24.215132362,90.227209913,1515.1567511,16.792680972,1.4044160688,2.25297965,3.1623882455,17.801949621,24.096337135,31.232185883,10.695319479,2.5859316715,25.537180665,0.76242897374,0.9183950953,2.4035933389,2.22962418,11.26489825,120.48168568,25.215588908,278.77158987,126.07794454,1393.8579493,216.30515446,2909.0147004,PASS
mimcap_ff,-40.0,3.3,band7,mimcap_ff_-40c_3.30v_band7,20529.46348,117318.4629,2222.4766245,12416.853785,9.2372010814,118.07200999,184.42362436,256.40866755,2040.0334651,2536.0691641,3038.9053893,13.751324825,90.227210027,1515.1567511,16.792680951,42.076879737,67.968374196,95.958269685,550.84384557,743.21135227,955.21611179,10.934664262,70.153996171,705.84906505,1.0498024159,2.0898441392,2.0675509526,1.0109179382,339.84187098,3716.0567613,25.21558895,278.77158987,126.07794475,1393.8579493,216.30515478,2909.0147004,PASS
mimcap_ff,-40.0,3.63,band0,mimcap_ff_-40c_3.63v_band0,20529.46348,117318.4629,2222.4766245,12416.853785,9.2372010814,28.874561457,39.585508716,51.297672334,999.40634597,1086.5508652,1186.1218375,27.448197596,92.830180979,1716.3265439,18.488885035,1.4863973812,2.3668563758,3.3063897771,20.020348192,26.40027586,33.633968995,11.154152035,2.7914354064,28.328729764,0.76381777993,0.92644994606,2.7302149885,2.5474720566,11.834281879,132.0013793,26.13786925,303.69268857,130.68934625,1518.4634428,223.51952723,3234.7899868,PASS
mimcap_ff,-40.0,3.63,band7,mimcap_ff_-40c_3.63v_band7,20529.46348,117318.4629,2222.4766245,12416.853785,9.2372010814,122.17098048,189.69822121,262.80958016,2328.6131772,2835.4467536,3381.5145099,14.947144657,92.830181099,1716.3265438,18.48888501,43.705966153,70.156365569,98.681286772,614.82429535,809.73258112,1026.3941575,11.541826241,73.153258867,781.40375241,1.0540122296,2.1742402568,2.3897847002,1.2528874674,350.78182784,4048.6629056,26.137869328,303.69268854,130.68934664,1518.4634427,223.51952774,3234.7899865,PASS
mimcap_ff,27.0,2.97,band0,mimcap_ff_27c_2.97v_band0,18187.950081,103985.86383,2191.0287503,12294.612156,8.3011006033,33.874135269,45.726585161,58.655289645,648.56668446,734.05815097,831.12343163,16.053202932,103.03845524,1267.712845,12.303298239,1.5269019551,2.4544439627,3.4480736124,15.991349513,22.150992599,29.087048032,9.0248516306,2.7261995221,23.172295762,0.69899889456,0.86726794189,2.1435252732,1.9556666334,12.272219814,110.754963,27.921897293,256.79116449,139.60948646,1283.9558224,242.64794171,2551.6686674,PASS
mimcap_ff,27.0,2.97,band7,mimcap_ff_27c_2.97v_band7,18187.950081,103985.86383,2191.0287503,12294.612156,8.3011006033,132.78451257,206.07095755,285.3307997,1703.5840836,2123.1168877,2492.110553,10.302843801,103.03845529,1267.7128451,12.303298235,46.116382727,74.601013327,105.30407046,491.6691791,674.14992714,841.27855952,9.0367395439,75.999001504,568.32395047,1.0532045693,2.1448848366,1.7370417947,0.74791703836,373.00506663,3370.7496357,27.921897312,256.79116454,139.60948656,1283.9558227,242.64794185,2551.6686678,PASS
mimcap_ff,27.0,3.3,band0,mimcap_ff_27c_3.30v_band0,18187.950081,103985.86383,2191.0287503,12294.612156,8.3011006033,34.648928448,46.58677537,59.600281657,779.64496562,865.4586903,963.12878206,18.577346971,105.4372725,1451.6631722,13.768026598,1.6005852359,2.5570508217,3.578356087,18.209294322,24.454864699,31.506552786,9.5636991222,2.9051270367,25.868412756,0.70033240564,0.87748938656,2.4701339729,2.2714990227,12.785254109,122.2743235,28.778313303,282.38747952,143.89156652,1411.9373976,249.32883901,2863.6005698,PASS
mimcap_ff,27.0,3.3,band7,mimcap_ff_27c_3.30v_band7,18187.950081,103985.86383,2191.0287503,12294.612156,8.3011006033,136.56719152,211.01452456,291.45251829,1981.0557169,2436.4451484,2866.0249748,11.546338592,105.43727229,1451.6631724,13.768026628,47.632595243,76.669561694,107.92715747,557.29005475,743.7211519,941.15446466,9.7003443801,78.87122519,670.55890405,1.0577145829,2.2464481208,2.0590223098,0.93049037481,383.34780847,3718.6057595,28.778313251,282.38747956,143.89156625,1411.9373978,249.32883854,2863.6005703,PASS
mimcap_ff,27.0,3.63,band0,mimcap_ff_27c_3.63v_band0,18187.950081,103985.86383,2191.0287503,12294.612156,8.3011006033,35.515792551,47.541554241,60.642526532,915.56814027,1001.6444857,1099.6699434,21.068820775,108.0463338,1639.598711,15.174959235,1.681127717,2.6676291691,3.7174615155,20.443778852,26.763705062,33.904451062,10.032768187,3.1041479716,28.623474316,0.70178040968,0.88718347788,2.7964999466,2.5877935654,13.338145846,133.81852531,29.690080091,307.73412642,148.45040046,1538.6706321,256.49673426,3178.2693431,PASS
mimcap_ff,27.0,3.63,band7,mimcap_ff_27c_3.63v_band7,18187.950081,103985.86383,2191.0287503,12294.612156,8.3011006033,140.66961653,216.23261934,297.77373535,2259.3911418,2740.6238702,3210.9251266,12.674423862,108.0463338,1639.5987113,15.174959238,49.252799699,78.827070154,110.6121823,622.3656405,811.67861044,1018.0865664,10.296952669,81.82732801,761.95689863,1.0624521612,2.3446413827,2.3808157594,1.1360923361,394.13535077,4058.3930522,29.690080084,307.73412649,148.45040042,1538.6706324,256.49673422,3178.2693437,PASS
mimcap_ff,125.0,2.97,band0,mimcap_ff_125c_2.97v_band0,15874.444568,90806.38854,2170.0843288,12255.247659,7.3151279687,47.105715253,60.592806203,75.239651224,588.38214043,671.74253105,765.48436316,11.086176283,128.49435647,1207.4374872,9.3968133725,1.8416660206,2.9062366291,4.0411923479,16.351563813,22.402054522,29.143845128,7.7082692776,3.213374983,23.471236386,0.61346550886,0.80536722389,2.2414814814,2.0256199247,14.531183146,112.01027261,33.120254584,258.11559737,165.60127292,1290.5779868,294.0956294,2498.015474,PASS
mimcap_ff,125.0,2.97,band7,mimcap_ff_125c_2.97v_band7,15874.444568,90806.38854,2170.0843288,12255.247659,7.3151279687,164.97520838,248.23148775,337.78672507,1620.5973368,1975.5944848,2220.2506853,7.9586780175,128.49435649,1207.4374871,9.3968133705,54.982372626,87.327959195,121.98752338,492.81555151,654.46600416,736.80119562,7.4943467155,88.776269889,498.69185286,1.0743491091,2.3210546017,1.7250155597,0.74732016169,436.63979597,3272.3300208,33.120254572,258.11559731,165.60127286,1290.5779865,294.09562935,2498.0154737,PASS
mimcap_ff,125.0,3.3,band0,mimcap_ff_125c_3.30v_band0,15874.444568,90806.38854,2170.0843288,12255.247659,7.3151279687,48.016526794,61.58298294,76.31173753,702.69770496,786.35328468,880.97404868,12.76900285,131.04294525,1374.7023475,10.490471996,1.9160404401,3.0074737269,4.1685009844,18.549074542,24.67424411,31.542655176,8.2043091147,3.3889591684,26.09938608,0.61489956629,0.81765837164,2.5678331485,2.3394642012,15.037368635,123.37122055,33.989553588,283.63181296,169.94776794,1418.1590648,300.99071319,2792.8614123,PASS
mimcap_ff,125.0,3.3,band7,mimcap_ff_125c_3.30v_band7,15874.444568,90806.38854,2170.0843288,12255.247659,7.3151279687,168.98555138,253.37722836,344.14984398,1890.2035268,2278.2882159,2592.09294,8.9916849697,131.04294523,1374.7023473,10.490471997,56.552010563,89.443102921,124.67579508,558.17758894,732.01538533,860.33022541,8.1841456906,91.729998005,598.19514455,1.0796647786,2.4544903662,2.0461751991,0.90366944135,447.21551461,3660.0769266,33.989553573,283.63181293,169.94776786,1418.1590646,300.99071309,2792.861412,PASS
mimcap_ff,125.0,3.63,band0,mimcap_ff_125c_3.63v_band0,15874.444568,90806.38854,2170.0843288,12255.247659,7.3151279687,49.020902301,62.667646047,77.480347124,821.88331241,905.76751944,1000.7432406,14.453511127,133.81619853,1546.2520019,11.555043551,1.9990296769,3.1183504738,4.3061895516,20.775638291,26.963640363,33.912627813,8.6467639187,3.5885424126,28.795704052,0.6165070021,0.82942716534,2.8937903875,2.6537669021,15.591752369,134.81820182,34.924273013,309.07095625,174.62136507,1545.3547812,308.4375636,3091.6067831,PASS
mimcap_ff,125.0,3.63,band7,mimcap_ff_125c_3.63v_band7,15874.444568,90806.38854,2170.0843288,12255.247659,7.3151279687,173.35218499,258.78734363,350.65185514,2159.796006,2574.4748902,2954.9862047,9.9482256518,133.81619832,1546.2520019,11.55504357,58.246488592,91.649481468,127.40774523,623.46259029,801.96716448,971.62979237,8.7503731787,94.745234234,695.10970889,1.0852863861,2.5724088529,2.3671712015,1.0750082767,458.24740734,4009.8358224,34.924272966,309.07095625,174.62136483,1545.3547813,308.43756315,3091.6067832,PASS
mimcap_ss,-40.0,2.97,band0,mimcap_ss_-40c_2.97v_band0,20529.46348,117318.4629,2222.4766245,12416.853785,9.2372010814,27.288111728,37.814643377,49.348081373,703.69893773,790.19897618,888.87924405,20.896639651,87.814021162,1317.4139787,15.002319234,1.3284524343,2.1462835802,3.0264701953,15.587546665,21.785015489,28.802893965,10.150110493,2.3990591522,22.795855514,0.76111803293,0.90982599088,2.0768166426,1.9122375732,10.731417901,108.92507745,24.341931623,253.42212246,121.70965812,1267.1106123,209.52367928,2584.524591,PASS
mimcap_ss,-40.0,2.97,band7,mimcap_ss_-40c_2.97v_band7,20529.46348,117318.4629,2222.4766245,12416.853785,9.2372010814,114.25508607,179.41342114,250.22676468,1752.7880173,2227.0122751,2675.2929704,12.412740703,87.814021037,1317.4139789,15.002319257,40.536626027,65.864256861,93.303611136,485.78699686,674.93529608,878.96678624,10.247368273,67.251958074,619.15376031,1.0457595975,2.0024296035,1.7451401137,0.78687346878,329.3212843,3374.6764804,24.341931596,253.42212248,121.70965798,1267.1106124,209.52367902,2584.5245913,PASS
mimcap_ss,-40.0,3.3,band0,mimcap_ss_-40c_3.30v_band0,20529.46348,117318.4629,2222.4766245,12416.853785,9.2372010814,28.040140731,38.657187496,50.278540507,849.23988818,936.08891196,1035.2933592,24.215132362,90.227209913,1515.1567511,16.792680972,1.4044160688,2.25297965,3.1623882455,17.801949621,24.096337135,31.232185883,10.695319479,2.5859316715,25.537180665,0.76242897374,0.9183950953,2.4035933389,2.22962418,11.26489825,120.48168568,25.215588908,278.77158987,126.07794454,1393.8579493,216.30515446,2909.0147004,PASS
mimcap_ss,-40.0,3.3,band7,mimcap_ss_-40c_3.30v_band7,20529.46348,117318.4629,2222.4766245,12416.853785,9.2372010814,118.07200999,184.42362436,256.40866755,2040.0334651,2536.0691641,3038.9053893,13.751324825,90.227210027,1515.1567511,16.792680951,42.076879737,67.968374196,95.958269685,550.84384557,743.21135227,955.21611179,10.934664262,70.153996171,705.84906505,1.0498024159,2.0898441392,2.0675509526,1.0109179382,339.84187098,3716.0567613,25.21558895,278.77158987,126.07794475,1393.8579493,216.30515478,2909.0147004,PASS
mimcap_ss,-40.0,3.63,band0,mimcap_ss_-40c_3.63v_band0,20529.46348,117318.4629,2222.4766245,12416.853785,9.2372010814,28.874561457,39.585508716,51.297672334,999.40634597,1086.5508652,1186.1218375,27.448197596,92.830180979,1716.3265439,18.488885035,1.4863973812,2.3668563758,3.3063897771,20.020348192,26.40027586,33.633968995,11.154152035,2.7914354064,28.328729764,0.76381777993,0.92644994606,2.7302149885,2.5474720566,11.834281879,132.0013793,26.13786925,303.69268857,130.68934625,1518.4634428,223.51952723,3234.7899868,PASS
mimcap_ss,-40.0,3.63,band7,mimcap_ss_-40c_3.63v_band7,20529.46348,117318.4629,2222.4766245,12416.853785,9.2372010814,122.17098048,189.69822121,262.80958016,2328.6131772,2835.4467536,3381.5145099,14.947144657,92.830181099,1716.3265438,18.48888501,43.705966153,70.156365569,98.681286772,614.82429535,809.73258112,1026.3941575,11.541826241,73.153258867,781.40375241,1.0540122296,2.1742402568,2.3897847002,1.2528874674,350.78182784,4048.6629056,26.137869328,303.69268854,130.68934664,1518.4634427,223.51952774,3234.7899865,PASS
mimcap_ss,27.0,2.97,band0,mimcap_ss_27c_2.97v_band0,18187.950081,103985.86383,2191.0287503,12294.612156,8.3011006033,33.874135269,45.726585161,58.655289645,648.56668446,734.05815097,831.12343163,16.053202932,103.03845524,1267.712845,12.303298239,1.5269019551,2.4544439627,3.4480736124,15.991349513,22.150992599,29.087048032,9.0248516306,2.7261995221,23.172295762,0.69899889456,0.86726794189,2.1435252732,1.9556666334,12.272219814,110.754963,27.921897293,256.79116449,139.60948646,1283.9558224,242.64794171,2551.6686674,PASS
mimcap_ss,27.0,2.97,band7,mimcap_ss_27c_2.97v_band7,18187.950081,103985.86383,2191.0287503,12294.612156,8.3011006033,132.78451257,206.07095755,285.3307997,1703.5840836,2123.1168877,2492.110553,10.302843801,103.03845529,1267.7128451,12.303298235,46.116382727,74.601013327,105.30407046,491.6691791,674.14992714,841.27855952,9.0367395439,75.999001504,568.32395047,1.0532045693,2.1448848366,1.7370417947,0.74791703836,373.00506663,3370.7496357,27.921897312,256.79116454,139.60948656,1283.9558227,242.64794185,2551.6686678,PASS
mimcap_ss,27.0,3.3,band0,mimcap_ss_27c_3.30v_band0,18187.950081,103985.86383,2191.0287503,12294.612156,8.3011006033,34.648928448,46.58677537,59.600281657,779.64496562,865.4586903,963.12878206,18.577346971,105.4372725,1451.6631722,13.768026598,1.6005852359,2.5570508217,3.578356087,18.209294322,24.454864699,31.506552786,9.5636991222,2.9051270367,25.868412756,0.70033240564,0.87748938656,2.4701339729,2.2714990227,12.785254109,122.2743235,28.778313303,282.38747952,143.89156652,1411.9373976,249.32883901,2863.6005698,PASS
mimcap_ss,27.0,3.3,band7,mimcap_ss_27c_3.30v_band7,18187.950081,103985.86383,2191.0287503,12294.612156,8.3011006033,136.56719152,211.01452456,291.45251829,1981.0557169,2436.4451484,2866.0249748,11.546338592,105.43727229,1451.6631724,13.768026628,47.632595243,76.669561694,107.92715747,557.29005475,743.7211519,941.15446466,9.7003443801,78.87122519,670.55890405,1.0577145829,2.2464481208,2.0590223098,0.93049037481,383.34780847,3718.6057595,28.778313251,282.38747956,143.89156625,1411.9373978,249.32883854,2863.6005703,PASS
mimcap_ss,27.0,3.63,band0,mimcap_ss_27c_3.63v_band0,18187.950081,103985.86383,2191.0287503,12294.612156,8.3011006033,35.515792551,47.541554241,60.642526532,915.56814027,1001.6444857,1099.6699434,21.068820775,108.0463338,1639.598711,15.174959235,1.681127717,2.6676291691,3.7174615155,20.443778852,26.763705062,33.904451062,10.032768187,3.1041479716,28.623474316,0.70178040968,0.88718347788,2.7964999466,2.5877935654,13.338145846,133.81852531,29.690080091,307.73412642,148.45040046,1538.6706321,256.49673426,3178.2693431,PASS
mimcap_ss,27.0,3.63,band7,mimcap_ss_27c_3.63v_band7,18187.950081,103985.86383,2191.0287503,12294.612156,8.3011006033,140.66961653,216.23261934,297.77373535,2259.3911418,2740.6238702,3210.9251266,12.674423862,108.0463338,1639.5987113,15.174959238,49.252799699,78.827070154,110.6121823,622.3656405,811.67861044,1018.0865664,10.296952669,81.82732801,761.95689863,1.0624521612,2.3446413827,2.3808157594,1.1360923361,394.13535077,4058.3930522,29.690080084,307.73412649,148.45040042,1538.6706324,256.49673422,3178.2693437,PASS
mimcap_ss,125.0,2.97,band0,mimcap_ss_125c_2.97v_band0,15874.444568,90806.38854,2170.0843288,12255.247659,7.3151279687,47.105715253,60.592806203,75.239651224,588.38214043,671.74253105,765.48436316,11.086176283,128.49435647,1207.4374872,9.3968133725,1.8416660206,2.9062366291,4.0411923479,16.351563813,22.402054522,29.143845128,7.7082692776,3.213374983,23.471236386,0.61346550886,0.80536722389,2.2414814814,2.0256199247,14.531183146,112.01027261,33.120254584,258.11559737,165.60127292,1290.5779868,294.0956294,2498.015474,PASS
mimcap_ss,125.0,2.97,band7,mimcap_ss_125c_2.97v_band7,15874.444568,90806.38854,2170.0843288,12255.247659,7.3151279687,164.97520838,248.23148775,337.78672507,1620.5973368,1975.5944848,2220.2506853,7.9586780175,128.49435649,1207.4374871,9.3968133705,54.982372626,87.327959195,121.98752338,492.81555151,654.46600416,736.80119562,7.4943467155,88.776269889,498.69185286,1.0743491091,2.3210546017,1.7250155597,0.74732016169,436.63979597,3272.3300208,33.120254572,258.11559731,165.60127286,1290.5779865,294.09562935,2498.0154737,PASS
mimcap_ss,125.0,3.3,band0,mimcap_ss_125c_3.30v_band0,15874.444568,90806.38854,2170.0843288,12255.247659,7.3151279687,48.016526794,61.58298294,76.31173753,702.69770496,786.35328468,880.97404868,12.76900285,131.04294525,1374.7023475,10.490471996,1.9160404401,3.0074737269,4.1685009844,18.549074542,24.67424411,31.542655176,8.2043091147,3.3889591684,26.09938608,0.61489956629,0.81765837164,2.5678331485,2.3394642012,15.037368635,123.37122055,33.989553588,283.63181296,169.94776794,1418.1590648,300.99071319,2792.8614123,PASS
mimcap_ss,125.0,3.3,band7,mimcap_ss_125c_3.30v_band7,15874.444568,90806.38854,2170.0843288,12255.247659,7.3151279687,168.98555138,253.37722836,344.14984398,1890.2035268,2278.2882159,2592.09294,8.9916849697,131.04294523,1374.7023473,10.490471997,56.552010563,89.443102921,124.67579508,558.17758894,732.01538533,860.33022541,8.1841456906,91.729998005,598.19514455,1.0796647786,2.4544903662,2.0461751991,0.90366944135,447.21551461,3660.0769266,33.989553573,283.63181293,169.94776786,1418.1590646,300.99071309,2792.861412,PASS
mimcap_ss,125.0,3.63,band0,mimcap_ss_125c_3.63v_band0,15874.444568,90806.38854,2170.0843288,12255.247659,7.3151279687,49.020902301,62.667646047,77.480347124,821.88331241,905.76751944,1000.7432406,14.453511127,133.81619853,1546.2520019,11.555043551,1.9990296769,3.1183504738,4.3061895516,20.775638291,26.963640363,33.912627813,8.6467639187,3.5885424126,28.795704052,0.6165070021,0.82942716534,2.8937903875,2.6537669021,15.591752369,134.81820182,34.924273013,309.07095625,174.62136507,1545.3547812,308.4375636,3091.6067831,PASS
mimcap_ss,125.0,3.63,band7,mimcap_ss_125c_3.63v_band7,15874.444568,90806.38854,2170.0843288,12255.247659,7.3151279687,173.35218499,258.78734363,350.65185514,2159.796006,2574.4748902,2954.9862047,9.9482256518,133.81619832,1546.2520019,11.55504357,58.246488592,91.649481468,127.40774523,623.46259029,801.96716448,971.62979237,8.7503731787,94.745234234,695.10970889,1.0852863861,2.5724088529,2.3671712015,1.0750082767,458.24740734,4009.8358224,34.924272966,309.07095625,174.62136483,1545.3547813,308.43756315,3091.6067832,PASS
all-slow,-40.0,2.97,band0,all-slow_-40c_2.97v_band0,25639.498756,146625.74804,2639.1781159,14872.430708,9.7149558042,21.329728741,29.406116001,38.440750751,564.61650387,633.06631564,714.07946268,21.528389387,68.745245299,1048.5977269,15.253385487,1.0539811308,1.6698956635,2.3483357845,12.20981407,17.066838615,22.776463013,10.220302375,1.831170465,17.67842854,0.86089911624,1.0044850376,1.9660171091,1.8091349358,8.3494783176,85.334193076,19.100082585,199.50184608,95.500412924,997.50923039,164.24565822,2046.1069573,PASS
all-slow,-40.0,2.97,band7,all-slow_-40c_2.97v_band7,25639.498756,146625.74804,2639.1781159,14872.430708,9.7149558042,91.338474429,140.99948352,196.15017599,1393.7319066,1774.1420291,2155.5174468,12.582613672,68.745245455,1048.597727,15.253385453,32.573177877,51.827521617,73.152387174,383.65930808,533.53547757,702.93594902,10.294443202,52.541439134,494.67039054,1.1322235588,2.0039453535,1.6533396482,0.76545414458,259.13760809,2667.6773879,19.100082627,199.50184611,95.500413133,997.50923054,164.24565859,2046.1069575,PASS
all-slow,-40.0,3.3,band0,all-slow_-40c_3.30v_band0,25639.498756,146625.74804,2639.1781159,14872.430708,9.7149558042,21.94172009,30.090968718,39.197066685,689.72797607,758.48703522,839.95119605,25.206467838,70.722354394,1218.4579567,17.228752735,1.1155879633,1.7557854735,2.4578890034,14.092589762,19.031982951,24.843339011,10.839583331,1.978645443,19.981101437,0.86223705788,1.0132994431,2.2927825524,2.1264274055,8.7789273673,95.159914753,19.815417756,221.17177585,99.077088778,1105.8588792,169.79944317,2324.3168359,PASS
