# gf180-pll :: pll-top-smoke acquisition transient
# record_id: 20260802-160926-8456ff3
# corner: typical_27c_3.30v (typical,res_typical,moscap_typical,mimcap_typical)
# config: N=8 band=5 icp_code=2 fref=9e6
# decimation: nearest-sample at 20e-9 s from the full ngspice trace
t_s,vctrl_v,lock_v,fb_v
2.90675167e-05,1.49812,-3.15017e-08,3.29999
2.90875691e-05,1.49607,-3.07401e-08,3.29947
2.91076141e-05,1.49441,-2.99394e-08,3.30193
2.91276657e-05,1.49294,5.64025e-09,-5.73011e-06
2.91477597e-05,1.49165,5.56412e-09,5.36072e-06
2.91677628e-05,1.49227,6.10636e-08,-9.78939e-08
2.91877996e-05,1.49707,-4.92897e-08,3.3
2.92078284e-05,1.49531,5.95661e-08,3.30001
2.92278412e-05,1.49376,5.65198e-09,2.21233e-05
2.92479124e-05,1.49239,5.61854e-09,-8.43649e-07
2.92679175e-05,1.49119,5.47227e-09,-0.000428396
2.92879777e-05,1.49839,4.74783e-08,3.30001
2.93080101e-05,1.49619,4.71059e-08,3.30001
2.93280801e-05,1.49454,4.57307e-08,3.30001
2.93481713e-05,1.4931,5.64254e-09,5.76619e-06
2.93681918e-05,1.49182,5.57535e-09,7.00146e-06
2.93882484e-05,1.4907,5.29363e-09,-9.38363e-06
2.94083294e-05,1.497,5.91201e-08,3.3
2.94283466e-05,1.4953,5.81319e-08,3.3
2.94484041e-05,1.49378,5.65266e-09,0.159632
2.9468412e-05,1.49244,5.62355e-09,-2.34242e-06
2.94884606e-05,1.49126,5.49271e-09,-2.27598e-06
2.95085286e-05,1.49847,6.22082e-08,3.3
2.95285421e-05,1.49623,-4.97126e-08,3.3
2.95486032e-05,1.49461,5.96802e-08,3.3
2.95686945e-05,1.49319,5.64487e-09,4.22453e-08
2.95887086e-05,1.49194,5.58562e-09,-7.55411e-07
2.96087112e-05,1.49084,5.33485e-09,4.00933e-08
2.96287435e-05,1.49712,-3.13482e-08,3.31418
2.96488182e-05,1.49544,-3.05261e-08,3.3
2.96688654e-05,1.49394,5.65355e-09,3.3
2.96888735e-05,1.49261,5.62801e-09,-6.62813e-06
2.97088973e-05,1.49145,5.512e-09,6.01935e-06
2.97289267e-05,1.49818,6.12602e-08,3.30001
2.97489539e-05,1.49639,5.98944e-08,3.3
2.9768982e-05,1.49479,5.87107e-08,3.29985
2.9789005e-05,1.49338,5.64706e-09,9.99263e-06
2.98090782e-05,1.49214,5.59485e-09,-0.000822991
2.98290954e-05,1.49105,5.37299e-09,-6.15195e-07
2.98491065e-05,1.49729,-5.18168e-08,3.3
2.98691536e-05,1.49562,-5.05195e-08,3.3
2.98891589e-05,1.49413,5.79174e-09,3.3
2.99091996e-05,1.49281,5.63225e-09,1.19905e-06
2.99292204e-05,1.49166,5.53081e-09,7.22484e-07
2.99492572e-05,1.49668,5.05444e-07,3.30004
2.99693169e-05,1.49638,-4.57916e-08,3.30001
2.99894095e-05,1.49481,-4.48217e-08,3.29999
3.0009443e-05,1.49343,5.64857e-09,1.17707e-06
3.00294561e-05,1.49221,5.60303e-09,-2.2962e-06
3.00495153e-05,1.49114,5.40595e-09,4.13949e-06
3.00695649e-05,1.49738,-2.9634e-08,3.3
3.00896347e-05,1.4957,4.01358e-08,3.30001
3.01096752e-05,1.49423,3.93336e-08,3.3
3.01297098e-05,1.49294,5.63575e-09,-1.17292e-06
3.01497727e-05,1.49179,5.54502e-09,3.55169e-06
3.01698073e-05,1.49607,4.26825e-06,-3.53011e-08
3.01898724e-05,1.49655,-1.36314e-08,3.3
3.0209874e-05,1.495,-1.3225e-08,3.3
3.02298916e-05,1.49363,5.64993e-09,-4.26214e-06
3.02499181e-05,1.49242,5.60982e-09,-3.60002e-06
3.02699569e-05,1.49135,5.43463e-09,3.10091e-06
3.02899912e-05,1.49757,5.60835e-08,3.3
3.03100626e-05,1.49581,-4.3672e-08,3.3
3.03301464e-05,1.49436,-4.25551e-08,3.29998
3.03501885e-05,1.49307,5.63893e-09,1.05925e-06
3.03702363e-05,1.49195,5.55869e-09,-9.40955e-07
3.03903318e-05,1.4933,1.68449e-08,4.38401e-08
3.04103747e-05,1.49667,-2.68086e-08,3.3
3.04304101e-05,1.49513,3.75185e-08,3.3
3.0450442e-05,1.49377,5.65135e-09,5.03935e-06
3.04705031e-05,1.49258,5.61559e-09,-1.66313e-06
3.04905377e-05,1.49152,5.45945e-09,9.43335e-07
3.05105416e-05,1.4978,-5.07464e-08,3.30003
3.053055e-05,1.49592,-4.96136e-08,3.3
3.05505605e-05,1.49448,5.96153e-08,3.3
3.05706193e-05,1.49322,5.64154e-09,4.91189e-06
3.05906775e-05,1.4921,5.57086e-09,3.45266e-06
3.06107486e-05,1.49112,5.27548e-09,-3.81269e-06
3.06308187e-05,1.49666,-2.56184e-08,3.3
3.06508406e-05,1.49516,-2.49866e-08,3.3
3.06708821e-05,1.49383,5.65217e-09,-8.44806e-05
3.06909627e-05,1.49265,5.62096e-09,2.40114e-06
3.07110359e-05,1.49162,5.48171e-09,-2.48598e-06
3.07310872e-05,1.49785,4.2886e-08,3.30001
3.07510964e-05,1.49587,4.21451e-08,3.30001
3.07711923e-05,1.49446,4.13034e-08,3.3
3.07912315e-05,1.49323,5.64349e-09,-6.12023e-06
3.0811312e-05,1.49214,5.57967e-09,-6.05919e-06
3.08313845e-05,1.49118,5.3109e-09,4.52458e-06
3.0851429e-05,1.49667,5.71004e-08,3.3
3.08714656e-05,1.4952,-4.47502e-08,3.3
3.08914876e-05,1.49389,5.65286e-09,3.3
3.09114883e-05,1.49274,5.62536e-09,-1.71093e-06
3.09315163e-05,1.49173,5.50154e-09,-1.721e-06
3.09515281e-05,1.4978,3.85893e-08,3.3
3.09716164e-05,1.49595,-2.66057e-08,3.3
3.09916394e-05,1.49457,3.71379e-08,3.3
3.10117062e-05,1.49335,5.64547e-09,-4.26578e-07
3.10317297e-05,1.49227,5.58983e-09,4.99729e-08
3.10517383e-05,1.49133,5.35247e-09,-0.00116032
3.10717854e-05,1.49671,6.6002e-08,3.3
3.10918611e-05,1.49527,6.46437e-08,3.3
3.11119098e-05,1.49398,5.65389e-09,3.3
3.11319224e-05,1.49285,5.62977e-09,-4.80509e-06
3.1151937e-05,1.49185,5.52013e-09,4.00985e-06
3.11719626e-05,1.49701,3.26359e-08,3.30001
3.11920521e-05,1.49606,-1.84743e-08,3.29999
3.12120957e-05,1.49469,2.9265e-08,3.3
3.12321119e-05,1.49348,5.64736e-09,0.00284975
3.12521885e-05,1.49242,5.59771e-09,2.77527e-06
3.12722289e-05,1.49148,5.3856e-09,-2.34808e-06
3.12922404e-05,1.49668,-2.2148e-08,3.3
3.13123082e-05,1.49526,-2.15104e-08,3.3
3.13323984e-05,1.494,-2.08545e-08,3.3
3.13524489e-05,1.49289,5.63321e-09,-7.39899e-07
3.13724951e-05,1.49191,5.53515e-09,1.13942e-06
3.13924964e-05,1.49782,6.78317e-07,3.37398
3.14125018e-05,1.49604,6.61836e-08,3.29519
3.14325375e-05,1.4947,6.50377e-08,3.3
3.14526081e-05,1.49352,5.64919e-09,2.18361e-06
3.14726282e-05,1.49248,5.60568e-09,1.96815e-06
3.14926427e-05,1.49157,5.41708e-09,9.41849e-07
3.15127108e-05,1.49691,-5.11431e-08,3.3
3.15327686e-05,1.49544,-4.99083e-08,3.3
3.15528597e-05,1.49418,-4.86245e-08,3.29999
3.15728964e-05,1.49307,5.63681e-09,-5.18754e-07
3.15929444e-05,1.4921,5.54979e-09,-0.000854233
3.16129812e-05,1.49426,2.11126e-06,-3.12009e-09
3.16330151e-05,1.49609,-3.58165e-08,3.3
3.16531042e-05,1.49477,4.62765e-08,3.3
3.16731685e-05,1.4936,5.65009e-09,-3.38732e-06
3.16932278e-05,1.49258,5.61134e-09,-5.01765e-07
3.17132362e-05,1.49168,5.44198e-09,3.00305e-06
3.17332499e-05,1.4969,-4.97678e-08,3.3
3.17532737e-05,1.49536,-4.86311e-08,3.29913
3.17733091e-05,1.49414,-4.74039e-08,3.30005
3.17933487e-05,1.49306,5.63945e-09,2.29577e-06
3.18134024e-05,1.49212,5.56233e-09,2.71888e-06
3.18334033e-05,1.49128,5.24454e-09,3.13259e-08
3.18534488e-05,1.49615,-2.96213e-08,3.3
3.18734756e-05,1.49485,-2.88617e-08,3.29999
3.18935114e-05,1.49371,5.65128e-09,-2.64199e-05
3.19135296e-05,1.4927,5.61752e-09,1.04119e-06
3.19335449e-05,1.49181,5.46881e-09,-0.00466868
3.19536405e-05,1.49726,2.65077e-08,3.30001
3.19737292e-05,1.49555,2.60938e-08,3.3
3.19937895e-05,1.49433,2.55901e-08,3.3
3.20138793e-05,1.49326,5.64191e-09,4.52595e-07
3.20339461e-05,1.49231,5.57284e-09,-1.17919e-07
3.20540132e-05,1.49148,5.28384e-09,-1.89761e-06
3.20740621e-05,1.4962,2.32489e-08,3.3
3.20940784e-05,1.49493,-1.16069e-08,3.29999
3.21141093e-05,1.4938,5.65232e-09,1.41801
3.21341955e-05,1.4928,5.62161e-09,5.40441e-06
3.21542172e-05,1.49192,5.48689e-09,8.34323e-06
3.21742195e-05,1.49733,-5.54925e-08,3.3
3.21942254e-05,1.49561,-5.41348e-08,3.3
3.22142359e-05,1.49441,6.40143e-08,3.30001
3.22342471e-05,1.49336,5.64419e-09,-1.22455e-06
3.22542509e-05,1.49243,5.58418e-09,-7.24624e-08
3.22742648e-05,1.4916,5.32968e-09,-1.62568e-06
3.2294325e-05,1.49625,4.74187e-08,3.30003
3.23144026e-05,1.495,-3.52414e-08,3.3
3.2334432e-05,1.49389,5.65264e-09,3.3
3.23544897e-05,1.4929,5.62644e-09,-2.71072e-07
3.23745615e-05,1.49204,5.50686e-09,-3.2714e-07
3.2394576e-05,1.49692,-3.85387e-08,3.3
3.24146341e-05,1.49565,-3.9078e-08,3.3
3.24346545e-05,1.49447,-3.80758e-08,3.3
3.24547171e-05,1.49343,5.6459e-09,-6.7262e-06
3.24747785e-05,1.49251,5.5918e-09,-3.66091e-06
3.24947802e-05,1.4917,5.36221e-09,-6.84571e-06
3.25148111e-05,1.49633,-2.94682e-08,3.3
3.2534874e-05,1.4951,-2.86636e-08,3.29999
3.2554936e-05,1.49399,-2.78413e-08,3.29999
3.25750184e-05,1.49302,5.63054e-09,1.45869e-06
3.25950268e-05,1.49216,5.52452e-09,-3.05717e-07
3.2615056e-05,1.49557,7.29121e-07,3.30004
3.26351449e-05,1.49569,-3.48338e-08,3.3
3.26551646e-05,1.49453,4.5409e-08,3.30001
3.26751662e-05,1.4935,5.64746e-09,5.40015e-07
3.26952308e-05,1.4926,5.59911e-09,2.26636e-06
3.27153286e-05,1.4918,5.39127e-09,-1.49675e-06
3.27353482e-05,1.49623,-2.03979e-08,3.3
3.27554269e-05,1.49501,3.11035e-08,3.30001
3.27754659e-05,1.49393,3.05237e-08,3.3
3.27954831e-05,1.49299,5.63378e-09,-6.62122e-06
3.28155111e-05,1.49216,5.53826e-09,-1.27878e-05
3.28355701e-05,1.49506,1.63992e-05,-7.13874e-08
3.28556431e-05,1.49561,5.69178e-08,3.3
3.28757386e-05,1.49447,5.59152e-08,3.30001
3.28957642e-05,1.49348,5.6488e-09,-6.92405e-07
3.29157723e-05,1.4926,5.60618e-09,-2.55091e-06
3.29357756e-05,1.49183,5.42194e-09,1.82067e-06
3.29558362e-05,1.49647,4.25813e-08,3.3
3.29758999e-05,1.49516,4.18027e-08,3.3
3.29959577e-05,1.49409,4.09686e-08,3.29999
3.30160025e-05,1.49315,5.6368e-09,-1.21144e-06
3.30361007e-05,1.49232,5.55138e-09,-6.55576e-07
3.30561301e-05,1.49319,1.5105e-08,-3.27116e-08
3.30762274e-05,1.49575,-5.53275e-08,3.3
3.30962385e-05,1.49462,6.54211e-08,3.30001
3.31163075e-05,1.49363,5.65e-09,5.48302e-06
3.31363713e-05,1.49276,5.61149e-09,-1.0809e-06
3.31563994e-05,1.49199,5.44325e-09,5.61443e-07
3.31764139e-05,1.49667,5.50013e-08,3.29992
3.31964753e-05,1.49524,5.40551e-08,3.3
3.32165323e-05,1.49419,-4.16732e-08,3.3
3.32366313e-05,1.49326,5.63923e-09,-5.81983e-06
3.32566848e-05,1.49244,5.5618e-09,4.7175e-06
3.32767229e-05,1.49172,5.24227e-09,4.91014e-06
3.32967409e-05,1.4959,4.3664e-08,3.30001
3.33168272e-05,1.49478,-3.16386e-08,3.29999
3.33368978e-05,1.49379,5.65086e-09,7.44556e-05
3.33569364e-05,1.49292,5.61666e-09,1.03724e-05
3.33770082e-05,1.49215,5.4652e-09,2.96131e-06
3.33970949e-05,1.49686,4.02589e-08,3.30001
3.34171621e-05,1.49534,3.95785e-08,3.3
3.34372046e-05,1.4943,3.87829e-08,3.3
3.34572294e-05,1.49338,5.64129e-09,2.738e-06
3.34773233e-05,1.49256,5.57101e-09,3.32924e-06
3.34973792e-05,1.49185,5.27779e-09,4.60964e-06
3.35173891e-05,1.49589,4.07229e-08,3.3
3.35374641e-05,1.4948,-2.87185e-08,3.29999
3.35575543e-05,1.49383,5.65113e-09,3.3
3.35775692e-05,1.49298,5.62046e-09,4.49702e-06
3.35976639e-05,1.49222,5.48028e-09,-9.11679e-07
3.36177484e-05,1.4967,6.20359e-08,3.30001
3.36378125e-05,1.49524,6.09431e-08,3.3
3.36578422e-05,1.49423,5.96837e-08,3.3
3.36779242e-05,1.49333,5.64298e-09,-4.4803e-06
3.36980013e-05,1.49255,5.57915e-09,5.81268e-06
3.371809e-05,1.49185,5.30889e-09,-9.76652e-06
3.37380973e-05,1.49587,4.82898e-08,3.3
3.37581707e-05,1.49481,4.73423e-08,3.3
3.37781778e-05,1.49386,5.69789e-09,3.3
3.37982254e-05,1.49302,5.6243e-09,-9.98595e-07
3.38183166e-05,1.49228,5.49719e-09,-2.38345e-06
3.38383183e-05,1.49637,-4.5027e-08,3.3
3.38584002e-05,1.49535,-4.64778e-08,3.3
3.38784022e-05,1.49435,5.66785e-08,3.3
3.38984976e-05,1.49346,5.64426e-09,3.20885e-05
3.39185436e-05,1.49268,5.58622e-09,1.87593e-08
3.39386415e-05,1.49199,5.33905e-09,4.99224e-07
3.39587155e-05,1.49592,-4.52731e-08,3.3
3.39787565e-05,1.49487,5.54476e-08,3.3
3.39988093e-05,1.49393,-4.29893e-08,3.3
3.40188591e-05,1.49311,5.62723e-09,-4.98166e-06
3.40388608e-05,1.49238,5.51172e-09,6.37227e-06
3.4058868e-05,1.49468,0.000107151,3.30007
3.40788729e-05,1.4954,-4.6562e-08,3.3
3.40989085e-05,1.49441,5.68506e-08,3.3
3.4118982e-05,1.49354,5.64579e-09,2.87725e-06
3.41390311e-05,1.49277,5.59351e-09,-6.65334e-06
3.41591176e-05,1.49209,5.36867e-09,5.52452e-06
3.41791479e-05,1.49602,2.01472e-08,3.3
3.41992209e-05,1.49494,-8.55949e-09,3.3
3.42192904e-05,1.49402,-8.21132e-09,3.3
3.42393058e-05,1.4932,5.63066e-09,-6.36581e-07
3.42593631e-05,1.49248,5.52587e-09,0.000161981
3.42794207e-05,1.49451,1.03315e-08,4.65824e-08
3.42994523e-05,1.49541,1.09853e-08,3.3
3.4319519e-05,1.49444,4.13044e-10,3.3
3.43396113e-05,1.49358,5.64665e-09,3.23465e-07
3.43596954e-05,1.49282,5.5988e-09,6.55838e-07
3.4379784e-05,1.49216,5.39071e-09,8.37325e-07
3.4399836e-05,1.49609,2.77545e-08,3.3
3.44198989e-05,1.49496,2.73223e-08,3.3
3.44399316e-05,1.49405,-1.55131e-08,3.29999
3.44599989e-05,1.49325,5.63293e-09,6.13963e-06
3.44800827e-05,1.49254,5.53574e-09,6.04481e-06
3.45001431e-05,1.49192,5.1503e-09,1.04176e-08
3.45201592e-05,1.4955,5.33204e-08,3.3
3.4540161e-05,1.49454,5.24266e-08,3.3
3.45602272e-05,1.49369,5.64774e-09,2.09187e-06
3.45802817e-05,1.49294,5.60403e-09,7.35384e-06
3.460031e-05,1.49228,5.41378e-09,-5.76752e-06
3.46203192e-05,1.49625,4.62519e-08,3.29997
3.46403939e-05,1.495,4.55233e-08,3.3
3.46604559e-05,1.49411,-3.32958e-08,3.3
3.46804733e-05,1.49332,5.63498e-09,-1.22829e-06
3.47004815e-05,1.49262,5.54673e-09,-2.12536e-07
3.47205246e-05,1.49201,5.18973e-09,-1.97925e-06
3.47405968e-05,1.49553,5.3917e-08,3.3
3.47606287e-05,1.49459,5.29774e-08,3.30001
3.47806694e-05,1.49375,5.64856e-09,0.000222459
3.48006936e-05,1.49301,5.60903e-09,-0.000264041
3.48206981e-05,1.49236,5.43577e-09,-3.34834e-06
3.48407842e-05,1.49643,3.75188e-08,3.3
3.48608664e-05,1.49509,3.69374e-08,3.3
3.48808969e-05,1.4942,-2.49247e-08,3.3
3.49009453e-05,1.49341,5.63689e-09,6.27053e-06
3.49210361e-05,1.49272,5.55561e-09,-4.03108e-06
3.4941078e-05,1.49212,5.22268e-09,4.70901e-06
3.49610949e-05,1.49554,-2.05804e-08,3.3
3.49811341e-05,1.49462,-1.99743e-08,3.30287
3.50011987e-05,1.49379,5.6491e-09,3.3
3.50212873e-05,1.49307,5.6123e-09,-4.99107e-06
3.50413815e-05,1.49243,5.44849e-09,7.83507e-06
3.5061385e-05,1.49628,-1.55438e-08,3.3
3.50814492e-05,1.4951,-1.48308e-08,3.3
3.51014779e-05,1.49423,-1.43018e-08,3.29999
3.51215207e-05,1.49346,5.63836e-09,-1.24528e-06
3.51415272e-05,1.49279,5.56345e-09,-1.8406e-06
3.51615604e-05,1.49219,5.25315e-09,-0.0141096
3.51816042e-05,1.49559,-4.17283e-08,3.3
3.52016962e-05,1.49469,-4.0667e-08,3.3
3.52217526e-05,1.49387,5.09025e-08,3.3
3.52418064e-05,1.49315,5.61581e-09,8.11197e-07
3.5261884e-05,1.49252,5.4647e-09,-1.50951e-06
3.52819181e-05,1.49572,-5.96405e-08,3.30001
3.5301962e-05,1.49512,6.39829e-08,3.3
3.53219978e-05,1.49426,6.27858e-08,3.30001
3.53420071e-05,1.4935,5.63951e-09,-0.0121448
3.5362091e-05,1.49284,5.56867e-09,3.38708e-06
3.53821796e-05,1.49225,5.27172e-09,-2.36984e-06
3.54022305e-05,1.49557,6.14595e-08,3.30001
3.54222906e-05,1.49467,6.03352e-08,3.30001
3.54423366e-05,1.49388,5.9143e-08,3.30001
3.54624309e-05,1.49317,5.6179e-09,3.37663e-06
3.54824391e-05,1.49256,5.47501e-09,-8.76308e-07
3.55024817e-05,1.49653,2.02232e-05,3.29702
3.55225133e-05,1.49513,4.8502e-08,3.3017
3.55425401e-05,1.49429,-3.63892e-08,3.3
3.5562604e-05,1.49355,5.64055e-09,-7.76209e-07
3.5582702e-05,1.49289,5.57438e-09,1.93085e-06
3.5602758e-05,1.49231,5.29546e-09,2.05492e-07
3.56228164e-05,1.49567,2.73093e-08,3.3
3.56428587e-05,1.49475,-1.5643e-08,3.3
3.56628889e-05,1.49396,-1.51282e-08,3.3
3.56828921e-05,1.49326,5.62081e-09,-9.27168e-05
3.57029485e-05,1.49265,5.4878e-09,0.00179765
3.57229731e-05,1.49282,6.86662e-08,-7.24896e-08
3.57429786e-05,1.49524,6.72266e-08,3.3
3.57630073e-05,1.4944,6.60869e-08,3.3
3.57830598e-05,1.49366,5.6414e-09,2.82485e-06
3.58031016e-05,1.49301,5.58004e-09,-5.07146e-06
3.58231074e-05,1.49244,5.31908e-09,-3.65897e-05
3.58431651e-05,1.49585,4.20108e-08,3.3
3.5863193e-05,1.49483,4.14368e-08,3.29771
3.58832606e-05,1.49404,4.06127e-08,3.30001
3.59033331e-05,1.49335,5.6227e-09,-5.66463e-06
3.59233702e-05,1.49275,5.4972e-09,-6.57323e-06
3.59434232e-05,1.49221,5.05126e-09,-5.91013e-06
3.59634565e-05,1.49525,-5.88313e-08,3.3
3.5983475e-05,1.49443,6.87591e-08,3.3
3.60035669e-05,1.4937,5.64167e-09,2.50394e-05
3.60236659e-05,1.49306,5.58209e-09,2.59192e-06
3.60437064e-05,1.49249,5.32747e-09,-0.00787677
3.60637563e-05,1.49596,6.05526e-08,3.30001
3.60838408e-05,1.49482,-4.83334e-08,3.3
3.6103873e-05,1.49406,-4.69839e-08,3.29999
3.61239109e-05,1.49338,5.62246e-09,2.72942e-06
3.61439717e-05,1.49279,5.49653e-09,2.76002e-06
3.61639863e-05,1.49227,5.05359e-09,-4.25114e-06
3.61840444e-05,1.49514,-5.31213e-08,3.3
3.62040944e-05,1.49436,-5.19052e-08,3.3
3.6224126e-05,1.49365,5.64124e-09,3.32569
3.62442079e-05,1.49303,5.58376e-09,-1.34289e-06
3.62642382e-05,1.49249,5.33542e-09,-3.52634e-06
3.62842654e-05,1.496,-3.04897e-08,3.3
3.63043372e-05,1.49484,4.04446e-08,3.30001
3.63244234e-05,1.49409,3.9648e-08,3.30001
3.63444837e-05,1.49343,5.62497e-09,5.59063e-06
3.63645003e-05,1.49284,5.50877e-09,3.54769e-06
3.63845611e-05,1.49233,5.08165e-09,2.01644e-05
3.64046116e-05,1.49525,-4.67222e-08,3.29547
3.64246737e-05,1.49447,5.67685e-08,3.3
3.64446744e-05,1.49377,5.43422e-09,3.3
3.64646997e-05,1.49316,5.5854e-09,-9.53472e-07
3.6484715e-05,1.49261,5.34335e-09,5.33782e-07
3.65047471e-05,1.4957,7.91809e-08,3.30001
3.65248281e-05,1.49488,7.8983e-08,3.3
3.65448546e-05,1.49414,-6.6018e-08,3.3
3.65648913e-05,1.49348,5.62259e-09,-5.0881e-06
3.65849797e-05,1.4929,5.49968e-09,8.47142e-06
3.66050571e-05,1.4924,5.06386e-09,-2.77806e-07
3.6625063e-05,1.49527,-6.39512e-08,3.3
3.66451595e-05,1.4945,-6.2322e-08,3.3
3.66651663e-05,1.49381,7.1854e-08,3.30001
3.66852074e-05,1.49321,5.58058e-09,3.76659e-07
3.6705272e-05,1.49267,5.32547e-09,3.41534e-06
3.6725305e-05,1.49472,-3.54413e-07,3.30003
3.67453679e-05,1.49483,7.14296e-08,3.30002
3.6765454e-05,1.4941,-5.88807e-08,3.3
3.67854782e-05,1.49347,5.62208e-09,-2.437e-06
3.68054792e-05,1.49291,5.50108e-09,-2.8419e-08
3.68254941e-05,1.49242,5.07117e-09,1.7584e-06
3.68455523e-05,1.49534,-1.74561e-08,3.3
3.68656267e-05,1.49456,2.80002e-08,3.30001
3.68856542e-05,1.49388,2.74876e-08,3.30001
3.69056549e-05,1.49328,5.58662e-09,6.69158e-06
3.69257245e-05,1.49275,5.35044e-09,-1.13787e-05
3.69457874e-05,1.49446,-9.88267e-09,-6.32258e-08
3.69657916e-05,1.49499,3.47874e-08,3.3
3.6985828e-05,1.49427,3.42403e-08,3.3
3.70058707e-05,1.49363,5.62184e-09,2.7445e-06
3.7025921e-05,1.49306,5.49975e-09,-6.63337e-06
3.70460205e-05,1.49256,5.06948e-09,-5.82308e-06
3.70660442e-05,1.49542,-5.22466e-08,3.3
3.70861158e-05,1.49458,-5.06202e-08,3.3
3.71061317e-05,1.49391,6.04793e-08,3.30008
3.7126134e-05,1.49332,5.57459e-09,1.23872e-06
3.71462327e-05,1.4928,5.30346e-09,9.56454e-08
3.71662916e-05,1.49234,5.52499e-09,-1.18238e-06
3.71863859e-05,1.49495,-1.08671e-08,3.3
3.72063994e-05,1.49424,-1.04744e-08,3.3
3.7226407e-05,1.49362,5.61699e-09,-5.18244e-06
3.72464141e-05,1.49307,5.48249e-09,1.29784e-06
3.72664573e-05,1.49259,5.04852e-09,9.84103e-07
3.72864721e-05,1.49556,3.65513e-08,3.29995
3.73064794e-05,1.49462,-2.52403e-08,3.3
3.73265588e-05,1.49395,-2.44954e-08,3.3
3.73465945e-05,1.49337,5.57461e-09,-5.96671e-06
3.73665975e-05,1.49286,5.30706e-09,-3.64981e-06
3.73866501e-05,1.49241,5.51269e-09,-5.44472e-06
3.74067133e-05,1.49502,-1.2477e-08,3.3
3.74267668e-05,1.49432,2.33274e-08,3.3
3.74467823e-05,1.4937,5.61664e-09,-0.000263804
3.74667891e-05,1.49316,5.48374e-09,0.00071932
3.74868176e-05,1.49268,5.05331e-09,8.95294e-06
3.75068304e-05,1.49572,-4.57582e-08,3.3
3.75269004e-05,1.49468,-4.34574e-08,3.3
3.75469312e-05,1.49402,-4.22131e-08,3.3
3.75669863e-05,1.49344,5.56466e-09,-1.16055e-06
3.75870019e-05,1.49294,5.27185e-09,-1.20199e-06
3.76070206e-05,1.49249,5.52046e-09,-3.84969e-06
3.76270673e-05,1.49488,6.10093e-08,3.30006
3.76471325e-05,1.49422,-4.85755e-08,3.29716
3.76671675e-05,1.49362,5.60413e-09,3.3
3.7687226e-05,1.4931,5.43383e-09,-2.60713e-06
3.77072537e-05,1.49264,5.08083e-09,4.94183e-06
3.77272863e-05,1.49547,3.93487e-08,3.3
3.77473581e-05,1.49461,4.18963e-08,3.3
3.77674198e-05,1.49397,4.11387e-08,3.29999
3.77874952e-05,1.49341,5.54309e-09,-1.63576e-06
3.7807519e-05,1.49292,5.20007e-09,3.60374e-05
3.78275757e-05,1.49249,5.36359e-09,0.00296197
3.78476723e-05,1.49499,-3.06188e-08,3.3
3.7867758e-05,1.49433,4.11521e-08,3.3
3.78878534e-05,1.49373,-2.85447e-08,3.3
3.79079147e-05,1.49321,5.42554e-09,2.14125e-07
3.79279523e-05,1.49275,5.10514e-09,-2.80476e-06
3.79479769e-05,1.49501,-6.47368e-08,3.30001
3.79680681e-05,1.49465,4.65356e-08,3.3
3.79880945e-05,1.49403,4.57254e-08,3.29995
3.80081286e-05,1.49347,5.53882e-09,0.00296112
3.80281857e-05,1.49299,5.18763e-09,-3.64028e-06
3.80482412e-05,1.49256,5.32395e-09,-3.8614e-06
3.80682803e-05,1.49504,-5.63266e-08,3.3
3.80883341e-05,1.49438,6.59061e-08,3.3
3.8108404e-05,1.49379,-5.31322e-08,3.3
3.81284049e-05,1.49327,5.40035e-09,-5.85309e-06
3.81484075e-05,1.49282,5.1865e-09,1.03694e-05
3.81684083e-05,1.49523,-3.72564e-08,2.17564
3.81884506e-05,1.49474,6.52874e-08,3.3
3.82085069e-05,1.49411,-5.20649e-08,3.3
3.82285698e-05,1.49356,5.52337e-09,-4.35524e-07
3.82486271e-05,1.49308,5.14627e-09,-1.48186e-06
3.82686355e-05,1.49265,5.22254e-09,-9.38928e-07
3.82886741e-05,1.4951,4.73477e-08,3.3
3.83087509e-05,1.49441,4.67132e-08,3.3
3.83287638e-05,1.49383,4.54843e-08,3.30002
3.8348772e-05,1.49332,5.3391e-09,0.00934171
3.83687981e-05,1.49287,5.40259e-09,3.4291e-07
3.83887999e-05,1.49247,4.95588e-09,2.51056e-06
3.8408827e-05,1.49473,5.32634e-09,3.3
3.84288524e-05,1.49412,5.51291e-09,3.3
3.84488549e-05,1.49358,5.47651e-09,-1.82354e-06
3.84689073e-05,1.49311,5.07877e-09,8.25902e-07
3.84889161e-05,1.49269,5.07627e-09,-9.21249e-07
3.85089662e-05,1.49519,3.95399e-08,3.30001
3.85290229e-05,1.4944,-2.83009e-08,3.29999
3.8549086e-05,1.49383,-2.77618e-08,3.29999
3.85691375e-05,1.49333,5.26178e-09,-6.74253e-07
3.85892237e-05,1.49289,5.42172e-09,-1.75852e-08
3.86093163e-05,1.4925,4.92113e-09,7.75736e-07
3.86293532e-05,1.49475,5.23748e-08,3.3
3.8649413e-05,1.49415,5.14268e-08,3.3
3.86694381e-05,1.49362,5.43475e-09,-6.00005e-05
3.86894662e-05,1.49315,5.11618e-09,1.8535e-06
3.87094815e-05,1.49274,5.02327e-09,6.75771e-07
3.8729548e-05,1.49536,6.73165e-08,3.30001
3.87496424e-05,1.49446,-5.56377e-08,3.3
3.87696823e-05,1.4939,-5.37084e-08,3.29999
