# campaign: devchar-passives (capacitor C-V curves)
# generated_utc: 2026-07-31T03:36:45Z
# pdk_variant: gf180mcuD
# pdk_open_pdks_hash: c6d73a35f524070e85faff4a6a9eef49553ebc2b
# pdk_root: /Users/rwalters/.volare/gf180mcuD
# model_file: libs.tech/ngspice/sm141064.ngspice (+ sm141064_mim.ngspice via mimcap_* sections)
# switches: design.ngspice defaults (sw_stat_global=0, sw_stat_mismatch=0 -> nominal skew, no Monte Carlo)
# simulator: ngspice-46
# netlist: sim/devchar-passives/tb_cap_cv.sp
# corners: mimcap_{typical,ff,ss} + moscap_{typical,ff,ss} (swept together) x temp{-40,27,125}C; C-V sweep 0..3.63V covers the control range at every supply corner
device,corner_section,temp_c,v_v,c_f,density_ff_um2
cap_mim_2f0fF,typical,-40,2.9267,1.81744e-12,2.0194
cap_mim_2f0fF,typical,-40,3.1082,1.81744e-12,2.0194
cap_mim_2f0fF,typical,-40,3.2897,1.81744e-12,2.0194
cap_mim_2f0fF,typical,-40,3.4712,1.81744e-12,2.0194
cap_mim_2f0fF,typical,27,0.0227,1.81965e-12,2.0218
cap_mim_2f0fF,typical,27,0.2042,1.81965e-12,2.0218
cap_mim_2f0fF,typical,27,0.3857,1.81965e-12,2.0218
cap_mim_2f0fF,typical,27,0.5672,1.81965e-12,2.0218
cap_mim_2f0fF,typical,27,0.7487,1.81965e-12,2.0218
cap_mim_2f0fF,typical,27,0.9302,1.81965e-12,2.0218
cap_mim_2f0fF,typical,27,1.1117,1.81965e-12,2.0218
cap_mim_2f0fF,typical,27,1.2932,1.81965e-12,2.0218
cap_mim_2f0fF,typical,27,1.4747,1.81965e-12,2.0218
cap_mim_2f0fF,typical,27,1.6562,1.81965e-12,2.0218
cap_mim_2f0fF,typical,27,1.8377,1.81965e-12,2.0218
cap_mim_2f0fF,typical,27,2.0192,1.81965e-12,2.0218
cap_mim_2f0fF,typical,27,2.2007,1.81965e-12,2.0218
cap_mim_2f0fF,typical,27,2.3822,1.81965e-12,2.0218
cap_mim_2f0fF,typical,27,2.5637,1.81965e-12,2.0218
cap_mim_2f0fF,typical,27,2.7452,1.81965e-12,2.0218
cap_mim_2f0fF,typical,27,2.9267,1.81965e-12,2.0218
cap_mim_2f0fF,typical,27,3.1082,1.81965e-12,2.0218
cap_mim_2f0fF,typical,27,3.2897,1.81965e-12,2.0218
cap_mim_2f0fF,typical,27,3.4712,1.81965e-12,2.0218
cap_mim_2f0fF,typical,125,0.0227,1.82124e-12,2.0236
cap_mim_2f0fF,typical,125,0.2042,1.82124e-12,2.0236
cap_mim_2f0fF,typical,125,0.3857,1.82124e-12,2.0236
cap_mim_2f0fF,typical,125,0.5672,1.82124e-12,2.0236
cap_mim_2f0fF,typical,125,0.7487,1.82124e-12,2.0236
cap_mim_2f0fF,typical,125,0.9302,1.82124e-12,2.0236
cap_mim_2f0fF,typical,125,1.1117,1.82124e-12,2.0236
cap_mim_2f0fF,typical,125,1.2932,1.82124e-12,2.0236
cap_mim_2f0fF,typical,125,1.4747,1.82124e-12,2.0236
cap_mim_2f0fF,typical,125,1.6562,1.82124e-12,2.0236
cap_mim_2f0fF,typical,125,1.8377,1.82124e-12,2.0236
cap_mim_2f0fF,typical,125,2.0192,1.82124e-12,2.0236
cap_mim_2f0fF,typical,125,2.2007,1.82124e-12,2.0236
cap_mim_2f0fF,typical,125,2.3822,1.82124e-12,2.0236
cap_mim_2f0fF,typical,125,2.5637,1.82124e-12,2.0236
cap_mim_2f0fF,typical,125,2.7452,1.82124e-12,2.0236
cap_mim_2f0fF,typical,125,2.9267,1.82124e-12,2.0236
cap_mim_2f0fF,typical,125,3.1082,1.82124e-12,2.0236
cap_mim_2f0fF,typical,125,3.2897,1.82124e-12,2.0236
cap_mim_2f0fF,typical,125,3.4712,1.82124e-12,2.0236
cap_nmos_03v3,ff,-40,0.0227,2.02492e-14,0.0225
cap_nmos_03v3,ff,-40,0.2042,3.42151e-14,0.0380
cap_nmos_03v3,ff,-40,0.3857,1.63208e-13,0.1813
cap_nmos_03v3,ff,-40,0.5672,1.02367e-12,1.1374
cap_nmos_03v3,ff,-40,0.7487,2.63347e-12,2.9261
cap_nmos_03v3,ff,-40,0.9302,3.15274e-12,3.5030
cap_nmos_03v3,ff,-40,1.1117,3.21847e-12,3.5761
cap_nmos_03v3,ff,-40,1.2932,3.22543e-12,3.5838
cap_nmos_03v3,ff,-40,1.4747,3.22615e-12,3.5846
cap_nmos_03v3,ff,-40,1.6562,3.22622e-12,3.5847
cap_nmos_03v3,ff,-40,1.8377,3.22623e-12,3.5847
cap_nmos_03v3,ff,-40,2.0192,3.22623e-12,3.5847
cap_nmos_03v3,ff,-40,2.2007,3.22623e-12,3.5847
cap_nmos_03v3,ff,-40,2.3822,3.22623e-12,3.5847
cap_nmos_03v3,ff,-40,2.5637,3.22623e-12,3.5847
cap_nmos_03v3,ff,-40,2.7452,3.22623e-12,3.5847
cap_nmos_03v3,ff,-40,2.9267,3.22623e-12,3.5847
cap_nmos_03v3,ff,-40,3.1082,3.22623e-12,3.5847
cap_nmos_03v3,ff,-40,3.2897,3.22623e-12,3.5847
cap_nmos_03v3,ff,-40,3.4712,3.22623e-12,3.5847
cap_nmos_03v3,ff,27,0.0227,2.02492e-14,0.0225
cap_nmos_03v3,ff,27,0.2042,3.42151e-14,0.0380
cap_nmos_03v3,ff,27,0.3857,1.63208e-13,0.1813
cap_nmos_03v3,ff,27,0.5672,1.02367e-12,1.1374
cap_nmos_03v3,ff,27,0.7487,2.63347e-12,2.9261
cap_nmos_03v3,ff,27,0.9302,3.15274e-12,3.5030
cap_nmos_03v3,ff,27,1.1117,3.21847e-12,3.5761
cap_nmos_03v3,ff,27,1.2932,3.22543e-12,3.5838
cap_nmos_03v3,ff,27,1.4747,3.22615e-12,3.5846
cap_nmos_03v3,ff,27,1.6562,3.22622e-12,3.5847
cap_nmos_03v3,ff,27,1.8377,3.22623e-12,3.5847
cap_nmos_03v3,ff,27,2.0192,3.22623e-12,3.5847
cap_nmos_03v3,ff,27,2.2007,3.22623e-12,3.5847
cap_nmos_03v3,ff,27,2.3822,3.22623e-12,3.5847
cap_nmos_03v3,ff,27,2.5637,3.22623e-12,3.5847
cap_nmos_03v3,ff,27,2.7452,3.22623e-12,3.5847
cap_nmos_03v3,ff,27,2.9267,3.22623e-12,3.5847
cap_nmos_03v3,ff,27,3.1082,3.22623e-12,3.5847
cap_nmos_03v3,ff,27,3.2897,3.22623e-12,3.5847
cap_nmos_03v3,ff,27,3.4712,3.22623e-12,3.5847
cap_nmos_03v3,ff,125,0.0227,2.02492e-14,0.0225
cap_nmos_03v3,ff,125,0.2042,3.42151e-14,0.0380
cap_nmos_03v3,ff,125,0.3857,1.63208e-13,0.1813
cap_nmos_03v3,ff,125,0.5672,1.02367e-12,1.1374
cap_nmos_03v3,ff,125,0.7487,2.63347e-12,2.9261
cap_nmos_03v3,ff,125,0.9302,3.15274e-12,3.5030
cap_nmos_03v3,ff,125,1.1117,3.21847e-12,3.5761
cap_nmos_03v3,ff,125,1.2932,3.22543e-12,3.5838
cap_nmos_03v3,ff,125,1.4747,3.22615e-12,3.5846
cap_nmos_03v3,ff,125,1.6562,3.22622e-12,3.5847
cap_nmos_03v3,ff,125,1.8377,3.22623e-12,3.5847
cap_nmos_03v3,ff,125,2.0192,3.22623e-12,3.5847
cap_nmos_03v3,ff,125,2.2007,3.22623e-12,3.5847
cap_nmos_03v3,ff,125,2.3822,3.22623e-12,3.5847
cap_nmos_03v3,ff,125,2.5637,3.22623e-12,3.5847
cap_nmos_03v3,ff,125,2.7452,3.22623e-12,3.5847
cap_nmos_03v3,ff,125,2.9267,3.22623e-12,3.5847
cap_nmos_03v3,ff,125,3.1082,3.22623e-12,3.5847
cap_nmos_03v3,ff,125,3.2897,3.22623e-12,3.5847
cap_nmos_03v3,ff,125,3.4712,3.22623e-12,3.5847
cap_nmos_03v3,ss,-40,0.0227,2.4749e-14,0.0275
cap_nmos_03v3,ss,-40,0.2042,4.18185e-14,0.0465
cap_nmos_03v3,ss,-40,0.3857,1.99476e-13,0.2216
cap_nmos_03v3,ss,-40,0.5672,1.25116e-12,1.3902
cap_nmos_03v3,ss,-40,0.7487,3.21868e-12,3.5763
cap_nmos_03v3,ss,-40,0.9302,3.85335e-12,4.2815
cap_nmos_03v3,ss,-40,1.1117,3.93368e-12,4.3708
cap_nmos_03v3,ss,-40,1.2932,3.94219e-12,4.3802
cap_nmos_03v3,ss,-40,1.4747,3.94307e-12,4.3812
cap_nmos_03v3,ss,-40,1.6562,3.94316e-12,4.3813
cap_nmos_03v3,ss,-40,1.8377,3.94317e-12,4.3813
cap_nmos_03v3,ss,-40,2.0192,3.94317e-12,4.3813
cap_nmos_03v3,ss,-40,2.2007,3.94317e-12,4.3813
cap_nmos_03v3,ss,-40,2.3822,3.94317e-12,4.3813
cap_nmos_03v3,ss,-40,2.5637,3.94317e-12,4.3813
cap_nmos_03v3,ss,-40,2.7452,3.94317e-12,4.3813
cap_nmos_03v3,ss,-40,2.9267,3.94317e-12,4.3813
cap_nmos_03v3,ss,-40,3.1082,3.94317e-12,4.3813
cap_nmos_03v3,ss,-40,3.2897,3.94317e-12,4.3813
cap_nmos_03v3,ss,-40,3.4712,3.94317e-12,4.3813
cap_nmos_03v3,ss,27,0.0227,2.4749e-14,0.0275
cap_nmos_03v3,ss,27,0.2042,4.18185e-14,0.0465
cap_nmos_03v3,ss,27,0.3857,1.99476e-13,0.2216
cap_nmos_03v3,ss,27,0.5672,1.25116e-12,1.3902
cap_nmos_03v3,ss,27,0.7487,3.21868e-12,3.5763
cap_nmos_03v3,ss,27,0.9302,3.85335e-12,4.2815
cap_nmos_03v3,ss,27,1.1117,3.93368e-12,4.3708
cap_nmos_03v3,ss,27,1.2932,3.94219e-12,4.3802
cap_nmos_03v3,ss,27,1.4747,3.94307e-12,4.3812
cap_nmos_03v3,ss,27,1.6562,3.94316e-12,4.3813
cap_nmos_03v3,ss,27,1.8377,3.94317e-12,4.3813
cap_nmos_03v3,ss,27,2.0192,3.94317e-12,4.3813
cap_nmos_03v3,ss,27,2.2007,3.94317e-12,4.3813
cap_nmos_03v3,ss,27,2.3822,3.94317e-12,4.3813
cap_nmos_03v3,ss,27,2.5637,3.94317e-12,4.3813
cap_nmos_03v3,ss,27,2.7452,3.94317e-12,4.3813
cap_nmos_03v3,ss,27,2.9267,3.94317e-12,4.3813
cap_nmos_03v3,ss,27,3.1082,3.94317e-12,4.3813
cap_nmos_03v3,ss,27,3.2897,3.94317e-12,4.3813
cap_nmos_03v3,ss,27,3.4712,3.94317e-12,4.3813
cap_nmos_03v3,ss,125,0.0227,2.4749e-14,0.0275
cap_nmos_03v3,ss,125,0.2042,4.18185e-14,0.0465
cap_nmos_03v3,ss,125,0.3857,1.99476e-13,0.2216
cap_nmos_03v3,ss,125,0.5672,1.25116e-12,1.3902
cap_nmos_03v3,ss,125,0.7487,3.21868e-12,3.5763
cap_nmos_03v3,ss,125,0.9302,3.85335e-12,4.2815
cap_nmos_03v3,ss,125,1.1117,3.93368e-12,4.3708
cap_nmos_03v3,ss,125,1.2932,3.94219e-12,4.3802
cap_nmos_03v3,ss,125,1.4747,3.94307e-12,4.3812
cap_nmos_03v3,ss,125,1.6562,3.94316e-12,4.3813
cap_nmos_03v3,ss,125,1.8377,3.94317e-12,4.3813
cap_nmos_03v3,ss,125,2.0192,3.94317e-12,4.3813
cap_nmos_03v3,ss,125,2.2007,3.94317e-12,4.3813
cap_nmos_03v3,ss,125,2.3822,3.94317e-12,4.3813
cap_nmos_03v3,ss,125,2.5637,3.94317e-12,4.3813
cap_nmos_03v3,ss,125,2.7452,3.94317e-12,4.3813
cap_nmos_03v3,ss,125,2.9267,3.94317e-12,4.3813
cap_nmos_03v3,ss,125,3.1082,3.94317e-12,4.3813
cap_nmos_03v3,ss,125,3.2897,3.94317e-12,4.3813
cap_nmos_03v3,ss,125,3.4712,3.94317e-12,4.3813
cap_nmos_03v3,typical,-40,0.0227,2.24991e-14,0.0250
cap_nmos_03v3,typical,-40,0.2042,3.80168e-14,0.0422
cap_nmos_03v3,typical,-40,0.3857,1.81342e-13,0.2015
cap_nmos_03v3,typical,-40,0.5672,1.13741e-12,1.2638
cap_nmos_03v3,typical,-40,0.7487,2.92607e-12,3.2512
cap_nmos_03v3,typical,-40,0.9302,3.50304e-12,3.8923
cap_nmos_03v3,typical,-40,1.1117,3.57608e-12,3.9734
cap_nmos_03v3,typical,-40,1.2932,3.58381e-12,3.9820
cap_nmos_03v3,typical,-40,1.4747,3.58461e-12,3.9829
cap_nmos_03v3,typical,-40,1.6562,3.58469e-12,3.9830
cap_nmos_03v3,typical,-40,1.8377,3.5847e-12,3.9830
cap_nmos_03v3,typical,-40,2.0192,3.5847e-12,3.9830
cap_nmos_03v3,typical,-40,2.2007,3.5847e-12,3.9830
cap_nmos_03v3,typical,-40,2.3822,3.5847e-12,3.9830
cap_nmos_03v3,typical,-40,2.5637,3.5847e-12,3.9830
cap_nmos_03v3,typical,-40,2.7452,3.5847e-12,3.9830
cap_nmos_03v3,typical,-40,2.9267,3.5847e-12,3.9830
cap_nmos_03v3,typical,-40,3.1082,3.5847e-12,3.9830
cap_nmos_03v3,typical,-40,3.2897,3.5847e-12,3.9830
cap_nmos_03v3,typical,-40,3.4712,3.5847e-12,3.9830
cap_nmos_03v3,typical,27,0.0227,2.24991e-14,0.0250
cap_nmos_03v3,typical,27,0.2042,3.80168e-14,0.0422
cap_nmos_03v3,typical,27,0.3857,1.81342e-13,0.2015
cap_nmos_03v3,typical,27,0.5672,1.13741e-12,1.2638
cap_nmos_03v3,typical,27,0.7487,2.92607e-12,3.2512
cap_nmos_03v3,typical,27,0.9302,3.50304e-12,3.8923
cap_nmos_03v3,typical,27,1.1117,3.57608e-12,3.9734
cap_nmos_03v3,typical,27,1.2932,3.58381e-12,3.9820
cap_nmos_03v3,typical,27,1.4747,3.58461e-12,3.9829
cap_nmos_03v3,typical,27,1.6562,3.58469e-12,3.9830
cap_nmos_03v3,typical,27,1.8377,3.5847e-12,3.9830
cap_nmos_03v3,typical,27,2.0192,3.5847e-12,3.9830
cap_nmos_03v3,typical,27,2.2007,3.5847e-12,3.9830
cap_nmos_03v3,typical,27,2.3822,3.5847e-12,3.9830
cap_nmos_03v3,typical,27,2.5637,3.5847e-12,3.9830
cap_nmos_03v3,typical,27,2.7452,3.5847e-12,3.9830
cap_nmos_03v3,typical,27,2.9267,3.5847e-12,3.9830
cap_nmos_03v3,typical,27,3.1082,3.5847e-12,3.9830
cap_nmos_03v3,typical,27,3.2897,3.5847e-12,3.9830
cap_nmos_03v3,typical,27,3.4712,3.5847e-12,3.9830
cap_nmos_03v3,typical,125,0.0227,2.24991e-14,0.0250
cap_nmos_03v3,typical,125,0.2042,3.80168e-14,0.0422
cap_nmos_03v3,typical,125,0.3857,1.81342e-13,0.2015
cap_nmos_03v3,typical,125,0.5672,1.13741e-12,1.2638
cap_nmos_03v3,typical,125,0.7487,2.92607e-12,3.2512
cap_nmos_03v3,typical,125,0.9302,3.50304e-12,3.8923
cap_nmos_03v3,typical,125,1.1117,3.57608e-12,3.9734
cap_nmos_03v3,typical,125,1.2932,3.58381e-12,3.9820
cap_nmos_03v3,typical,125,1.4747,3.58461e-12,3.9829
cap_nmos_03v3,typical,125,1.6562,3.58469e-12,3.9830
cap_nmos_03v3,typical,125,1.8377,3.5847e-12,3.9830
cap_nmos_03v3,typical,125,2.0192,3.5847e-12,3.9830
cap_nmos_03v3,typical,125,2.2007,3.5847e-12,3.9830
cap_nmos_03v3,typical,125,2.3822,3.5847e-12,3.9830
cap_nmos_03v3,typical,125,2.5637,3.5847e-12,3.9830
cap_nmos_03v3,typical,125,2.7452,3.5847e-12,3.9830
cap_nmos_03v3,typical,125,2.9267,3.5847e-12,3.9830
cap_nmos_03v3,typical,125,3.1082,3.5847e-12,3.9830
cap_nmos_03v3,typical,125,3.2897,3.5847e-12,3.9830
cap_nmos_03v3,typical,125,3.4712,3.5847e-12,3.9830
cap_nmos_03v3_b,ff,-40,0.0227,2.65346e-12,2.9483
cap_nmos_03v3_b,ff,-40,0.2042,2.86193e-12,3.1799
cap_nmos_03v3_b,ff,-40,0.3857,3.00437e-12,3.3382
cap_nmos_03v3_b,ff,-40,0.5672,3.09563e-12,3.4396
cap_nmos_03v3_b,ff,-40,0.7487,3.15173e-12,3.5019
cap_nmos_03v3_b,ff,-40,0.9302,3.18534e-12,3.5393
cap_nmos_03v3_b,ff,-40,1.1117,3.20516e-12,3.5613
cap_nmos_03v3_b,ff,-40,1.2932,3.21674e-12,3.5742
cap_nmos_03v3_b,ff,-40,1.4747,3.22347e-12,3.5816
cap_nmos_03v3_b,ff,-40,1.6562,3.22737e-12,3.5860
cap_nmos_03v3_b,ff,-40,1.8377,3.22963e-12,3.5885
cap_nmos_03v3_b,ff,-40,2.0192,3.23093e-12,3.5899
cap_nmos_03v3_b,ff,-40,2.2007,3.23168e-12,3.5908
cap_nmos_03v3_b,ff,-40,2.3822,3.23212e-12,3.5912
cap_nmos_03v3_b,ff,-40,2.5637,3.23237e-12,3.5915
cap_nmos_03v3_b,ff,-40,2.7452,3.23251e-12,3.5917
cap_nmos_03v3_b,ff,-40,2.9267,3.2326e-12,3.5918
cap_nmos_03v3_b,ff,-40,3.1082,3.23264e-12,3.5918
cap_nmos_03v3_b,ff,-40,3.2897,3.23267e-12,3.5919
cap_nmos_03v3_b,ff,-40,3.4712,3.23269e-12,3.5919
cap_nmos_03v3_b,ff,27,0.0227,2.65346e-12,2.9483
cap_nmos_03v3_b,ff,27,0.2042,2.86193e-12,3.1799
cap_nmos_03v3_b,ff,27,0.3857,3.00437e-12,3.3382
cap_nmos_03v3_b,ff,27,0.5672,3.09563e-12,3.4396
cap_nmos_03v3_b,ff,27,0.7487,3.15173e-12,3.5019
cap_nmos_03v3_b,ff,27,0.9302,3.18534e-12,3.5393
cap_nmos_03v3_b,ff,27,1.1117,3.20516e-12,3.5613
cap_nmos_03v3_b,ff,27,1.2932,3.21674e-12,3.5742
cap_nmos_03v3_b,ff,27,1.4747,3.22347e-12,3.5816
cap_nmos_03v3_b,ff,27,1.6562,3.22737e-12,3.5860
cap_nmos_03v3_b,ff,27,1.8377,3.22963e-12,3.5885
cap_nmos_03v3_b,ff,27,2.0192,3.23093e-12,3.5899
cap_nmos_03v3_b,ff,27,2.2007,3.23168e-12,3.5908
cap_nmos_03v3_b,ff,27,2.3822,3.23212e-12,3.5912
cap_nmos_03v3_b,ff,27,2.5637,3.23237e-12,3.5915
cap_nmos_03v3_b,ff,27,2.7452,3.23251e-12,3.5917
cap_nmos_03v3_b,ff,27,2.9267,3.2326e-12,3.5918
cap_nmos_03v3_b,ff,27,3.1082,3.23264e-12,3.5918
cap_nmos_03v3_b,ff,27,3.2897,3.23267e-12,3.5919
cap_nmos_03v3_b,ff,27,3.4712,3.23269e-12,3.5919
cap_nmos_03v3_b,ff,125,0.0227,2.65346e-12,2.9483
cap_nmos_03v3_b,ff,125,0.2042,2.86193e-12,3.1799
cap_nmos_03v3_b,ff,125,0.3857,3.00437e-12,3.3382
cap_nmos_03v3_b,ff,125,0.5672,3.09563e-12,3.4396
cap_nmos_03v3_b,ff,125,0.7487,3.15173e-12,3.5019
cap_nmos_03v3_b,ff,125,0.9302,3.18534e-12,3.5393
cap_nmos_03v3_b,ff,125,1.1117,3.20516e-12,3.5613
cap_nmos_03v3_b,ff,125,1.2932,3.21674e-12,3.5742
cap_nmos_03v3_b,ff,125,1.4747,3.22347e-12,3.5816
cap_nmos_03v3_b,ff,125,1.6562,3.22737e-12,3.5860
cap_nmos_03v3_b,ff,125,1.8377,3.22963e-12,3.5885
cap_nmos_03v3_b,ff,125,2.0192,3.23093e-12,3.5899
cap_nmos_03v3_b,ff,125,2.2007,3.23168e-12,3.5908
cap_nmos_03v3_b,ff,125,2.3822,3.23212e-12,3.5912
cap_nmos_03v3_b,ff,125,2.5637,3.23237e-12,3.5915
cap_nmos_03v3_b,ff,125,2.7452,3.23251e-12,3.5917
cap_nmos_03v3_b,ff,125,2.9267,3.2326e-12,3.5918
cap_nmos_03v3_b,ff,125,3.1082,3.23264e-12,3.5918
cap_nmos_03v3_b,ff,125,3.2897,3.23267e-12,3.5919
cap_nmos_03v3_b,ff,125,3.4712,3.23269e-12,3.5919
cap_nmos_03v3_b,ss,-40,0.0227,3.24312e-12,3.6035
cap_nmos_03v3_b,ss,-40,0.2042,3.49791e-12,3.8866
cap_nmos_03v3_b,ss,-40,0.3857,3.672e-12,4.0800
cap_nmos_03v3_b,ss,-40,0.5672,3.78355e-12,4.2039
cap_nmos_03v3_b,ss,-40,0.7487,3.85212e-12,4.2801
cap_nmos_03v3_b,ss,-40,0.9302,3.89319e-12,4.3258
cap_nmos_03v3_b,ss,-40,1.1117,3.91741e-12,4.3527
cap_nmos_03v3_b,ss,-40,1.2932,3.93157e-12,4.3684
cap_nmos_03v3_b,ss,-40,1.4747,3.9398e-12,4.3776
cap_nmos_03v3_b,ss,-40,1.6562,3.94456e-12,4.3828
cap_nmos_03v3_b,ss,-40,1.8377,3.94732e-12,4.3859
cap_nmos_03v3_b,ss,-40,2.0192,3.94891e-12,4.3877
cap_nmos_03v3_b,ss,-40,2.2007,3.94983e-12,4.3887
cap_nmos_03v3_b,ss,-40,2.3822,3.95037e-12,4.3893
cap_nmos_03v3_b,ss,-40,2.5637,3.95067e-12,4.3896
cap_nmos_03v3_b,ss,-40,2.7452,3.95085e-12,4.3898
cap_nmos_03v3_b,ss,-40,2.9267,3.95095e-12,4.3899
cap_nmos_03v3_b,ss,-40,3.1082,3.95101e-12,4.3900
cap_nmos_03v3_b,ss,-40,3.2897,3.95104e-12,4.3900
cap_nmos_03v3_b,ss,-40,3.4712,3.95106e-12,4.3901
cap_nmos_03v3_b,ss,27,0.0227,3.24312e-12,3.6035
cap_nmos_03v3_b,ss,27,0.2042,3.49791e-12,3.8866
cap_nmos_03v3_b,ss,27,0.3857,3.672e-12,4.0800
cap_nmos_03v3_b,ss,27,0.5672,3.78355e-12,4.2039
cap_nmos_03v3_b,ss,27,0.7487,3.85212e-12,4.2801
cap_nmos_03v3_b,ss,27,0.9302,3.89319e-12,4.3258
cap_nmos_03v3_b,ss,27,1.1117,3.91741e-12,4.3527
cap_nmos_03v3_b,ss,27,1.2932,3.93157e-12,4.3684
cap_nmos_03v3_b,ss,27,1.4747,3.9398e-12,4.3776
cap_nmos_03v3_b,ss,27,1.6562,3.94456e-12,4.3828
cap_nmos_03v3_b,ss,27,1.8377,3.94732e-12,4.3859
cap_nmos_03v3_b,ss,27,2.0192,3.94891e-12,4.3877
cap_nmos_03v3_b,ss,27,2.2007,3.94983e-12,4.3887
cap_nmos_03v3_b,ss,27,2.3822,3.95037e-12,4.3893
cap_nmos_03v3_b,ss,27,2.5637,3.95067e-12,4.3896
cap_nmos_03v3_b,ss,27,2.7452,3.95085e-12,4.3898
cap_nmos_03v3_b,ss,27,2.9267,3.95095e-12,4.3899
cap_nmos_03v3_b,ss,27,3.1082,3.95101e-12,4.3900
cap_nmos_03v3_b,ss,27,3.2897,3.95104e-12,4.3900
cap_nmos_03v3_b,ss,27,3.4712,3.95106e-12,4.3901
cap_nmos_03v3_b,ss,125,0.0227,3.24312e-12,3.6035
cap_nmos_03v3_b,ss,125,0.2042,3.49791e-12,3.8866
cap_nmos_03v3_b,ss,125,0.3857,3.672e-12,4.0800
cap_nmos_03v3_b,ss,125,0.5672,3.78355e-12,4.2039
cap_nmos_03v3_b,ss,125,0.7487,3.85212e-12,4.2801
cap_nmos_03v3_b,ss,125,0.9302,3.89319e-12,4.3258
cap_nmos_03v3_b,ss,125,1.1117,3.91741e-12,4.3527
cap_nmos_03v3_b,ss,125,1.2932,3.93157e-12,4.3684
cap_nmos_03v3_b,ss,125,1.4747,3.9398e-12,4.3776
cap_nmos_03v3_b,ss,125,1.6562,3.94456e-12,4.3828
cap_nmos_03v3_b,ss,125,1.8377,3.94732e-12,4.3859
cap_nmos_03v3_b,ss,125,2.0192,3.94891e-12,4.3877
cap_nmos_03v3_b,ss,125,2.2007,3.94983e-12,4.3887
cap_nmos_03v3_b,ss,125,2.3822,3.95037e-12,4.3893
cap_nmos_03v3_b,ss,125,2.5637,3.95067e-12,4.3896
cap_nmos_03v3_b,ss,125,2.7452,3.95085e-12,4.3898
cap_nmos_03v3_b,ss,125,2.9267,3.95095e-12,4.3899
cap_nmos_03v3_b,ss,125,3.1082,3.95101e-12,4.3900
cap_nmos_03v3_b,ss,125,3.2897,3.95104e-12,4.3900
cap_nmos_03v3_b,ss,125,3.4712,3.95106e-12,4.3901
cap_nmos_03v3_b,typical,-40,0.0227,2.94829e-12,3.2759
cap_nmos_03v3_b,typical,-40,0.2042,3.17992e-12,3.5332
cap_nmos_03v3_b,typical,-40,0.3857,3.33818e-12,3.7091
cap_nmos_03v3_b,typical,-40,0.5672,3.43959e-12,3.8218
cap_nmos_03v3_b,typical,-40,0.7487,3.50193e-12,3.8910
cap_nmos_03v3_b,typical,-40,0.9302,3.53926e-12,3.9325
cap_nmos_03v3_b,typical,-40,1.1117,3.56128e-12,3.9570
cap_nmos_03v3_b,typical,-40,1.2932,3.57415e-12,3.9713
cap_nmos_03v3_b,typical,-40,1.4747,3.58163e-12,3.9796
cap_nmos_03v3_b,typical,-40,1.6562,3.58597e-12,3.9844
cap_nmos_03v3_b,typical,-40,1.8377,3.58847e-12,3.9872
cap_nmos_03v3_b,typical,-40,2.0192,3.58992e-12,3.9888
cap_nmos_03v3_b,typical,-40,2.2007,3.59076e-12,3.9897
cap_nmos_03v3_b,typical,-40,2.3822,3.59124e-12,3.9903
cap_nmos_03v3_b,typical,-40,2.5637,3.59152e-12,3.9906
cap_nmos_03v3_b,typical,-40,2.7452,3.59168e-12,3.9908
cap_nmos_03v3_b,typical,-40,2.9267,3.59177e-12,3.9909
cap_nmos_03v3_b,typical,-40,3.1082,3.59183e-12,3.9909
cap_nmos_03v3_b,typical,-40,3.2897,3.59186e-12,3.9910
cap_nmos_03v3_b,typical,-40,3.4712,3.59188e-12,3.9910
cap_nmos_03v3_b,typical,27,0.0227,2.94829e-12,3.2759
cap_nmos_03v3_b,typical,27,0.2042,3.17992e-12,3.5332
cap_nmos_03v3_b,typical,27,0.3857,3.33818e-12,3.7091
cap_nmos_03v3_b,typical,27,0.5672,3.43959e-12,3.8218
cap_nmos_03v3_b,typical,27,0.7487,3.50193e-12,3.8910
cap_nmos_03v3_b,typical,27,0.9302,3.53926e-12,3.9325
cap_nmos_03v3_b,typical,27,1.1117,3.56128e-12,3.9570
cap_nmos_03v3_b,typical,27,1.2932,3.57415e-12,3.9713
cap_nmos_03v3_b,typical,27,1.4747,3.58163e-12,3.9796
cap_nmos_03v3_b,typical,27,1.6562,3.58597e-12,3.9844
cap_nmos_03v3_b,typical,27,1.8377,3.58847e-12,3.9872
cap_nmos_03v3_b,typical,27,2.0192,3.58992e-12,3.9888
cap_nmos_03v3_b,typical,27,2.2007,3.59076e-12,3.9897
cap_nmos_03v3_b,typical,27,2.3822,3.59124e-12,3.9903
cap_nmos_03v3_b,typical,27,2.5637,3.59152e-12,3.9906
cap_nmos_03v3_b,typical,27,2.7452,3.59168e-12,3.9908
cap_nmos_03v3_b,typical,27,2.9267,3.59177e-12,3.9909
cap_nmos_03v3_b,typical,27,3.1082,3.59183e-12,3.9909
cap_nmos_03v3_b,typical,27,3.2897,3.59186e-12,3.9910
cap_nmos_03v3_b,typical,27,3.4712,3.59188e-12,3.9910
cap_nmos_03v3_b,typical,125,0.0227,2.94829e-12,3.2759
cap_nmos_03v3_b,typical,125,0.2042,3.17992e-12,3.5332
