corner,temp_c,vdd,band,corner_id,tp1,tp2,tp3,tp4,tp5,tp6,tp7,f1,f2,f3,f4,f5,f6,f7,i1,i2,i3,i4,i5,i6,i7,sw1hi,sw1lo,sw7hi,sw7lo,k1,k2,k3,k4,k5,k6,k7,kvco_min,kvco_max,kvco_mean,kvco_over_f_max,fine_ratio,verdict
all-slow,-40.0,3.63,band4,all-slow_-40c_3.63v_band4,1.89894e-07,1.6065e-07,1.37152e-07,1.18814e-07,1.04315e-07,9.27034e-08,8.32616e-08,21064300.0,24898800.0,29164700.0,33666100.0,38345500.0,43148300.0,48041400.0,6.7671e-05,7.55419e-05,8.45496e-05,9.41689e-05,0.000104392,0.000114548,0.000124766,3.76566,-0.12902,3.78992,-0.164332,12781666.66666667,13500666.666666668,14612166.666666664,15301333.33333333,15803666.66666667,16159833.33333333,16310333.333333319,12781666.66666667,16310333.333333319,14987277.777777776,0.6067928517285962,2.2807024206833364,PASS
all-slow,-40.0,3.63,band5,all-slow_-40c_3.63v_band5,1.16272e-07,9.79315e-08,8.32211e-08,7.17932e-08,6.283e-08,5.55834e-08,4.97011e-08,34402000.0,40844900.0,48064700.0,55715600.0,63663900.0,71963900.0,80481100.0,9.10599e-05,0.000104249,0.000118064,0.000133208,0.000148183,0.000162463,0.00017848,3.72889,-0.134397,3.7691,-0.156348,21476333.33333334,22771166.666666668,24784499.999999996,25998666.666666664,27080500.000000007,28028666.666666664,28390666.66666664,21476333.33333334,28390666.66666664,25599499.999999996,0.6242757204038527,2.3394308470437766,PASS
all-slow,-40.0,3.63,band6,all-slow_-40c_3.63v_band6,6.68641e-08,5.60361e-08,4.74012e-08,4.07052e-08,3.54551e-08,3.12423e-08,2.78378e-08,59822900.0,71382500.0,84386100.0,98267500.0,112819000.0,128031000.0,143689000.0,0.000130224,0.00014973,0.000170708,0.000193592,0.000216689,0.000239184,0.000262664,3.66449,-0.10432,3.70981,-0.146297,38532000.00000001,40938666.66666667,44808333.33333333,47388166.66666666,49605833.33333334,51449999.99999999,52193333.33333328,38532000.00000001,52193333.33333328,46592277.77777777,0.6441011719592331,2.40190629340938,PASS
all-slow,-40.0,3.63,band7,all-slow_-40c_3.63v_band7,3.97752e-08,3.31174e-08,2.78346e-08,2.37774e-08,2.0627e-08,1.81397e-08,1.61474e-08,100565000.0,120783000.0,143706000.0,168227000.0,193921000.0,220511000.0,247717000.0,0.000193473,0.00022202,0.000256805,0.000292546,0.000329002,0.000363857,0.000402599,3.67424,-0.0440508,3.68885,-0.0756724,67393333.33333334,71901666.66666667,79073333.33333333,83691666.66666666,87140000.00000001,89659999.99999999,90686666.66666658,67393333.33333334,90686666.66666658,81751111.1111111,0.6701470027676959,2.4632526226818476,PASS
all-slow,27.0,2.97,band0,all-slow_27c_2.97v_band0,1.06524e-06,8.96118e-07,7.63957e-07,6.61549e-07,5.81416e-07,5.17169e-07,4.64664e-07,3755010.0,4463700.0,5235890.0,6046420.0,6879750.0,7734420.0,8608360.0,3.33146e-05,3.66864e-05,4.005e-05,4.37742e-05,4.81187e-05,5.21217e-05,5.63118e-05,3.02789,-0.0502922,3.05339,-0.0729396,2362300.0000000005,2468133.3333333335,2637866.666666666,2739766.666666666,2813333.333333334,2881016.666666666,2913133.3333333307,2362300.0000000005,2913133.3333333307,2696305.555555555,0.6291061808091059,2.292499886817878,PASS
all-slow,27.0,2.97,band1,all-slow_27c_2.97v_band1,6.50639e-07,5.46463e-07,4.64733e-07,4.018e-07,3.52161e-07,3.12413e-07,2.80252e-07,6147800.0,7319800.0,8607080.0,9955190.0,11358400.0,12803500.0,14272900.0,4.01568e-05,4.41704e-05,4.95146e-05,5.43342e-05,5.97951e-05,6.53967e-05,7.11671e-05,3.04011,-0.0707463,3.05178,-0.108361,3906666.6666666674,4098800.0,4392316.666666666,4585533.333333333,4747183.333333334,4857499.999999999,4897999.999999995,3906666.6666666674,4897999.999999995,4513944.444444444,0.6354576704945945,2.3216272487719185,PASS
all-slow,27.0,2.97,band2,all-slow_27c_2.97v_band2,3.84957e-07,3.22587e-07,2.73615e-07,2.35915e-07,2.06081e-07,1.82454e-07,1.63275e-07,10390800.0,12399800.0,14619100.0,16955200.0,19409900.0,21923400.0,24498500.0,4.52081e-05,5.06913e-05,5.65875e-05,6.28001e-05,6.91828e-05,7.6044e-05,8.27719e-05,3.05993,-0.0985653,3.07142,-0.11056,6696666.666666668,7047166.666666667,7592333.333333332,7984666.666666665,8280333.333333335,8480999.999999998,8583666.666666659,6696666.666666668,8583666.666666659,7837611.11111111,0.6444803736638822,2.3577106671286137,PASS
all-slow,27.0,2.97,band3,all-slow_27c_2.97v_band3,2.31744e-07,1.93466e-07,1.63496e-07,1.40405e-07,1.22479e-07,1.08022e-07,9.64375e-08,17260400.0,20675500.0,24465500.0,28488900.0,32658600.0,37029500.0,41477600.0,5.88571e-05,6.66298e-05,7.58892e-05,8.47441e-05,9.43511e-05,0.000104314,0.000113853,3.06321,-0.119984,3.10519,-0.139284,11383666.66666667,12008500.0,13022333.333333332,13655166.666666664,14234333.333333336,14698333.33333333,14826999.999999987,11383666.66666667,14826999.999999987,13453999.999999998,0.6595250785999554,2.4030497555097217,PASS
all-slow,27.0,2.97,band4,all-slow_27c_2.97v_band4,1.33987e-07,1.11393e-07,9.37991e-08,8.02982e-08,6.97869e-08,6.14282e-08,5.47165e-08,29853700.0,35908800.0,42644300.0,49814300.0,57317400.0,65116700.0,73104100.0,6.5359e-05,7.46096e-05,8.50385e-05,9.52362e-05,0.000105932,0.000116811,0.000128625,3.03464,-0.135134,3.08009,-0.129124,20183666.66666667,21317666.666666668,23175833.33333333,24455166.666666664,25504000.000000007,26311166.666666664,26624666.66666664,20183666.66666667,26624666.66666664,24027999.999999996,0.6760859346301018,2.4487450466776313,PASS
all-slow,27.0,2.97,band5,all-slow_27c_2.97v_band5,7.88612e-08,6.52737e-08,5.47272e-08,4.67183e-08,4.05297e-08,3.56744e-08,3.17806e-08,50722000.0,61280500.0,73089700.0,85619600.0,98693000.0,112125000.0,125863000.0,9.18615e-05,0.000105753,0.000120825,0.000137034,0.000153406,0.00017007,0.000187571,3.01118,-0.0801244,3.02126,-0.0925428,35195000.00000001,37279500.0,40565166.666666664,42672166.66666666,44175666.66666668,45283333.33333333,45793333.33333329,35195000.00000001,45793333.33333329,41744999.99999999,0.6938803674933955,2.4814281771223534,PASS
all-slow,27.0,2.97,band6,all-slow_27c_2.97v_band6,4.46506e-08,3.69051e-08,3.09833e-08,2.65429e-08,2.31491e-08,2.05013e-08,1.83984e-08,89584400.0,108386000.0,129102000.0,150700000.0,172793000.0,195110000.0,217410000.0,0.00013094,0.000151994,0.000175534,0.000198811,0.000222888,0.000247401,0.000271883,3.01918,-0.0367793,3.03109,-0.0455429,62672000.000000015,65862666.66666667,70523333.33333333,72818333.33333333,74016666.66666669,74361666.66666666,74333333.33333327,62672000.000000015,74361666.66666666,71014222.22222221,0.6995860886493632,2.426873428855917,PASS
all-slow,27.0,2.97,band7,all-slow_27c_2.97v_band7,2.60695e-08,2.17073e-08,1.84031e-08,1.59375e-08,1.40606e-08,1.25985e-08,1.14355e-08,153436000.0,184269000.0,217354000.0,250980000.0,284482000.0,317498000.0,349788000.0,0.000197038,0.000228997,0.000264838,0.000300702,0.00033629,0.000373385,0.00040943,3.02813,-0.0435767,3.04011,-0.0524438,102776666.66666669,106530000.0,111184999.99999999,111879999.99999999,110863333.33333336,108843333.33333331,107633333.33333324,102776666.66666669,111879999.99999999,109084444.44444443,0.6698341110734553,2.2796996793451343,PASS
all-slow,27.0,3.3,band0,all-slow_27c_3.30v_band0,1.19133e-06,1.00757e-06,8.61418e-07,7.49203e-07,6.61011e-07,5.89426e-07,5.31261e-07,3357580.0,3969940.0,4643500.0,5339010.0,6051340.0,6786260.0,7529250.0,3.60529e-05,3.97406e-05,4.32876e-05,4.76787e-05,5.16536e-05,5.61863e-05,6.03239e-05,3.34665,-0.0908032,3.37132,-0.0728235,2041200.0000000005,2143200.0,2281783.333333333,2346399.9999999995,2412083.333333334,2463183.333333333,2476633.333333331,2041200.0000000005,2476633.333333331,2317594.444444444,0.6079378600063142,2.242463321797247,PASS
all-slow,27.0,3.3,band1,all-slow_27c_3.30v_band1,7.35713e-07,6.21096e-07,5.3053e-07,4.60302e-07,4.05342e-07,3.61238e-07,3.24706e-07,5436900.0,6440230.0,7539630.0,8689950.0,9868210.0,11073000.0,12318800.0,4.29672e-05,4.81207e-05,5.32592e-05,5.82135e-05,6.38315e-05,6.96274e-05,7.47338e-05,3.37863,-0.0902865,3.38784,-0.108973,3344433.333333334,3504550.0,3749533.3333333326,3880966.666666666,3971750.000000001,4084316.666666666,4152666.666666663,3344433.333333334,4152666.666666663,3823277.777777777,0.6151360763179999,2.265776453493719,PASS
all-slow,27.0,3.3,band2,all-slow_27c_3.30v_band2,4.39555e-07,3.70319e-07,3.15898e-07,2.73534e-07,2.40368e-07,2.13731e-07,1.91902e-07,9100120.0,10801500.0,12662300.0,14623400.0,16641100.0,18715100.0,20844000.0,4.92151e-05,5.42834e-05,6.05676e-05,6.69949e-05,7.4152e-05,8.07778e-05,8.78101e-05,3.38967,-0.104453,3.40258,-0.133773,5671266.666666668,5936966.666666667,6369833.333333332,6631333.333333332,6819500.000000002,7004833.333333332,7096333.333333327,5671266.666666668,7096333.333333327,6524377.777777777,0.6232078990899755,2.290519245900054,PASS
all-slow,27.0,3.3,band3,all-slow_27c_3.30v_band3,2.68574e-07,2.256e-07,1.91808e-07,1.655e-07,1.44966e-07,1.28637e-07,1.15085e-07,14893500.0,17730500.0,20854200.0,24169200.0,27592700.0,31095200.0,34756800.0,6.27897e-05,7.10828e-05,8.05405e-05,8.98478e-05,9.9229e-05,0.000109691,0.000119177,3.42317,-0.136899,3.44166,-0.145812,9456666.666666668,9934500.0,10731166.666666664,11230833.333333332,11543333.333333336,11940166.666666664,12205333.333333323,9456666.666666668,12205333.333333323,11035166.666666664,0.6349526079609674,2.333689193272233,PASS
all-slow,27.0,3.3,band4,all-slow_27c_3.30v_band4,1.5697e-07,1.31382e-07,1.11313e-07,9.57942e-08,8.36511e-08,7.39036e-08,6.59969e-08,25482500.0,30445500.0,35934700.0,41756200.0,47817700.0,54124500.0,60608900.0,7.05339e-05,7.94559e-05,8.93269e-05,0.000100566,0.000111623,0.000123352,0.000134552,3.4064,-0.120475,3.43317,-0.149821,16543333.333333338,17420333.333333336,18851166.666666664,19804999.999999996,20613833.33333334,21318666.666666664,21614666.66666665,16543333.333333338,21614666.66666665,19514666.666666664,0.649203701886916,2.378451878740312,PASS
all-slow,27.0,3.3,band5,all-slow_27c_3.30v_band5,9.39306e-08,7.82315e-08,6.59159e-08,5.64437e-08,4.90529e-08,4.31597e-08,3.84121e-08,42584600.0,51130300.0,60683400.0,70867100.0,81544700.0,92679100.0,104134000.0,9.67529e-05,0.000111131,0.000126367,0.000143133,0.000160123,0.00017722,0.000194265,3.34651,-0.11458,3.41392,-0.168374,28485666.66666667,30164666.666666668,32894666.66666666,34768833.33333333,36353333.33333334,37648833.33333333,38182999.99999996,28485666.66666667,38182999.99999996,34194111.111111104,0.6689194372300473,2.4453440915260445,PASS
all-slow,27.0,3.3,band6,all-slow_27c_3.30v_band6,5.36376e-08,4.4391e-08,3.72064e-08,3.17336e-08,2.75126e-08,2.41976e-08,2.15474e-08,74574600.0,90108400.0,107508000.0,126049000.0,145388000.0,165305000.0,185637000.0,0.000138465,0.000159862,0.000182813,0.000207842,0.000232452,0.000258673,0.000284227,3.34049,-0.067117,3.35451,-0.0639458,51779333.33333334,54889000.0,59900999.99999999,63133333.33333332,65426666.66666668,67081666.66666666,67773333.33333327,51779333.33333334,67773333.33333327,61701333.33333332,0.6943293471682496,2.489279191574611,PASS
all-slow,27.0,3.3,band7,all-slow_27c_3.30v_band7,3.10866e-08,2.56647e-08,2.15255e-08,1.84277e-08,1.60703e-08,1.42401e-08,1.27881e-08,128673000.0,155856000.0,185826000.0,217064000.0,248906000.0,280897000.0,312790000.0,0.000205534,0.000239762,0.000277535,0.000316271,0.000355369,0.000394475,0.000432817,3.35053,-0.0411015,3.36566,-0.0509953,90610000.00000001,95255000.0,102013333.33333331,105133333.33333331,106388333.33333336,106473333.33333331,106309999.99999991,90610000.00000001,106473333.33333331,102287222.22222221,0.704188135817149,2.4308907074522237,PASS
all-slow,27.0,3.63,band0,all-slow_27c_3.63v_band0,1.29282e-06,1.0968e-06,9.4173e-07,8.21928e-07,7.26347e-07,6.49377e-07,5.87625e-07,3094010.0,3646960.0,4247500.0,4866600.0,5507010.0,6159750.0,6807060.0,3.99032e-05,4.29237e-05,4.74579e-05,5.1907e-05,5.57066e-05,5.92375e-05,6.34437e-05,3.68731,-0.0599553,3.72167,-0.0602625,1843166.666666667,1922483.3333333335,2032733.333333333,2099183.333333333,2155250.0000000005,2166749.9999999995,2157699.999999998,1843166.666666667,2166749.9999999995,2062805.5555555553,0.5957209791392617,2.2000769228283037,PASS
all-slow,27.0,3.63,band1,all-slow_27c_3.63v_band1,8.05546e-07,6.82408e-07,5.85687e-07,5.09999e-07,4.5062e-07,4.02489e-07,3.63141e-07,4965570.0,5861590.0,6829590.0,7843150.0,8876650.0,9938160.0,11015000.0,4.78342e-05,5.14127e-05,5.721e-05,6.40378e-05,6.92005e-05,7.39297e-05,7.96019e-05,3.7097,-0.0686372,3.7121,-0.0764682,2986733.333333334,3106700.0,3302599.9999999995,3411766.666666666,3491683.333333334,3563916.666666666,3589466.6666666633,2986733.333333334,3589466.6666666633,3360794.444444444,0.6014885165919187,2.2182750419387904,PASS
all-slow,27.0,3.63,band2,all-slow_27c_3.63v_band2,4.84668e-07,4.10159e-07,3.51394e-07,3.05423e-07,2.69429e-07,2.40365e-07,2.16436e-07,8253070.0,9752320.0,11383200.0,13096600.0,14846200.0,16641400.0,18481200.0,5.31888e-05,6.00506e-05,6.50021e-05,7.21306e-05,7.89604e-05,8.6062e-05,9.34302e-05,3.72518,-0.093036,3.74102,-0.109887,4997500.000000001,5216883.333333334,5573799.999999999,5771666.666666666,5908000.000000001,6058333.333333332,6132666.666666661,4997500.000000001,6132666.666666661,5682294.444444444,0.6055322443648243,2.239312158990533,PASS
all-slow,27.0,3.63,band3,all-slow_27c_3.63v_band3,2.99549e-07,2.52942e-07,2.16033e-07,1.88244e-07,1.6479e-07,1.46515e-07,1.31691e-07,13353400.0,15813900.0,18515700.0,21249000.0,24273300.0,27301000.0,30374200.0,6.85106e-05,7.64714e-05,8.56576e-05,9.54099e-05,0.000105532,0.000116281,0.000126273,3.73931,-0.118284,3.77352,-0.148473,8201666.666666669,8603833.333333334,9058499.999999998,9595999.999999998,10086666.66666667,10168166.666666666,10243999.99999999,8201666.666666669,10243999.99999999,9455999.999999998,0.6142006280547777,2.2746416642952356,PASS
all-slow,27.0,3.63,band4,all-slow_27c_3.63v_band4,1.76307e-07,1.48433e-07,1.26392e-07,1.09317e-07,9.58844e-08,8.50962e-08,7.62343e-08,22687700.0,26948200.0,31647600.0,36591000.0,41716900.0,47005600.0,52469800.0,7.60508e-05,8.57748e-05,9.6251e-05,0.000106852,0.000118446,0.000129682,0.000141564,3.75309,-0.135527,3.80217,-0.179665,14201666.66666667,14933166.666666668,16071333.33333333,16782166.666666664,17357666.66666667,17921499.999999996,18213999.999999985,14201666.66666667,18213999.999999985,16545611.111111108,0.6259632605626251,2.3126980698792736,PASS
all-slow,27.0,3.63,band5,all-slow_27c_3.63v_band5,1.07093e-07,8.97088e-08,7.60326e-08,6.54419e-08,5.71361e-08,5.04697e-08,4.50401e-08,37350600.0,44588700.0,52609000.0,61122900.0,70008300.0,79255500.0,88809800.0,0.000104258,0.000117732,0.000133459,0.000150634,0.000167873,0.000184881,0.000203014,3.7132,-0.123528,3.72889,-0.153158,24127000.000000004,25430666.666666668,27556999.999999996,28998833.33333333,30221000.000000007,31335833.33333333,31847666.666666638,24127000.000000004,31847666.666666638,28588444.44444444,0.6459601719918824,2.3777342264916763,PASS
all-slow,27.0,3.63,band6,all-slow_27c_3.63v_band6,6.18742e-08,5.15182e-08,4.33919e-08,3.71317e-08,3.22356e-08,2.83429e-08,2.51948e-08,64647300.0,77642400.0,92183100.0,107725000.0,124087000.0,141129000.0,158763000.0,0.000146215,0.000168243,0.00019158,0.000217109,0.000241822,0.000269108,0.00029576,3.66316,-0.0698223,3.67709,-0.0753626,43317000.00000001,45893000.0,50137666.66666666,53173166.66666666,55673333.33333334,57793333.33333333,58779999.99999995,43317000.00000001,58779999.99999995,52286499.99999999,0.6700511854323383,2.4558334222774967,PASS
all-slow,27.0,3.63,band7,all-slow_27c_3.63v_band7,3.63014e-08,3.00112e-08,2.51325e-08,2.14276e-08,1.8578e-08,1.6349e-08,1.45767e-08,110189000.0,133284000.0,159156000.0,186675000.0,215308000.0,244664000.0,274411000.0,0.000217156,0.000251744,0.000290132,0.00033025,0.000368766,0.000409262,0.000451943,3.67227,-0.0375247,3.68859,-0.0487797,76983333.33333334,81611666.66666667,88984999.99999999,93586666.66666666,96648333.33333336,98504999.99999999,99156666.66666658,76983333.33333334,99156666.66666658,91234444.44444443,0.6986480804194007,2.490366552015174,PASS
all-slow,125.0,2.97,band0,all-slow_125c_2.97v_band0,1.00185e-06,8.43788e-07,7.20858e-07,6.25241e-07,5.50578e-07,4.90434e-07,4.40604e-07,3992620.0,4740530.0,5548940.0,6397530.0,7265100.0,8156040.0,9078440.0,4.28731e-05,4.69638e-05,5.14247e-05,5.55216e-05,5.94611e-05,6.47437e-05,6.89921e-05,3.03435,-0.063394,3.04837,-0.0693176,2493033.333333334,2593866.666666667,2761666.666666666,2860266.666666666,2930850.0000000005,3022233.333333333,3074666.6666666637,2493033.333333334,3074666.6666666637,2825455.555555555,0.6244103704668448,2.273805170539646,PASS
all-slow,125.0,2.97,band1,all-slow_125c_2.97v_band1,6.09589e-07,5.12743e-07,4.37105e-07,3.78689e-07,3.32437e-07,2.95535e-07,2.65421e-07,6561800.0,7801180.0,9151120.0,10562800.0,12032400.0,13534800.0,15070400.0,5.10859e-05,5.59526e-05,6.17033e-05,6.77544e-05,7.34819e-05,8.02487e-05,8.65104e-05,3.04927,-0.0776346,3.10299,-0.114589,4131266.6666666674,4315533.333333334,4602699.999999999,4802133.333333333,4953333.333333335,5063333.333333333,5118666.666666662,4131266.6666666674,5118666.666666662,4726999.999999999,0.629593505846973,2.2966868846962725,PASS
all-slow,125.0,2.97,band2,all-slow_125c_2.97v_band2,3.64102e-07,3.05233e-07,2.5922e-07,2.2375e-07,1.9602e-07,1.73459e-07,1.55352e-07,10985900.0,13104800.0,15430900.0,17877100.0,20406100.0,23060200.0,25747900.0,5.68378e-05,6.29937e-05,6.98368e-05,7.73103e-05,8.44591e-05,9.21353e-05,0.000100352,3.06018,-0.0950389,3.08887,-0.128035,7063000.000000002,7408333.333333334,7953833.333333332,8291999.999999999,8638500.000000002,8902999.999999998,8958999.999999993,7063000.000000002,8958999.999999993,8201111.11111111,0.6429150092391157,2.3437224078136523,PASS
all-slow,125.0,2.97,band3,all-slow_125c_2.97v_band3,2.17897e-07,1.81873e-07,1.53864e-07,1.32339e-07,1.15414e-07,1.01936e-07,9.08731e-08,18357300.0,21993300.0,25997000.0,30225300.0,34657800.0,39240400.0,44017400.0,7.26634e-05,8.20661e-05,9.19557e-05,0.000102719,0.000113309,0.000124331,0.000135536,3.05048,-0.109515,3.11691,-0.164659,12120000.000000002,12732833.333333334,13719999.999999998,14434666.666666664,15025166.66666667,15599333.33333333,15923333.333333319,12120000.000000002,15923333.333333319,14255611.111111108,0.6602278112794366,2.3978144934167878,PASS
all-slow,125.0,2.97,band4,all-slow_125c_2.97v_band4,1.22339e-07,1.01671e-07,8.56771e-08,7.33512e-08,6.37547e-08,5.61182e-08,4.99128e-08,32696100.0,39342700.0,46686900.0,54532200.0,62740500.0,71278100.0,80139800.0,8.15387e-05,9.22734e-05,0.000104208,0.000115963,0.000128373,0.000141117,0.000154395,3.00901,-0.0934177,3.06327,-0.150944,22155333.33333334,23318000.0,25315833.33333333,26755999.999999996,27909833.33333334,28998833.33333333,29538999.999999974,22155333.33333334,29538999.999999974,26357611.11111111,0.677613945801895,2.4510507369380448,PASS
all-slow,125.0,2.97,band5,all-slow_125c_2.97v_band5,7.13253e-08,5.89428e-08,4.94411e-08,4.22197e-08,3.66455e-08,3.22736e-08,2.87754e-08,56081100.0,67862400.0,80904300.0,94742500.0,109154000.0,123940000.0,139008000.0,0.000113067,0.000129357,0.00014705,0.000165442,0.000184066,0.000203056,0.000222977,3.00346,-0.0497897,3.01617,-0.0668017,39271000.00000001,41372000.0,44800166.66666666,47082833.33333333,48662500.00000001,49756666.66666666,50226666.66666662,39271000.00000001,50226666.66666662,46070499.99999999,0.7002537396734374,2.4786960312832664,PASS
all-slow,125.0,2.97,band6,all-slow_125c_2.97v_band6,4.0458e-08,3.34006e-08,2.80858e-08,2.41119e-08,2.1088e-08,1.87335e-08,1.6868e-08,98868000.0,119759000.0,142421000.0,165893000.0,189681000.0,213522000.0,237135000.0,0.000158629,0.00018282,0.000209683,0.000235791,0.000263035,0.000289654,0.000317152,3.01326,-0.0378292,3.0272,-0.0478453,69636666.66666669,72588333.33333334,76889999.99999999,78766666.66666666,79381666.66666669,79089999.99999999,78709999.99999993,69636666.66666669,79381666.66666669,76814999.99999999,0.7043397931248401,2.398501031678602,PASS
all-slow,125.0,2.97,band7,all-slow_125c_2.97v_band7,2.34627e-08,1.95993e-08,1.67206e-08,1.45816e-08,1.29583e-08,1.16983e-08,1.06993e-08,170483000.0,204089000.0,239226000.0,274318000.0,308682000.0,341930000.0,373855000.0,0.000234875,0.00027229,0.000313217,0.000352953,0.000390519,0.00042964,0.000469467,3.02355,-0.0454044,3.03678,-0.0540572,112020000.00000003,114571666.66666667,117048333.33333331,115759999.99999999,112686666.66666669,108621666.66666666,106416666.66666657,106416666.66666657,117048333.33333331,112984444.44444443,0.6570743123947844,2.1929165957896095,PASS
all-slow,125.0,3.3,band0,all-slow_125c_3.30v_band0,1.11595e-06,9.44097e-07,8.09537e-07,7.044e-07,6.22009e-07,5.55705e-07,5.01203e-07,3584380.0,4236850.0,4941100.0,5678590.0,6430780.0,7198070.0,7980800.0,4.66304e-05,5.00397e-05,5.43814e-05,5.91701e-05,6.34973e-05,6.75315e-05,7.30336e-05,3.37612,-0.05739,3.38661,-0.0882689,2174900.0000000005,2261200.0,2402899.9999999995,2482799.9999999995,2532466.6666666674,2583366.6666666665,2609099.9999999977,2174900.0000000005,2609099.9999999977,2442455.555555555,0.6067716034572228,2.226549640384111,PASS
all-slow,125.0,3.3,band1,all-slow_125c_3.30v_band1,6.85813e-07,5.79342e-07,4.95729e-07,4.31166e-07,3.79578e-07,3.38675e-07,3.04747e-07,5832490.0,6904380.0,8068920.0,9277180.0,10538000.0,11810700.0,13125600.0,5.38945e-05,5.95759e-05,6.57349e-05,7.18745e-05,7.82153e-05,8.44755e-05,9.03561e-05,3.3881,-0.0827079,3.4063,-0.106556,3572966.6666666674,3727383.3333333335,3954666.666666666,4115133.3333333326,4222533.333333334,4312666.666666666,4382999.999999996,3572966.6666666674,4382999.999999996,4051727.777777777,0.6125971354715855,2.2504282047633173,PASS
all-slow,125.0,3.3,band2,all-slow_125c_3.30v_band2,4.1284e-07,3.47815e-07,2.96926e-07,2.57384e-07,2.26099e-07,2.0111e-07,1.80568e-07,9688970.0,11500400.0,13471400.0,15541000.0,17691300.0,19889600.0,22152300.0,6.05317e-05,6.69399e-05,7.41637e-05,8.21595e-05,8.91908e-05,9.70628e-05,0.000104571,3.39915,-0.0919132,3.42803,-0.135105,6038100.000000001,6304050.0,6734333.333333332,7033166.666666666,7247666.666666668,7434999.999999999,7542333.3333333265,6038100.000000001,7542333.3333333265,6924072.222222221,0.6231931773965654,2.286342098282893,PASS
all-slow,125.0,3.3,band3,all-slow_125c_3.30v_band3,2.50184e-07,2.10042e-07,1.78693e-07,1.54435e-07,1.3521e-07,1.19873e-07,1.07342e-07,15988300.0,19043800.0,22384700.0,25900900.0,29583600.0,33368600.0,37263900.0,7.71285e-05,8.60984e-05,9.69802e-05,0.000107536,0.000118803,0.000129615,0.000140931,3.40338,-0.122378,3.45367,-0.161023,10185000.000000002,10660666.666666668,11428499.999999998,11998166.666666664,12446166.66666667,12800499.999999998,12984333.33333332,10185000.000000002,12984333.33333332,11819777.777777776,0.6370283269640926,2.3306980729658564,PASS
all-slow,125.0,3.3,band4,all-slow_125c_3.30v_band4,1.42085e-07,1.1885e-07,1.00748e-07,8.67474e-08,7.57127e-08,6.68734e-08,5.96153e-08,28152100.0,33656000.0,39703100.0,46110900.0,52831300.0,59814500.0,67096900.0,8.67351e-05,9.77555e-05,0.00010925,0.000121144,0.000133887,0.000146791,0.000159253,3.37299,-0.110598,3.38792,-0.125136,18346333.333333336,19251666.666666668,20758166.666666664,21880333.33333333,22839333.33333334,23775999.999999996,24274666.666666646,18346333.333333336,24274666.666666646,21635999.999999996,0.6516861382750607,2.383371045144057,PASS
all-slow,125.0,3.3,band5,all-slow_125c_3.30v_band5,8.4203e-08,7.00128e-08,5.89915e-08,5.05017e-08,4.38537e-08,3.85734e-08,3.43101e-08,47504300.0,57132400.0,67806400.0,79205200.0,91212500.0,103698000.0,116584000.0,0.000117823,0.000134465,0.000152537,0.00017118,0.000190637,0.000210397,0.000229886,3.32563,-0.0582685,3.34961,-0.0784146,32093666.666666675,33836833.333333336,36787999.99999999,39010166.666666664,40821333.33333334,42285833.33333333,42953333.3333333,32093666.666666675,42953333.3333333,38377611.111111104,0.675594981226261,2.454177832322548,PASS
all-slow,125.0,3.3,band6,all-slow_125c_3.30v_band6,4.81216e-08,3.97217e-08,3.3291e-08,2.84195e-08,2.46765e-08,2.17462e-08,1.94161e-08,83122700.0,100701000.0,120153000.0,140749000.0,162098000.0,183941000.0,206014000.0,0.000165435,0.000190758,0.000217045,0.000245416,0.000273725,0.000302817,0.000331651,3.335,-0.0335954,3.3502,-0.0448472,58594333.33333334,61717166.66666667,66746666.66666666,69908333.33333333,71986666.66666669,73193333.33333333,73576666.6666666,58594333.33333334,73576666.6666666,68272944.44444443,0.7049137399691461,2.478432485951491,PASS
all-slow,125.0,3.3,band7,all-slow_125c_3.30v_band7,2.75555e-08,2.27842e-08,1.92044e-08,1.65361e-08,1.45132e-08,1.29453e-08,1.17068e-08,145162000.0,175560000.0,208286000.0,241896000.0,275612000.0,308992000.0,341682000.0,0.000244855,0.000283891,0.000326598,0.000367722,0.000411377,0.000453085,0.000496263,3.34591,-0.0425872,3.36251,-0.0533138,101326666.66666669,105206666.66666667,110559999.99999999,112209999.99999999,111826666.66666669,110116666.66666666,108966666.66666657,101326666.66666669,112209999.99999999,109177777.77777776,0.6980247355827743,2.3537978258772956,PASS
all-slow,125.0,3.63,band0,all-slow_125c_3.63v_band0,1.2124e-06,1.02835e-06,8.84881e-07,7.72953e-07,6.83586e-07,6.12119e-07,5.52998e-07,3299230.0,3889730.0,4520380.0,5174960.0,5851490.0,6534680.0,7233300.0,4.94224e-05,5.44535e-05,5.83543e-05,6.27763e-05,6.77427e-05,7.24341e-05,7.66644e-05,3.6953,-0.0613609,3.72848,-0.0775111,1968333.3333333337,2035250.0,2142049.9999999995,2218516.6666666665,2266200.0000000005,2303016.6666666665,2328733.333333331,1968333.3333333337,2328733.333333331,2185594.444444444,0.596603854030587,2.192420655728761,PASS
