corner,temp_c,vdd,trim,corner_id,twin_r,twin_f,verdict
all-slow,-40.0,2.97,c1,all-slow_-40c_2.97v_c1,1.25496e-09,1.25783e-09,PASS
all-slow,-40.0,2.97,c2,all-slow_-40c_2.97v_c2,1.32364e-09,1.32117e-09,PASS
all-slow,-40.0,2.97,c3,all-slow_-40c_2.97v_c3,1.4018e-09,1.39472e-09,PASS
all-slow,-40.0,2.97,c4,all-slow_-40c_2.97v_c4,1.47207e-09,1.45928e-09,PASS
all-slow,-40.0,2.97,c5,all-slow_-40c_2.97v_c5,1.55307e-09,1.53623e-09,PASS
all-slow,-40.0,2.97,c6,all-slow_-40c_2.97v_c6,1.62847e-09,1.60674e-09,PASS
all-slow,-40.0,2.97,c7,all-slow_-40c_2.97v_c7,1.71129e-09,1.68644e-09,PASS
all-slow,-40.0,3.3,c0,all-slow_-40c_3.30v_c0,1.09742e-09,1.09505e-09,PASS
all-slow,-40.0,3.3,c1,all-slow_-40c_3.30v_c1,1.16731e-09,1.16067e-09,PASS
all-slow,-40.0,3.3,c2,all-slow_-40c_3.30v_c2,1.23247e-09,1.22098e-09,PASS
all-slow,-40.0,3.3,c3,all-slow_-40c_3.30v_c3,1.306e-09,1.29061e-09,PASS
all-slow,-40.0,3.3,c4,all-slow_-40c_3.30v_c4,1.37278e-09,1.35235e-09,PASS
all-slow,-40.0,3.3,c5,all-slow_-40c_3.30v_c5,1.44881e-09,1.42524e-09,PASS
all-slow,-40.0,3.3,c6,all-slow_-40c_3.30v_c6,1.5201e-09,1.49249e-09,PASS
all-slow,-40.0,3.3,c7,all-slow_-40c_3.30v_c7,1.59764e-09,1.56795e-09,PASS
all-slow,-40.0,3.63,c0,all-slow_-40c_3.63v_c0,1.03543e-09,1.02675e-09,PASS
all-slow,-40.0,3.63,c1,all-slow_-40c_3.63v_c1,1.10215e-09,1.08964e-09,PASS
all-slow,-40.0,3.63,c2,all-slow_-40c_3.63v_c2,1.16473e-09,1.1478e-09,PASS
all-slow,-40.0,3.63,c3,all-slow_-40c_3.63v_c3,1.23476e-09,1.21454e-09,PASS
all-slow,-40.0,3.63,c4,all-slow_-40c_3.63v_c4,1.29889e-09,1.27428e-09,PASS
all-slow,-40.0,3.63,c5,all-slow_-40c_3.63v_c5,1.37111e-09,1.34408e-09,PASS
all-slow,-40.0,3.63,c6,all-slow_-40c_3.63v_c6,1.43925e-09,1.40895e-09,PASS
all-slow,-40.0,3.63,c7,all-slow_-40c_3.63v_c7,1.51275e-09,1.48101e-09,PASS
all-slow,27.0,2.97,c0,all-slow_27c_2.97v_c0,1.34488e-09,1.35061e-09,PASS
all-slow,27.0,2.97,c1,all-slow_27c_2.97v_c1,1.42975e-09,1.43009e-09,PASS
all-slow,27.0,2.97,c2,all-slow_27c_2.97v_c2,1.50898e-09,1.50331e-09,PASS
all-slow,27.0,2.97,c3,all-slow_27c_2.97v_c3,1.5983e-09,1.58756e-09,PASS
all-slow,27.0,2.97,c4,all-slow_27c_2.97v_c4,1.67901e-09,1.66206e-09,PASS
all-slow,27.0,2.97,c5,all-slow_27c_2.97v_c5,1.77145e-09,1.7502e-09,PASS
all-slow,27.0,2.97,c6,all-slow_27c_2.97v_c6,1.85808e-09,1.83159e-09,PASS
all-slow,27.0,2.97,c7,all-slow_27c_2.97v_c7,1.95255e-09,1.9229e-09,PASS
all-slow,27.0,3.3,c0,all-slow_27c_3.30v_c0,1.24737e-09,1.24327e-09,PASS
all-slow,27.0,3.3,c1,all-slow_27c_3.30v_c1,1.32695e-09,1.3181e-09,PASS
all-slow,27.0,3.3,c2,all-slow_27c_3.30v_c2,1.4016e-09,1.38737e-09,PASS
all-slow,27.0,3.3,c3,all-slow_27c_3.30v_c3,1.48523e-09,1.46673e-09,PASS
all-slow,27.0,3.3,c4,all-slow_27c_3.30v_c4,1.56133e-09,1.53746e-09,PASS
all-slow,27.0,3.3,c5,all-slow_27c_3.30v_c5,1.64775e-09,1.62049e-09,PASS
all-slow,27.0,3.3,c6,all-slow_27c_3.30v_c6,1.72916e-09,1.69762e-09,PASS
all-slow,27.0,3.3,c7,all-slow_27c_3.30v_c7,1.81731e-09,1.78353e-09,PASS
all-slow,27.0,3.63,c0,all-slow_27c_3.63v_c0,1.17413e-09,1.16374e-09,PASS
all-slow,27.0,3.63,c1,all-slow_27c_3.63v_c1,1.24975e-09,1.23514e-09,PASS
all-slow,27.0,3.63,c2,all-slow_27c_3.63v_c2,1.32098e-09,1.30156e-09,PASS
all-slow,27.0,3.63,c3,all-slow_27c_3.63v_c3,1.40031e-09,1.37725e-09,PASS
all-slow,27.0,3.63,c4,all-slow_27c_3.63v_c4,1.4729e-09,1.44523e-09,PASS
all-slow,27.0,3.63,c5,all-slow_27c_3.63v_c5,1.55473e-09,1.52434e-09,PASS
all-slow,27.0,3.63,c6,all-slow_27c_3.63v_c6,1.63216e-09,1.59826e-09,PASS
all-slow,27.0,3.63,c7,all-slow_27c_3.63v_c7,1.71549e-09,1.67984e-09,PASS
all-slow,125.0,2.97,c0,all-slow_125c_2.97v_c0,1.58253e-09,1.5783e-09,PASS
all-slow,125.0,2.97,c1,all-slow_125c_2.97v_c1,1.68288e-09,1.67243e-09,PASS
all-slow,125.0,2.97,c2,all-slow_125c_2.97v_c2,1.77778e-09,1.76044e-09,PASS
all-slow,125.0,2.97,c3,all-slow_125c_2.97v_c3,1.8833e-09,1.86019e-09,PASS
all-slow,125.0,2.97,c4,all-slow_125c_2.97v_c4,1.97946e-09,1.94962e-09,PASS
all-slow,125.0,2.97,c5,all-slow_125c_2.97v_c5,2.08857e-09,2.05393e-09,PASS
all-slow,125.0,2.97,c6,all-slow_125c_2.97v_c6,2.19193e-09,2.15161e-09,PASS
all-slow,125.0,2.97,c7,all-slow_125c_2.97v_c7,2.30338e-09,2.25959e-09,PASS
all-slow,125.0,3.3,c0,all-slow_125c_3.30v_c0,1.46583e-09,1.45355e-09,PASS
all-slow,125.0,3.3,c1,all-slow_125c_3.30v_c1,1.55946e-09,1.54179e-09,PASS
all-slow,125.0,3.3,c2,all-slow_125c_3.30v_c2,1.64826e-09,1.62457e-09,PASS
all-slow,125.0,3.3,c3,all-slow_125c_3.30v_c3,1.74659e-09,1.71806e-09,PASS
all-slow,125.0,3.3,c4,all-slow_125c_3.30v_c4,1.83656e-09,1.80237e-09,PASS
all-slow,125.0,3.3,c5,all-slow_125c_3.30v_c5,1.93814e-09,1.90008e-09,PASS
all-slow,125.0,3.3,c6,all-slow_125c_3.30v_c6,2.03468e-09,1.99198e-09,PASS
all-slow,125.0,3.3,c7,all-slow_125c_3.30v_c7,2.13832e-09,2.09289e-09,PASS
all-slow,125.0,3.63,c0,all-slow_125c_3.63v_c0,1.37632e-09,1.35897e-09,PASS
all-slow,125.0,3.63,c1,all-slow_125c_3.63v_c1,1.46482e-09,1.44274e-09,PASS
all-slow,125.0,3.63,c2,all-slow_125c_3.63v_c2,1.54895e-09,1.52159e-09,PASS
all-slow,125.0,3.63,c3,all-slow_125c_3.63v_c3,1.64176e-09,1.61028e-09,PASS
all-slow,125.0,3.63,c4,all-slow_125c_3.63v_c4,1.72693e-09,1.69068e-09,PASS
all-slow,125.0,3.63,c5,all-slow_125c_3.63v_c5,1.82269e-09,1.78321e-09,PASS
all-slow,125.0,3.63,c6,all-slow_125c_3.63v_c6,1.91395e-09,1.8706e-09,PASS
all-slow,125.0,3.63,c7,all-slow_125c_3.63v_c7,2.01156e-09,1.96587e-09,PASS
all-fast,-40.0,2.97,c0,all-fast_-40c_2.97v_c0,8.92524e-10,8.88537e-10,PASS
all-fast,-40.0,2.97,c1,all-fast_-40c_2.97v_c1,9.52612e-10,9.45526e-10,PASS
all-fast,-40.0,2.97,c2,all-fast_-40c_2.97v_c2,1.00633e-09,9.95677e-10,PASS
all-fast,-40.0,2.97,c3,all-fast_-40c_2.97v_c3,1.06926e-09,1.0561e-09,PASS
all-fast,-40.0,2.97,c4,all-fast_-40c_2.97v_c4,1.12145e-09,1.10476e-09,PASS
all-fast,-40.0,2.97,c5,all-fast_-40c_2.97v_c5,1.18627e-09,1.16783e-09,PASS
all-fast,-40.0,2.97,c6,all-fast_-40c_2.97v_c6,1.24462e-09,1.22373e-09,PASS
all-fast,-40.0,2.97,c7,all-fast_-40c_2.97v_c7,1.31055e-09,1.28868e-09,PASS
all-fast,-40.0,3.3,c0,all-fast_-40c_3.30v_c0,8.46063e-10,8.38095e-10,PASS
all-fast,-40.0,3.3,c1,all-fast_-40c_3.30v_c1,9.03529e-10,8.92863e-10,PASS
all-fast,-40.0,3.3,c2,all-fast_-40c_3.30v_c2,9.55207e-10,9.41427e-10,PASS
all-fast,-40.0,3.3,c3,all-fast_-40c_3.30v_c3,1.01526e-09,9.99371e-10,PASS
all-fast,-40.0,3.3,c4,all-fast_-40c_3.30v_c4,1.06542e-09,1.04663e-09,PASS
all-fast,-40.0,3.3,c5,all-fast_-40c_3.30v_c5,1.12714e-09,1.1069e-09,PASS
all-fast,-40.0,3.3,c6,all-fast_-40c_3.30v_c6,1.18303e-09,1.16077e-09,PASS
all-fast,-40.0,3.3,c7,all-fast_-40c_3.30v_c7,1.24571e-09,1.22249e-09,PASS
all-fast,-40.0,3.63,c0,all-fast_-40c_3.63v_c0,8.10597e-10,8.0022e-10,PASS
all-fast,-40.0,3.63,c1,all-fast_-40c_3.63v_c1,8.66052e-10,8.53321e-10,PASS
all-fast,-40.0,3.63,c2,all-fast_-40c_3.63v_c2,9.16166e-10,9.0072e-10,PASS
all-fast,-40.0,3.63,c3,all-fast_-40c_3.63v_c3,9.73987e-10,9.56719e-10,PASS
all-fast,-40.0,3.63,c4,all-fast_-40c_3.63v_c4,1.02256e-09,1.00291e-09,PASS
all-fast,-40.0,3.63,c5,all-fast_-40c_3.63v_c5,1.0819e-09,1.06091e-09,PASS
all-fast,-40.0,3.63,c6,all-fast_-40c_3.63v_c6,1.13587e-09,1.11314e-09,PASS
all-fast,-40.0,3.63,c7,all-fast_-40c_3.63v_c7,1.19607e-09,1.17228e-09,PASS
all-fast,27.0,2.97,c0,all-fast_27c_2.97v_c0,1.01294e-09,1.00694e-09,PASS
all-fast,27.0,2.97,c1,all-fast_27c_2.97v_c1,1.08125e-09,1.07183e-09,PASS
all-fast,27.0,2.97,c2,all-fast_27c_2.97v_c2,1.14263e-09,1.12937e-09,PASS
all-fast,27.0,2.97,c3,all-fast_27c_2.97v_c3,1.21414e-09,1.19807e-09,PASS
all-fast,27.0,2.97,c4,all-fast_27c_2.97v_c4,1.27341e-09,1.25374e-09,PASS
all-fast,27.0,2.97,c5,all-fast_27c_2.97v_c5,1.34707e-09,1.32535e-09,PASS
all-fast,27.0,2.97,c6,all-fast_27c_2.97v_c6,1.41363e-09,1.38926e-09,PASS
all-fast,27.0,2.97,c7,all-fast_27c_2.97v_c7,1.48858e-09,1.46291e-09,PASS
all-fast,27.0,3.3,c0,all-fast_27c_3.30v_c0,9.57393e-10,9.47753e-10,PASS
all-fast,27.0,3.3,c1,all-fast_27c_3.30v_c1,1.02242e-09,1.00982e-09,PASS
all-fast,27.0,3.3,c2,all-fast_27c_3.30v_c2,1.08108e-09,1.06517e-09,PASS
all-fast,27.0,3.3,c3,all-fast_27c_3.30v_c3,1.14903e-09,1.13075e-09,PASS
all-fast,27.0,3.3,c4,all-fast_27c_3.30v_c4,1.20563e-09,1.1844e-09,PASS
all-fast,27.0,3.3,c5,all-fast_27c_3.30v_c5,1.27551e-09,1.25253e-09,PASS
all-fast,27.0,3.3,c6,all-fast_27c_3.30v_c6,1.33893e-09,1.31373e-09,PASS
all-fast,27.0,3.3,c7,all-fast_27c_3.30v_c7,1.40995e-09,1.3835e-09,PASS
all-fast,27.0,3.63,c0,all-fast_27c_3.63v_c0,9.14417e-10,9.02624e-10,PASS
all-fast,27.0,3.63,c1,all-fast_27c_3.63v_c1,9.76905e-10,9.6253e-10,PASS
all-fast,27.0,3.63,c2,all-fast_27c_3.63v_c2,1.03349e-09,1.01624e-09,PASS
all-fast,27.0,3.63,c3,all-fast_27c_3.63v_c3,1.09866e-09,1.07936e-09,PASS
all-fast,27.0,3.63,c4,all-fast_27c_3.63v_c4,1.15319e-09,1.13144e-09,PASS
all-fast,27.0,3.63,c5,all-fast_27c_3.63v_c5,1.22013e-09,1.19681e-09,PASS
all-fast,27.0,3.63,c6,all-fast_27c_3.63v_c6,1.28108e-09,1.25584e-09,PASS
all-fast,27.0,3.63,c7,all-fast_27c_3.63v_c7,1.34907e-09,1.32256e-09,PASS
all-fast,125.0,2.97,c0,all-fast_125c_2.97v_c0,1.18642e-09,1.17487e-09,PASS
all-fast,125.0,2.97,c1,all-fast_125c_2.97v_c1,1.26642e-09,1.25118e-09,PASS
all-fast,125.0,2.97,c2,all-fast_125c_2.97v_c2,1.33905e-09,1.31983e-09,PASS
all-fast,125.0,2.97,c3,all-fast_125c_2.97v_c3,1.42282e-09,1.40049e-09,PASS
all-fast,125.0,2.97,c4,all-fast_125c_2.97v_c4,1.49252e-09,1.46669e-09,PASS
all-fast,125.0,2.97,c5,all-fast_125c_2.97v_c5,1.57881e-09,1.55059e-09,PASS
all-fast,125.0,2.97,c6,all-fast_125c_2.97v_c6,1.65742e-09,1.62637e-09,PASS
all-fast,125.0,2.97,c7,all-fast_125c_2.97v_c7,1.74531e-09,1.71249e-09,PASS
all-fast,125.0,3.3,c0,all-fast_125c_3.30v_c0,1.11751e-09,1.10377e-09,PASS
all-fast,125.0,3.3,c1,all-fast_125c_3.30v_c1,1.19329e-09,1.17637e-09,PASS
all-fast,125.0,3.3,c2,all-fast_125c_3.30v_c2,1.26226e-09,1.24193e-09,PASS
all-fast,125.0,3.3,c3,all-fast_125c_3.30v_c3,1.34148e-09,1.31851e-09,PASS
all-fast,125.0,3.3,c4,all-fast_125c_3.30v_c4,1.40762e-09,1.38175e-09,PASS
all-fast,125.0,3.3,c5,all-fast_125c_3.30v_c5,1.48913e-09,1.46119e-09,PASS
all-fast,125.0,3.3,c6,all-fast_125c_3.30v_c6,1.56357e-09,1.53324e-09,PASS
all-fast,125.0,3.3,c7,all-fast_125c_3.30v_c7,1.64651e-09,1.61456e-09,PASS
all-fast,125.0,3.63,c0,all-fast_125c_3.63v_c0,1.063e-09,1.0481e-09,PASS
all-fast,125.0,3.63,c1,all-fast_125c_3.63v_c1,1.13548e-09,1.1178e-09,PASS
all-fast,125.0,3.63,c2,all-fast_125c_3.63v_c2,1.20159e-09,1.18093e-09,PASS
all-fast,125.0,3.63,c3,all-fast_125c_3.63v_c3,1.27723e-09,1.25428e-09,PASS
all-fast,125.0,3.63,c4,all-fast_125c_3.63v_c4,1.34055e-09,1.31515e-09,PASS
all-fast,125.0,3.63,c5,all-fast_125c_3.63v_c5,1.41829e-09,1.39105e-09,PASS
all-fast,125.0,3.63,c6,all-fast_125c_3.63v_c6,1.48945e-09,1.46012e-09,PASS
all-fast,125.0,3.63,c7,all-fast_125c_3.63v_c7,1.56847e-09,1.53761e-09,PASS
