# campaign: cp-compliance (output I-V curves)
# record_id: 20260731-194124-afa338c
# generated_utc: 2026-07-31T19:41:55Z
# pdk_variant: gf180mcuD
# pdk_open_pdks_hash: c6d73a35f524070e85faff4a6a9eef49553ebc2b
# pdk_root: /Users/rwalters/.volare/gf180mcuD
# model_file: libs.tech/ngspice/sm141064.ngspice (+ sm141064_mim.ngspice via mimcap_* sections)
# switches: design.ngspice defaults (sw_stat_global=0, sw_stat_mismatch=0 -> nominal skew, no Monte Carlo)
# simulator: ngspice-46
# netlist: design/cp.sch (xschem export)
# corners: process{typical,ff,ss,fs,sf} x temp{-40,27,125}C x vdd{2.97,3.30,3.63}V = 45 PVT points; DC bench run at all 4 Icp trim codes (180 runs), switching bench run at Vctrl {0.9, 1.65, 2.4} V at the nominal trim code (135 runs)
# Complete output characteristic of both polarities at every corner and trim
# code, decimated from the 20 mV simulation grid to 100 mV.
process,temp_c,vdd_v,b1,b0,vout_v,iup_a,idn_a
ss,125,3.63,0,0,1.0000,1.77818e-06,1.78478e-06
ss,125,3.63,0,0,1.1000,1.77817e-06,1.78596e-06
ss,125,3.63,0,0,1.2000,1.77815e-06,1.7871e-06
ss,125,3.63,0,0,1.3000,1.77803e-06,1.78822e-06
ss,125,3.63,0,0,1.4000,1.77778e-06,1.78931e-06
ss,125,3.63,0,0,1.5000,1.77746e-06,1.79038e-06
ss,125,3.63,0,0,1.6000,1.77711e-06,1.79143e-06
ss,125,3.63,0,0,1.7000,1.77673e-06,1.79247e-06
ss,125,3.63,0,0,1.8000,1.77635e-06,1.79351e-06
ss,125,3.63,0,0,1.9000,1.77595e-06,1.79454e-06
ss,125,3.63,0,0,2.0000,1.77553e-06,1.79558e-06
ss,125,3.63,0,0,2.1000,1.7751e-06,1.79665e-06
ss,125,3.63,0,0,2.2000,1.77464e-06,1.79778e-06
ss,125,3.63,0,0,2.3000,1.77416e-06,1.799e-06
ss,125,3.63,0,0,2.4000,1.77366e-06,1.80034e-06
ss,125,3.63,0,0,2.5000,1.77313e-06,1.80183e-06
ss,125,3.63,0,0,2.6000,1.77257e-06,1.80334e-06
ss,125,3.63,0,0,2.7000,1.77196e-06,1.80437e-06
ss,125,3.63,0,0,2.8000,1.7713e-06,1.80465e-06
ss,125,3.63,0,0,2.9000,1.77058e-06,1.80476e-06
ss,125,3.63,0,0,3.0000,1.76976e-06,1.80484e-06
ss,125,3.63,0,0,3.1000,1.76879e-06,1.80493e-06
ss,125,3.63,0,0,3.2000,1.76755e-06,1.80501e-06
ss,125,3.63,0,0,3.3000,1.76528e-06,1.80509e-06
ss,125,3.63,0,0,3.4000,1.75095e-06,1.80516e-06
ss,125,3.63,0,0,3.5000,1.54616e-06,1.80524e-06
ss,125,3.63,0,0,3.6000,5.51042e-07,1.80532e-06
ss,125,3.63,0,1,0.0000,3.55624e-06,-2.57687e-11
ss,125,3.63,0,1,0.1000,3.55621e-06,2.72352e-06
ss,125,3.63,0,1,0.2000,3.55619e-06,3.48052e-06
ss,125,3.63,0,1,0.3000,3.55618e-06,3.54447e-06
ss,125,3.63,0,1,0.4000,3.55616e-06,3.55144e-06
ss,125,3.63,0,1,0.5000,3.55614e-06,3.55553e-06
ss,125,3.63,0,1,0.6000,3.55612e-06,3.55884e-06
ss,125,3.63,0,1,0.7000,3.5561e-06,3.56178e-06
ss,125,3.63,0,1,0.8000,3.55609e-06,3.56449e-06
ss,125,3.63,0,1,0.9000,3.55607e-06,3.56705e-06
ss,125,3.63,0,1,1.0000,3.55605e-06,3.5695e-06
ss,125,3.63,0,1,1.1000,3.55602e-06,3.57185e-06
ss,125,3.63,0,1,1.2000,3.55599e-06,3.57414e-06
ss,125,3.63,0,1,1.3000,3.55581e-06,3.57637e-06
ss,125,3.63,0,1,1.4000,3.55539e-06,3.57855e-06
ss,125,3.63,0,1,1.5000,3.55481e-06,3.58069e-06
ss,125,3.63,0,1,1.6000,3.55414e-06,3.58279e-06
ss,125,3.63,0,1,1.7000,3.55342e-06,3.58486e-06
ss,125,3.63,0,1,1.8000,3.55266e-06,3.58692e-06
ss,125,3.63,0,1,1.9000,3.55186e-06,3.58898e-06
ss,125,3.63,0,1,2.0000,3.55104e-06,3.59105e-06
ss,125,3.63,0,1,2.1000,3.55017e-06,3.59319e-06
ss,125,3.63,0,1,2.2000,3.54927e-06,3.59543e-06
ss,125,3.63,0,1,2.3000,3.54832e-06,3.59783e-06
ss,125,3.63,0,1,2.4000,3.54732e-06,3.60045e-06
ss,125,3.63,0,1,2.5000,3.54626e-06,3.60326e-06
ss,125,3.63,0,1,2.6000,3.54513e-06,3.60588e-06
ss,125,3.63,0,1,2.7000,3.54392e-06,3.60733e-06
ss,125,3.63,0,1,2.8000,3.54261e-06,3.6077e-06
ss,125,3.63,0,1,2.9000,3.54116e-06,3.60789e-06
ss,125,3.63,0,1,3.0000,3.53953e-06,3.60805e-06
ss,125,3.63,0,1,3.1000,3.5376e-06,3.6082e-06
ss,125,3.63,0,1,3.2000,3.53511e-06,3.60835e-06
ss,125,3.63,0,1,3.3000,3.5305e-06,3.6085e-06
ss,125,3.63,0,1,3.4000,3.50028e-06,3.60864e-06
ss,125,3.63,0,1,3.5000,3.07708e-06,3.60879e-06
ss,125,3.63,0,1,3.6000,1.08458e-06,3.60894e-06
ss,125,3.63,1,0,0.0000,5.33404e-06,-2.65607e-11
ss,125,3.63,1,0,0.1000,5.334e-06,4.07367e-06
ss,125,3.63,1,0,0.2000,5.33398e-06,5.21856e-06
ss,125,3.63,1,0,0.3000,5.33395e-06,5.31658e-06
ss,125,3.63,1,0,0.4000,5.33392e-06,5.32709e-06
ss,125,3.63,1,0,0.5000,5.3339e-06,5.33325e-06
ss,125,3.63,1,0,0.6000,5.33387e-06,5.33822e-06
ss,125,3.63,1,0,0.7000,5.33384e-06,5.34262e-06
ss,125,3.63,1,0,0.8000,5.33382e-06,5.34669e-06
ss,125,3.63,1,0,0.9000,5.33379e-06,5.35053e-06
ss,125,3.63,1,0,1.0000,5.33376e-06,5.35419e-06
ss,125,3.63,1,0,1.1000,5.33372e-06,5.35773e-06
ss,125,3.63,1,0,1.2000,5.33367e-06,5.36116e-06
ss,125,3.63,1,0,1.3000,5.33345e-06,5.3645e-06
ss,125,3.63,1,0,1.4000,5.33289e-06,5.36776e-06
ss,125,3.63,1,0,1.5000,5.33207e-06,5.37097e-06
ss,125,3.63,1,0,1.6000,5.3311e-06,5.37412e-06
ss,125,3.63,1,0,1.7000,5.33004e-06,5.37722e-06
ss,125,3.63,1,0,1.8000,5.32892e-06,5.3803e-06
ss,125,3.63,1,0,1.9000,5.32774e-06,5.38338e-06
ss,125,3.63,1,0,2.0000,5.3265e-06,5.38649e-06
ss,125,3.63,1,0,2.1000,5.32521e-06,5.38967e-06
ss,125,3.63,1,0,2.2000,5.32386e-06,5.39301e-06
ss,125,3.63,1,0,2.3000,5.32244e-06,5.39657e-06
ss,125,3.63,1,0,2.4000,5.32094e-06,5.40041e-06
ss,125,3.63,1,0,2.5000,5.31936e-06,5.40441e-06
ss,125,3.63,1,0,2.6000,5.31767e-06,5.40792e-06
ss,125,3.63,1,0,2.7000,5.31585e-06,5.40965e-06
ss,125,3.63,1,0,2.8000,5.31388e-06,5.41012e-06
ss,125,3.63,1,0,2.9000,5.31171e-06,5.41038e-06
ss,125,3.63,1,0,3.0000,5.30926e-06,5.41061e-06
ss,125,3.63,1,0,3.1000,5.30637e-06,5.41083e-06
ss,125,3.63,1,0,3.2000,5.3026e-06,5.41104e-06
ss,125,3.63,1,0,3.3000,5.29556e-06,5.41125e-06
ss,125,3.63,1,0,3.4000,5.24774e-06,5.41146e-06
ss,125,3.63,1,0,3.5000,4.59232e-06,5.41167e-06
ss,125,3.63,1,0,3.6000,1.60122e-06,5.41188e-06
ss,125,3.63,1,1,0.0000,7.11172e-06,-2.74547e-11
ss,125,3.63,1,1,0.1000,7.11168e-06,5.41606e-06
ss,125,3.63,1,1,0.2000,7.11164e-06,6.95506e-06
ss,125,3.63,1,1,0.3000,7.11161e-06,7.0886e-06
ss,125,3.63,1,1,0.4000,7.11157e-06,7.10271e-06
ss,125,3.63,1,1,0.5000,7.11154e-06,7.11093e-06
ss,125,3.63,1,1,0.6000,7.1115e-06,7.11756e-06
ss,125,3.63,1,1,0.7000,7.11147e-06,7.12344e-06
ss,125,3.63,1,1,0.8000,7.11143e-06,7.12886e-06
ss,125,3.63,1,1,0.9000,7.11139e-06,7.13398e-06
ss,125,3.63,1,1,1.0000,7.11135e-06,7.13886e-06
ss,125,3.63,1,1,1.1000,7.1113e-06,7.14358e-06
ss,125,3.63,1,1,1.2000,7.11123e-06,7.14815e-06
ss,125,3.63,1,1,1.3000,7.11096e-06,7.1526e-06
ss,125,3.63,1,1,1.4000,7.11028e-06,7.15695e-06
ss,125,3.63,1,1,1.5000,7.10924e-06,7.16122e-06
ss,125,3.63,1,1,1.6000,7.10799e-06,7.16542e-06
ss,125,3.63,1,1,1.7000,7.10661e-06,7.16956e-06
ss,125,3.63,1,1,1.8000,7.10512e-06,7.17366e-06
ss,125,3.63,1,1,1.9000,7.10356e-06,7.17775e-06
ss,125,3.63,1,1,2.0000,7.10193e-06,7.18188e-06
ss,125,3.63,1,1,2.1000,7.10022e-06,7.18611e-06
ss,125,3.63,1,1,2.2000,7.09842e-06,7.19052e-06
ss,125,3.63,1,1,2.3000,7.09653e-06,7.19521e-06
ss,125,3.63,1,1,2.4000,7.09454e-06,7.20021e-06
ss,125,3.63,1,1,2.5000,7.09243e-06,7.20532e-06
ss,125,3.63,1,1,2.6000,7.09017e-06,7.20956e-06
ss,125,3.63,1,1,2.7000,7.08775e-06,7.21153e-06
ss,125,3.63,1,1,2.8000,7.08513e-06,7.21209e-06
ss,125,3.63,1,1,2.9000,7.08223e-06,7.21243e-06
ss,125,3.63,1,1,3.0000,7.07896e-06,7.21273e-06
ss,125,3.63,1,1,3.1000,7.0751e-06,7.21301e-06
ss,125,3.63,1,1,3.2000,7.07004e-06,7.21329e-06
ss,125,3.63,1,1,3.3000,7.06046e-06,7.21356e-06
ss,125,3.63,1,1,3.4000,6.99317e-06,7.21383e-06
ss,125,3.63,1,1,3.5000,6.09153e-06,7.2141e-06
ss,125,3.63,1,1,3.6000,2.10167e-06,7.21437e-06
typical,-40,2.97,0,0,0.0000,1.71661e-06,-9.01937e-12
typical,-40,2.97,0,0,0.1000,1.7166e-06,1.53559e-06
typical,-40,2.97,0,0,0.2000,1.71659e-06,1.63552e-06
typical,-40,2.97,0,0,0.3000,1.71658e-06,1.63917e-06
typical,-40,2.97,0,0,0.4000,1.71657e-06,1.64109e-06
typical,-40,2.97,0,0,0.5000,1.71656e-06,1.64264e-06
typical,-40,2.97,0,0,0.6000,1.71655e-06,1.64404e-06
typical,-40,2.97,0,0,0.7000,1.71654e-06,1.64534e-06
typical,-40,2.97,0,0,0.8000,1.71652e-06,1.64658e-06
typical,-40,2.97,0,0,0.9000,1.71651e-06,1.64777e-06
typical,-40,2.97,0,0,1.0000,1.7165e-06,1.64892e-06
typical,-40,2.97,0,0,1.1000,1.71648e-06,1.65004e-06
typical,-40,2.97,0,0,1.2000,1.71643e-06,1.65114e-06
typical,-40,2.97,0,0,1.3000,1.71615e-06,1.65221e-06
typical,-40,2.97,0,0,1.4000,1.7157e-06,1.65326e-06
typical,-40,2.97,0,0,1.5000,1.7152e-06,1.65428e-06
typical,-40,2.97,0,0,1.6000,1.71468e-06,1.6553e-06
typical,-40,2.97,0,0,1.7000,1.71412e-06,1.6563e-06
typical,-40,2.97,0,0,1.8000,1.71354e-06,1.65729e-06
typical,-40,2.97,0,0,1.9000,1.71292e-06,1.65826e-06
typical,-40,2.97,0,0,2.0000,1.71226e-06,1.65906e-06
typical,-40,2.97,0,0,2.1000,1.71155e-06,1.65931e-06
typical,-40,2.97,0,0,2.2000,1.71078e-06,1.65936e-06
typical,-40,2.97,0,0,2.3000,1.70993e-06,1.6594e-06
typical,-40,2.97,0,0,2.4000,1.70897e-06,1.65944e-06
typical,-40,2.97,0,0,2.5000,1.70783e-06,1.65948e-06
typical,-40,2.97,0,0,2.6000,1.70637e-06,1.65952e-06
typical,-40,2.97,0,0,2.7000,1.70392e-06,1.65956e-06
typical,-40,2.97,0,0,2.8000,1.69007e-06,1.6596e-06
typical,-40,2.97,0,0,2.9000,1.31744e-06,1.65964e-06
typical,-40,2.97,0,0,3.0000,-1.04882e-06,1.65968e-06
typical,-40,2.97,0,0,3.1000,-7.37723e-06,1.65971e-06
typical,-40,2.97,0,0,3.2000,-1.78705e-05,1.65975e-06
typical,-40,2.97,0,0,3.3000,-3.22393e-05,1.65982e-06
typical,-40,2.97,0,0,3.4000,-5.032e-05,1.66351e-06
typical,-40,2.97,0,0,3.5000,-7.22427e-05,1.97793e-06
typical,-40,2.97,0,0,3.6000,-0.000103136,1.06701e-05
typical,-40,2.97,0,1,0.0000,3.43295e-06,-9.01939e-12
typical,-40,2.97,0,1,0.1000,3.43293e-06,3.06828e-06
typical,-40,2.97,0,1,0.2000,3.43291e-06,3.27097e-06
typical,-40,2.97,0,1,0.3000,3.43289e-06,3.27832e-06
typical,-40,2.97,0,1,0.4000,3.43287e-06,3.28215e-06
typical,-40,2.97,0,1,0.5000,3.43285e-06,3.28526e-06
typical,-40,2.97,0,1,0.6000,3.43282e-06,3.28805e-06
typical,-40,2.97,0,1,0.7000,3.4328e-06,3.29066e-06
typical,-40,2.97,0,1,0.8000,3.43278e-06,3.29313e-06
typical,-40,2.97,0,1,0.9000,3.43276e-06,3.29551e-06
typical,-40,2.97,0,1,1.0000,3.43273e-06,3.29781e-06
typical,-40,2.97,0,1,1.1000,3.4327e-06,3.30005e-06
typical,-40,2.97,0,1,1.2000,3.43262e-06,3.30223e-06
typical,-40,2.97,0,1,1.3000,3.43215e-06,3.30437e-06
typical,-40,2.97,0,1,1.4000,3.43132e-06,3.30646e-06
typical,-40,2.97,0,1,1.5000,3.43036e-06,3.30851e-06
typical,-40,2.97,0,1,1.6000,3.42932e-06,3.31053e-06
typical,-40,2.97,0,1,1.7000,3.42822e-06,3.31252e-06
typical,-40,2.97,0,1,1.8000,3.42706e-06,3.31448e-06
typical,-40,2.97,0,1,1.9000,3.42583e-06,3.31635e-06
typical,-40,2.97,0,1,2.0000,3.42451e-06,3.3177e-06
typical,-40,2.97,0,1,2.1000,3.4231e-06,3.31803e-06
typical,-40,2.97,0,1,2.2000,3.42156e-06,3.31813e-06
typical,-40,2.97,0,1,2.3000,3.41986e-06,3.31822e-06
typical,-40,2.97,0,1,2.4000,3.41793e-06,3.3183e-06
typical,-40,2.97,0,1,2.5000,3.41567e-06,3.31837e-06
typical,-40,2.97,0,1,2.6000,3.41274e-06,3.31845e-06
typical,-40,2.97,0,1,2.7000,3.40782e-06,3.31852e-06
typical,-40,2.97,0,1,2.8000,3.37897e-06,3.3186e-06
typical,-40,2.97,0,1,2.9000,2.61528e-06,3.31867e-06
typical,-40,2.97,0,1,3.0000,-2.03854e-06,3.31874e-06
typical,-40,2.97,0,1,3.1000,-1.39667e-05,3.31882e-06
typical,-40,2.97,0,1,3.2000,-3.31054e-05,3.31889e-06
typical,-40,2.97,0,1,3.3000,-5.86358e-05,3.31899e-06
typical,-40,2.97,0,1,3.4000,-9.00605e-05,3.32272e-06
typical,-40,2.97,0,1,3.5000,-0.000127146,3.63721e-06
typical,-40,2.97,0,1,3.6000,-0.000170686,1.23414e-05
typical,-40,2.97,1,0,0.0000,5.14915e-06,-9.01939e-12
typical,-40,2.97,1,0,0.1000,5.14912e-06,4.59802e-06
typical,-40,2.97,1,0,0.2000,5.14909e-06,4.90637e-06
typical,-40,2.97,1,0,0.3000,5.14906e-06,4.91744e-06
typical,-40,2.97,1,0,0.4000,5.14902e-06,4.92319e-06
typical,-40,2.97,1,0,0.5000,5.14899e-06,4.92786e-06
typical,-40,2.97,1,0,0.6000,5.14896e-06,4.93205e-06
typical,-40,2.97,1,0,0.7000,5.14893e-06,4.93596e-06
typical,-40,2.97,1,0,0.8000,5.14889e-06,4.93967e-06
typical,-40,2.97,1,0,0.9000,5.14886e-06,4.94323e-06
typical,-40,2.97,1,0,1.0000,5.14882e-06,4.94668e-06
typical,-40,2.97,1,0,1.1000,5.14878e-06,4.95004e-06
typical,-40,2.97,1,0,1.2000,5.14866e-06,4.95331e-06
typical,-40,2.97,1,0,1.3000,5.14803e-06,4.95651e-06
typical,-40,2.97,1,0,1.4000,5.14686e-06,4.95964e-06
typical,-40,2.97,1,0,1.5000,5.14546e-06,4.96272e-06
typical,-40,2.97,1,0,1.6000,5.14392e-06,4.96574e-06
typical,-40,2.97,1,0,1.7000,5.14228e-06,4.96871e-06
typical,-40,2.97,1,0,1.8000,5.14055e-06,4.97161e-06
typical,-40,2.97,1,0,1.9000,5.13871e-06,4.97433e-06
typical,-40,2.97,1,0,2.0000,5.13674e-06,4.97612e-06
typical,-40,2.97,1,0,2.1000,5.13462e-06,4.97652e-06
typical,-40,2.97,1,0,2.2000,5.13231e-06,4.97667e-06
typical,-40,2.97,1,0,2.3000,5.12976e-06,4.97679e-06
typical,-40,2.97,1,0,2.4000,5.12687e-06,4.9769e-06
typical,-40,2.97,1,0,2.5000,5.12346e-06,4.97702e-06
typical,-40,2.97,1,0,2.6000,5.11907e-06,4.97713e-06
typical,-40,2.97,1,0,2.7000,5.11161e-06,4.97724e-06
typical,-40,2.97,1,0,2.8000,5.06654e-06,4.97735e-06
typical,-40,2.97,1,0,2.9000,3.89331e-06,4.97745e-06
typical,-40,2.97,1,0,3.0000,-2.97463e-06,4.97756e-06
typical,-40,2.97,1,0,3.1000,-1.99069e-05,4.97767e-06
typical,-40,2.97,1,0,3.2000,-4.63244e-05,4.97778e-06
typical,-40,2.97,1,0,3.3000,-8.08308e-05,4.97791e-06
typical,-40,2.97,1,0,3.4000,-0.000122594,4.98168e-06
typical,-40,2.97,1,0,3.5000,-0.000171169,5.29624e-06
typical,-40,2.97,1,0,3.6000,-0.000226562,1.40093e-05
typical,-40,2.97,1,1,0.0000,6.86524e-06,-9.0194e-12
typical,-40,2.97,1,1,0.1000,6.8652e-06,6.12477e-06
typical,-40,2.97,1,1,0.2000,6.86516e-06,6.54171e-06
typical,-40,2.97,1,1,0.3000,6.86512e-06,6.55655e-06
typical,-40,2.97,1,1,0.4000,6.86508e-06,6.56422e-06
typical,-40,2.97,1,1,0.5000,6.86503e-06,6.57045e-06
typical,-40,2.97,1,1,0.6000,6.86499e-06,6.57604e-06
typical,-40,2.97,1,1,0.7000,6.86495e-06,6.58124e-06
typical,-40,2.97,1,1,0.8000,6.8649e-06,6.58619e-06
typical,-40,2.97,1,1,0.9000,6.86485e-06,6.59094e-06
typical,-40,2.97,1,1,1.0000,6.8648e-06,6.59554e-06
typical,-40,2.97,1,1,1.1000,6.86474e-06,6.60001e-06
typical,-40,2.97,1,1,1.2000,6.86458e-06,6.60437e-06
typical,-40,2.97,1,1,1.3000,6.86381e-06,6.60863e-06
typical,-40,2.97,1,1,1.4000,6.86233e-06,6.61281e-06
typical,-40,2.97,1,1,1.5000,6.8605e-06,6.6169e-06
typical,-40,2.97,1,1,1.6000,6.85847e-06,6.62092e-06
typical,-40,2.97,1,1,1.7000,6.85631e-06,6.62486e-06
typical,-40,2.97,1,1,1.8000,6.854e-06,6.6287e-06
typical,-40,2.97,1,1,1.9000,6.85155e-06,6.63221e-06
typical,-40,2.97,1,1,2.0000,6.84893e-06,6.63437e-06
typical,-40,2.97,1,1,2.1000,6.84611e-06,6.63484e-06
typical,-40,2.97,1,1,2.2000,6.84303e-06,6.63503e-06
typical,-40,2.97,1,1,2.3000,6.83963e-06,6.63519e-06
typical,-40,2.97,1,1,2.4000,6.83577e-06,6.63534e-06
typical,-40,2.97,1,1,2.5000,6.83122e-06,6.63549e-06
typical,-40,2.97,1,1,2.6000,6.82534e-06,6.63563e-06
typical,-40,2.97,1,1,2.7000,6.81529e-06,6.63578e-06
typical,-40,2.97,1,1,2.8000,6.75268e-06,6.63592e-06
typical,-40,2.97,1,1,2.9000,5.15147e-06,6.63607e-06
typical,-40,2.97,1,1,3.0000,-3.8618e-06,6.63621e-06
typical,-40,2.97,1,1,3.1000,-2.53034e-05,6.63635e-06
typical,-40,2.97,1,1,3.2000,-5.79555e-05,6.63649e-06
typical,-40,2.97,1,1,3.3000,-9.9872e-05,6.63666e-06
typical,-40,2.97,1,1,3.4000,-0.000149928,6.64046e-06
typical,-40,2.97,1,1,3.5000,-0.000207525,6.95508e-06
typical,-40,2.97,1,1,3.6000,-0.00027252,1.56751e-05
typical,-40,3.30,0,0,0.0000,1.71791e-06,-1.02834e-11
typical,-40,3.30,0,0,0.1000,1.7179e-06,1.53565e-06
typical,-40,3.30,0,0,0.2000,1.71789e-06,1.63552e-06
typical,-40,3.30,0,0,0.3000,1.71788e-06,1.63917e-06
typical,-40,3.30,0,0,0.4000,1.71786e-06,1.64109e-06
typical,-40,3.30,0,0,0.5000,1.71785e-06,1.64264e-06
typical,-40,3.30,0,0,0.6000,1.71784e-06,1.64404e-06
typical,-40,3.30,0,0,0.7000,1.71783e-06,1.64534e-06
typical,-40,3.30,0,0,0.8000,1.71782e-06,1.64658e-06
typical,-40,3.30,0,0,0.9000,1.71781e-06,1.64777e-06
typical,-40,3.30,0,0,1.0000,1.7178e-06,1.64892e-06
typical,-40,3.30,0,0,1.1000,1.71778e-06,1.65004e-06
typical,-40,3.30,0,0,1.2000,1.71776e-06,1.65114e-06
typical,-40,3.30,0,0,1.3000,1.71761e-06,1.65221e-06
typical,-40,3.30,0,0,1.4000,1.71725e-06,1.65326e-06
typical,-40,3.30,0,0,1.5000,1.71682e-06,1.65429e-06
typical,-40,3.30,0,0,1.6000,1.71635e-06,1.6553e-06
typical,-40,3.30,0,0,1.7000,1.71587e-06,1.6563e-06
typical,-40,3.30,0,0,1.8000,1.71537e-06,1.6573e-06
typical,-40,3.30,0,0,1.9000,1.71484e-06,1.65831e-06
typical,-40,3.30,0,0,2.0000,1.71429e-06,1.65933e-06
typical,-40,3.30,0,0,2.1000,1.71372e-06,1.6604e-06
typical,-40,3.30,0,0,2.2000,1.71311e-06,1.66151e-06
typical,-40,3.30,0,0,2.3000,1.71246e-06,1.6625e-06
typical,-40,3.30,0,0,2.4000,1.71177e-06,1.66283e-06
typical,-40,3.30,0,0,2.5000,1.71102e-06,1.66291e-06
typical,-40,3.30,0,0,2.6000,1.71019e-06,1.66296e-06
typical,-40,3.30,0,0,2.7000,1.70927e-06,1.66302e-06
typical,-40,3.30,0,0,2.8000,1.70819e-06,1.66307e-06
typical,-40,3.30,0,0,2.9000,1.70686e-06,1.66313e-06
typical,-40,3.30,0,0,3.0000,1.70487e-06,1.66318e-06
typical,-40,3.30,0,0,3.1000,1.69855e-06,1.66323e-06
typical,-40,3.30,0,0,3.2000,1.54222e-06,1.66328e-06
typical,-40,3.30,0,0,3.3000,-9.15894e-11,1.66333e-06
typical,-40,3.30,0,0,3.4000,-5.04144e-06,1.66339e-06
typical,-40,3.30,0,0,3.5000,-1.43656e-05,1.66344e-06
typical,-40,3.30,0,0,3.6000,-2.76703e-05,1.6635e-06
typical,-40,3.30,0,1,0.0000,3.43556e-06,-1.02834e-11
typical,-40,3.30,0,1,0.1000,3.43554e-06,3.06853e-06
typical,-40,3.30,0,1,0.2000,3.43552e-06,3.27098e-06
typical,-40,3.30,0,1,0.3000,3.4355e-06,3.27832e-06
typical,-40,3.30,0,1,0.4000,3.43548e-06,3.28215e-06
typical,-40,3.30,0,1,0.5000,3.43545e-06,3.28526e-06
typical,-40,3.30,0,1,0.6000,3.43543e-06,3.28805e-06
typical,-40,3.30,0,1,0.7000,3.43541e-06,3.29066e-06
typical,-40,3.30,0,1,0.8000,3.43539e-06,3.29313e-06
typical,-40,3.30,0,1,0.9000,3.43537e-06,3.29551e-06
typical,-40,3.30,0,1,1.0000,3.43534e-06,3.29781e-06
typical,-40,3.30,0,1,1.1000,3.43532e-06,3.30005e-06
typical,-40,3.30,0,1,1.2000,3.43528e-06,3.30223e-06
typical,-40,3.30,0,1,1.3000,3.43505e-06,3.30437e-06
typical,-40,3.30,0,1,1.4000,3.43441e-06,3.30646e-06
typical,-40,3.30,0,1,1.5000,3.43358e-06,3.30852e-06
typical,-40,3.30,0,1,1.6000,3.43267e-06,3.31055e-06
typical,-40,3.30,0,1,1.7000,3.43172e-06,3.31255e-06
typical,-40,3.30,0,1,1.8000,3.43072e-06,3.31454e-06
typical,-40,3.30,0,1,1.9000,3.42967e-06,3.31654e-06
typical,-40,3.30,0,1,2.0000,3.42858e-06,3.31858e-06
typical,-40,3.30,0,1,2.1000,3.42743e-06,3.32069e-06
typical,-40,3.30,0,1,2.2000,3.42622e-06,3.32282e-06
typical,-40,3.30,0,1,2.3000,3.42493e-06,3.32449e-06
typical,-40,3.30,0,1,2.4000,3.42354e-06,3.32493e-06
typical,-40,3.30,0,1,2.5000,3.42204e-06,3.32506e-06
typical,-40,3.30,0,1,2.6000,3.42039e-06,3.32517e-06
typical,-40,3.30,0,1,2.7000,3.41854e-06,3.32528e-06
typical,-40,3.30,0,1,2.8000,3.4164e-06,3.32538e-06
typical,-40,3.30,0,1,2.9000,3.41373e-06,3.32548e-06
typical,-40,3.30,0,1,3.0000,3.40975e-06,3.32558e-06
typical,-40,3.30,0,1,3.1000,3.39679e-06,3.32568e-06
typical,-40,3.30,0,1,3.2000,3.07361e-06,3.32578e-06
typical,-40,3.30,0,1,3.3000,-8.7637e-11,3.32588e-06
typical,-40,3.30,0,1,3.4000,-9.64166e-06,3.32598e-06
typical,-40,3.30,0,1,3.5000,-2.687e-05,3.32608e-06
typical,-40,3.30,0,1,3.6000,-5.07889e-05,3.32618e-06
typical,-40,3.30,1,0,0.0000,5.15308e-06,-1.02834e-11
typical,-40,3.30,1,0,0.1000,5.15305e-06,4.5986e-06
typical,-40,3.30,1,0,0.2000,5.15302e-06,4.90638e-06
typical,-40,3.30,1,0,0.3000,5.15299e-06,4.91745e-06
typical,-40,3.30,1,0,0.4000,5.15296e-06,4.9232e-06
typical,-40,3.30,1,0,0.5000,5.15293e-06,4.92787e-06
typical,-40,3.30,1,0,0.6000,5.1529e-06,4.93206e-06
typical,-40,3.30,1,0,0.7000,5.15286e-06,4.93596e-06
typical,-40,3.30,1,0,0.8000,5.15283e-06,4.93967e-06
typical,-40,3.30,1,0,0.9000,5.1528e-06,4.94324e-06
typical,-40,3.30,1,0,1.0000,5.15276e-06,4.94669e-06
typical,-40,3.30,1,0,1.1000,5.15272e-06,4.95004e-06
typical,-40,3.30,1,0,1.2000,5.15266e-06,4.95332e-06
typical,-40,3.30,1,0,1.3000,5.15235e-06,4.95652e-06
typical,-40,3.30,1,0,1.4000,5.15148e-06,4.95966e-06
typical,-40,3.30,1,0,1.5000,5.15028e-06,4.96274e-06
typical,-40,3.30,1,0,1.6000,5.14895e-06,4.96578e-06
typical,-40,3.30,1,0,1.7000,5.14753e-06,4.96878e-06
typical,-40,3.30,1,0,1.8000,5.14604e-06,4.97176e-06
typical,-40,3.30,1,0,1.9000,5.14448e-06,4.97475e-06
typical,-40,3.30,1,0,2.0000,5.14284e-06,4.9778e-06
typical,-40,3.30,1,0,2.1000,5.14112e-06,4.98092e-06
typical,-40,3.30,1,0,2.2000,5.1393e-06,4.98401e-06
typical,-40,3.30,1,0,2.3000,5.13737e-06,4.98621e-06
typical,-40,3.30,1,0,2.4000,5.13529e-06,4.98673e-06
typical,-40,3.30,1,0,2.5000,5.13304e-06,4.98692e-06
typical,-40,3.30,1,0,2.6000,5.13057e-06,4.98708e-06
typical,-40,3.30,1,0,2.7000,5.1278e-06,4.98723e-06
typical,-40,3.30,1,0,2.8000,5.12457e-06,4.98738e-06
