corner,temp_c,vdd,band,rdiv,fcal,corner_id,tp1,tp2,tp3,tp4,tp5,tp6,tp7,f1,f2,f3,f4,f5,f6,f7,i1,i2,i3,i4,i5,i6,i7,jsettle,jstepon,jfrip,push_slope_hz_per_v,push_norm_pct_per_v,push_f_nom_hz,push_i_nom_a,push_nl_pct,quiet_f_hz,quiet_tj_pp_s,quiet_tj_rms_s,quiet_c2c_rms_s,quiet_tie_pp_s,quiet_tie_rms_s,step_f_pre_hz,step_f_post_hz,step_df_hz,step_kvdd_hz_per_v,step_tie_per_us_s,rip_f_hz,rip_tj_pp_s,rip_tj_rms_s,rip_c2c_rms_s,rip_tie_pp_s,rip_tie_rms_s,rip_tie_pp_pred_s,rip_tj_pp_pred_s,rip_tj_rms_pct,floor_margin_x,quiet_cycles,rip_cycles,verdict
ss,-40.0,3.63,band5,r16,f100,ss_-40c_3.63v_band5_r16_f100,3.99523e-08,4.27305e-08,4.55996e-08,4.85792e-08,5.1387e-08,5.41074e-08,5.67945e-08,100119000.0,93609900.0,87720100.0,82339800.0,77840700.0,73927100.0,70429300.0,0.000149157,0.000150997,0.000155344,0.00015842,0.000159066,0.000162925,0.00016531,9.83853e-08,6.23107e-07,3811550.0,-44907175.32467534,-54.538844306975896,82339800.0,0.00015842,1.9278170632983098,70486520.34539595,4.483605484835993e-12,8.937549397369817e-13,1.3514671380936999e-12,5.5714940333287705e-12,9.176023929981383e-13,70486472.06731974,67808842.3140102,-2677629.753309533,-26776297.53309533,-3.798785319759231e-08,70529910.3044236,6.819993663005913e-10,2.3968325584376e-10,8.26688827452326e-11,2.3153212453936547e-09,7.003678297281804e-10,1.5862183292393796e-09,5.38937473329131e-10,1.6904838536132607,763.2585039799492,74.0,74.0,PASS
ss,27.0,2.97,band5,r16,f100,ss_27c_2.97v_band5_r16_f100,3.61894e-08,3.86782e-08,4.11986e-08,4.37587e-08,4.62992e-08,4.86965e-08,5.11211e-08,110530000.0,103417000.0,97090700.0,91410300.0,86394700.0,82141500.0,78245500.0,0.00017387,0.000174776,0.000179663,0.000180648,0.000184286,0.000186174,0.000189988,5.81184e-08,3.68083e-07,6452350.0,-48733928.57142858,-53.313388722527534,91410300.0,0.000180648,1.8605163438130794,110563207.45813064,1.8269186908821595e-12,4.1923171398905627e-13,6.535364522874501e-13,2.368228333480913e-12,4.832778777181178e-13,110563631.89808851,104254394.94335859,-6309236.95472993,-63092369.547299296,-5.706430628604383e-08,110654673.25426988,6.087283187544279e-10,2.1367862525799175e-10,8.008234253830237e-11,1.9103027821169035e-09,5.837622365715722e-10,1.4075648848225826e-09,5.161258131122065e-10,2.3644538459344657,1207.9225296384539,68.0,68.0,PASS
ss,27.0,3.3,band5,r16,f100,ss_27c_3.30v_band5_r16_f100,3.61894e-08,3.86782e-08,4.11986e-08,4.37587e-08,4.62992e-08,4.86965e-08,5.11211e-08,110530000.0,103417000.0,97090700.0,91410300.0,86394700.0,82141500.0,78245500.0,0.00017387,0.000174776,0.000179663,0.000180648,0.000184286,0.000186174,0.000189988,6.50228e-08,4.11811e-07,5767210.0,-48733928.57142858,-53.313388722527534,91410300.0,0.000180648,1.8605163438130794,91408665.8400894,2.3916671753389126e-12,4.823406409071964e-13,7.467393570947762e-13,3.830728023703101e-12,1.0089417779357819e-12,91409462.79082213,86925225.9972096,-4484236.79361254,-44842367.9361254,-4.905659279361583e-08,91452268.19413146,6.621278557281577e-10,2.3411277280413257e-10,9.351758091964146e-11,1.923105577372088e-09,5.829638067105728e-10,1.3538031917113603e-09,5.36678005799115e-10,2.14101440861553,577.7972718141104,64.0,64.0,PASS
ss,27.0,3.63,band5,r16,f100,ss_27c_3.63v_band5_r16_f100,3.61894e-08,3.86782e-08,4.11986e-08,4.37587e-08,4.62992e-08,4.86965e-08,5.11211e-08,110530000.0,103417000.0,97090700.0,91410300.0,86394700.0,82141500.0,78245500.0,0.00017387,0.000174776,0.000179663,0.000180648,0.000184286,0.000186174,0.000189988,7.37889e-08,4.6733e-07,5082060.0,-48733928.57142858,-53.313388722527534,91410300.0,0.000180648,1.8605163438130794,78267092.7971173,2.2038205146725116e-12,4.55610968889236e-13,6.769279066447959e-13,2.2595229968293292e-12,5.388779933297867e-13,78267071.98793994,75248197.86985426,-3018874.1180856824,-30188741.180856824,-3.857144571028358e-08,78307483.4127295,6.375600623341613e-10,2.2465652312221402e-10,9.264048096426961e-11,1.7937068232866581e-09,5.454452289858454e-10,1.2079421759750906e-09,4.928180423811968e-10,1.7592286957954257,1012.1868692679006,62.0,62.0,PASS
ss,125.0,2.97,band5,r16,f100,ss_125c_2.97v_band5_r16_f100,3.20751e-08,3.40712e-08,3.6156e-08,3.82838e-08,4.03949e-08,4.24684e-08,4.45131e-08,124708000.0,117401000.0,110632000.0,104483000.0,99022400.0,94187700.0,89861300.0,0.000213272,0.00021664,0.000220758,0.000220977,0.000222638,0.000227042,0.000228219,4.30506e-08,2.72654e-07,8710670.0,-52784512.987013005,-50.51971419945159,104483000.0,0.000220977,1.4668654230831526,124779439.41954805,1.7572381207286881e-12,3.690384808074369e-13,4.824403952375692e-13,4.398893877540977e-12,1.093582255091614e-12,124781248.22836311,118176722.47735892,-6604525.751004189,-66045257.51004189,-5.292883221457439e-08,124861777.54431039,4.913951355393314e-10,1.7200583512230448e-10,7.662929119533538e-11,1.2852791193987776e-09,3.929177449653831e-10,9.670906362060856e-10,4.241852641726585e-10,2.147695432136451,359.2941849010404,57.0,57.0,PASS
ss,125.0,3.3,band5,r16,f100,ss_125c_3.30v_band5_r16_f100,3.20751e-08,3.40712e-08,3.6156e-08,3.82838e-08,4.03949e-08,4.24684e-08,4.45131e-08,124708000.0,117401000.0,110632000.0,104483000.0,99022400.0,94187700.0,89861300.0,0.000213272,0.00021664,0.000220758,0.000220977,0.000222638,0.000227042,0.000228219,4.81651e-08,3.05045e-07,7785730.0,-52784512.987013005,-50.51971419945159,104483000.0,0.000220977,1.4668654230831526,104505501.56069146,1.7816408070021967e-12,4.5113261086919304e-13,4.66770558427833e-13,7.750930226460861e-12,2.148510488802051e-12,104508429.32898377,99676050.87886317,-4832378.450120598,-48323784.50120598,-4.6239126175254977e-08,104557685.05403805,5.517968802818145e-10,1.9445431910607534e-10,9.136347951339667e-11,1.3397526690192435e-09,4.137969736151047e-10,9.452410584376164e-10,4.424687781453152e-10,2.033169345449044,192.59713916771534,54.0,54.0,PASS
ss,125.0,3.63,band5,r16,f100,ss_125c_3.63v_band5_r16_f100,3.20751e-08,3.40712e-08,3.6156e-08,3.82838e-08,4.03949e-08,4.24684e-08,4.45131e-08,124708000.0,117401000.0,110632000.0,104483000.0,99022400.0,94187700.0,89861300.0,0.000213272,0.00021664,0.000220758,0.000220977,0.000222638,0.000227042,0.000228219,5.46585e-08,3.4617e-07,6860780.0,-52784512.987013005,-50.51971419945159,104483000.0,0.000220977,1.4668654230831526,89828617.21071905,1.4583284435053238e-12,3.655208102772246e-13,4.99831047862171e-13,5.805302060334185e-12,1.7584818651817186e-12,89830419.17439348,86360718.94903006,-3469700.2253634185,-34697002.253634185,-3.862500316988914e-08,89861502.85169886,5.574012504272249e-10,1.9685038628213686e-10,9.482095953516013e-11,1.33202990548783e-09,4.065702220491922e-10,8.960327393654395e-10,4.299941286810463e-10,1.7689271548250263,231.2052402128002,53.0,53.0,PASS
fs,-40.0,2.97,band5,r16,f100,fs_-40c_2.97v_band5_r16_f100,4.30383e-08,4.58427e-08,4.8526e-08,5.11154e-08,5.37404e-08,5.6044e-08,5.83755e-08,92940400.0,87254800.0,82430100.0,78254300.0,74431900.0,71372500.0,68521800.0,0.000154222,0.000156304,0.000160005,0.000161692,0.000166547,0.000168872,0.000170764,7.74911e-08,4.90777e-07,4839260.0,-36694350.64935066,-46.89116208227619,78254300.0,0.000161692,1.937465417235858,92779102.2174112,2.710064744892602e-12,6.031734363412993e-13,9.122479391403358e-13,4.777638265336381e-12,1.1271936975786379e-12,92778405.38500936,87754335.75517724,-5024069.629832119,-50240696.29832119,-5.4151282391450556e-08,92880056.94889748,7.027158603865026e-10,2.4553599994799736e-10,8.244044464426354e-11,2.4682569436588874e-09,7.508304628770928e-10,1.7809292199943028e-09,5.836538011827586e-10,2.280539765817448,666.105980267612,76.0,76.0,PASS
fs,-40.0,3.3,band5,r16,f100,fs_-40c_3.30v_band5_r16_f100,4.30383e-08,4.58427e-08,4.8526e-08,5.11154e-08,5.37404e-08,5.6044e-08,5.83755e-08,92940400.0,87254800.0,82430100.0,78254300.0,74431900.0,71372500.0,68521800.0,0.000154222,0.000156304,0.000160005,0.000161692,0.000166547,0.000168872,0.000170764,8.66971e-08,5.49082e-07,4325400.0,-36694350.64935066,-46.89116208227619,78254300.0,0.000161692,1.937465417235858,78192490.84166403,3.1626511044149867e-12,6.354537026287552e-13,1.0092384394695277e-12,3.2570125139151694e-12,7.037878349089787e-13,78192117.50810137,74881375.73673536,-3310741.771366015,-33107417.71366015,-4.234111924418716e-08,78224380.13319726,6.772697682293393e-10,2.4057231608993086e-10,8.41815777379223e-11,2.240482324289529e-09,6.812727245361902e-10,1.5579521544966353e-09,5.414959496602837e-10,1.8818620303342442,968.0086678740328,73.0,73.0,PASS
fs,-40.0,3.63,band5,r16,f100,fs_-40c_3.63v_band5_r16_f100,4.30383e-08,4.58427e-08,4.8526e-08,5.11154e-08,5.37404e-08,5.6044e-08,5.83755e-08,92940400.0,87254800.0,82430100.0,78254300.0,74431900.0,71372500.0,68521800.0,0.000154222,0.000156304,0.000160005,0.000161692,0.000166547,0.000168872,0.000170764,9.83853e-08,6.23107e-07,3811550.0,-36694350.64935066,-46.89116208227619,78254300.0,0.000161692,1.937465417235858,68511907.8885421,5.223940059817032e-12,9.580648220417764e-13,1.4858370562500561e-12,3.8242675591805634e-12,8.52773781203954e-13,68512047.33437791,66279022.40677175,-2233024.9276061654,-22330249.276061654,-3.259317177762516e-08,68546921.79377972,6.201962382097369e-10,2.1830405005080069e-10,7.741736279920744e-11,2.049423003815056e-09,6.194611706564932e-10,1.3609620646623627e-09,4.757309951026376e-10,1.4964070646097607,726.407382954401,72.0,72.0,PASS
fs,27.0,2.97,band5,r16,f100,fs_27c_2.97v_band5_r16_f100,3.91457e-08,4.16131e-08,4.40363e-08,4.64298e-08,4.87553e-08,5.09348e-08,5.30411e-08,102182000.0,96123600.0,90834100.0,86151600.0,82042300.0,78531800.0,75413200.0,0.000178456,0.000179242,0.00018337,0.000186431,0.00018862,0.000194585,0.00019608,5.81184e-08,3.68083e-07,6452350.0,-40351233.76623378,-46.83747459853767,86151600.0,0.000186431,1.7882181775249295,102101227.67300235,1.2308002284096426e-12,3.141557245215908e-13,4.986077259854378e-13,1.21806365936779e-12,2.9014678722227547e-13,102101101.12681477,96703257.7967443,-5397843.330070466,-53978433.30070466,-5.286763091189456e-08,102141876.92803441,6.315268132184024e-10,2.2320532405281754e-10,8.915989320479171e-11,1.8253036727062003e-09,5.541147241054038e-10,1.3040418391029833e-09,5.177955896482801e-10,2.279861073908493,1909.77377144248,64.0,64.0,PASS
fs,27.0,3.3,band5,r16,f100,fs_27c_3.30v_band5_r16_f100,3.91457e-08,4.16131e-08,4.40363e-08,4.64298e-08,4.87553e-08,5.09348e-08,5.30411e-08,102182000.0,96123600.0,90834100.0,86151600.0,82042300.0,78531800.0,75413200.0,0.000178456,0.000179242,0.00018337,0.000186431,0.00018862,0.000194585,0.00019608,6.50228e-08,4.11811e-07,5767210.0,-40351233.76623378,-46.83747459853767,86151600.0,0.000186431,1.7882181775249295,86181958.52813599,1.6156521936595127e-12,3.2080528106767233e-13,5.293427412162321e-13,1.7220264659676296e-12,4.0112610536839086e-13,86181737.84257773,82501987.15928781,-3679750.6832899153,-36797506.83289915,-4.269756882846182e-08,86234690.40075587,6.31870456685126e-10,2.228977722787489e-10,9.49951710457921e-11,1.7292410180531069e-09,5.266886690700404e-10,1.1783014205812915e-09,4.954338497557655e-10,1.9221520383476094,1313.0251609686034,60.0,60.0,PASS
fs,27.0,3.63,band5,r16,f100,fs_27c_3.63v_band5_r16_f100,3.91457e-08,4.16131e-08,4.40363e-08,4.64298e-08,4.87553e-08,5.09348e-08,5.30411e-08,102182000.0,96123600.0,90834100.0,86151600.0,82042300.0,78531800.0,75413200.0,0.000178456,0.000179242,0.00018337,0.000186431,0.00018862,0.000194585,0.00019608,7.37889e-08,4.6733e-07,5082060.0,-40351233.76623378,-46.83747459853767,86151600.0,0.000186431,1.7882181775249295,75375704.2798123,2.080301286153097e-12,4.727765376059322e-13,6.725066225467195e-13,2.383519922893647e-12,4.955757647083107e-13,75375562.89073479,72850099.83552404,-2525463.0552107543,-25254630.552107543,-3.350506395383994e-08,75429774.88242653,5.97040771794559e-10,2.09230228705281e-10,9.029227651461822e-11,1.6335827202322134e-09,4.950318815729814e-10,1.049276581585811e-09,4.4450664077326216e-10,1.5782189049837965,998.9025227340377,59.0,59.0,PASS
fs,125.0,2.97,band5,r16,f100,fs_125c_2.97v_band5_r16_f100,3.47778e-08,3.68838e-08,3.89657e-08,4.10173e-08,4.30444e-08,4.50106e-08,4.69039e-08,115016000.0,108449000.0,102654000.0,97519900.0,92927300.0,88868000.0,85280700.0,0.000216158,0.000219352,0.000221389,0.000223189,0.000227746,0.000229928,0.000234637,4.30506e-08,2.72654e-07,8710670.0,-44835909.0909091,-45.97616393260155,97519900.0,0.000223189,1.58592539280993,115006484.66108277,1.6565556537177676e-12,3.9695020521499703e-13,3.9077886480014844e-13,5.271510972317132e-12,1.4919173399691962e-12,115008788.14373697,109190030.04805773,-5818758.095679238,-58187580.956792384,-5.0594030157130295e-08,115068548.21834572,5.284654550046215e-10,1.8587957850667704e-10,8.872947468222151e-11,1.240900407748385e-09,3.8975314605800823e-10,9.244353500945756e-10,4.3993209306309644e-10,2.1388893242201346,261.24312360767624,53.0,53.0,PASS
fs,125.0,3.3,band5,r16,f100,fs_125c_3.30v_band5_r16_f100,3.47778e-08,3.68838e-08,3.89657e-08,4.10173e-08,4.30444e-08,4.50106e-08,4.69039e-08,115016000.0,108449000.0,102654000.0,97519900.0,92927300.0,88868000.0,85280700.0,0.000216158,0.000219352,0.000221389,0.000223189,0.000227746,0.000229928,0.000234637,4.81651e-08,3.05045e-07,7785730.0,-44835909.0909091,-45.97616393260155,97519900.0,0.000223189,1.58592539280993,97520336.72126375,1.3639945683728086e-12,2.8768223862870503e-13,4.313106783913243e-13,2.94978430994944e-12,8.157828405494466e-13,97521234.36675358,93462079.14026135,-4059155.226492226,-40591552.26492226,-4.1623296227227126e-08,97590617.474417,5.541454706443175e-10,1.9461397184278032e-10,9.841237046569383e-11,1.265668482735584e-09,3.8899159907656877e-10,8.508661768865267e-10,4.268205048980918e-10,1.8992497681285736,476.83228886571686,50.0,50.0,PASS
fs,125.0,3.63,band5,r16,f100,fs_125c_3.63v_band5_r16_f100,3.47778e-08,3.68838e-08,3.89657e-08,4.10173e-08,4.30444e-08,4.50106e-08,4.69039e-08,115016000.0,108449000.0,102654000.0,97519900.0,92927300.0,88868000.0,85280700.0,0.000216158,0.000219352,0.000221389,0.000223189,0.000227746,0.000229928,0.000234637,5.46585e-08,3.4617e-07,6860780.0,-44835909.0909091,-45.97616393260155,97519900.0,0.000223189,1.58592539280993,85306688.43863632,8.852400930051653e-13,2.164912247944405e-13,3.4818449509461466e-13,7.746767687917674e-13,1.8687218427930003e-13,85306743.72607203,82451953.16882716,-2854790.557244867,-28547905.57244867,-3.346500443636517e-08,85349998.18347576,5.411138663739563e-10,1.902198506879935e-10,9.691582901415187e-11,1.2187190489965867e-09,3.756351368786361e-10,7.763146943218316e-10,3.9229076567863737e-10,1.6235263910681275,2010.1179762377587,50.0,50.0,PASS
sf,-40.0,2.97,band5,r16,f100,sf_-40c_2.97v_band5_r16_f100,4.514e-08,4.79978e-08,5.0668e-08,5.32226e-08,5.5793e-08,5.80655e-08,6.03299e-08,88613300.0,83337100.0,78945200.0,75156100.0,71693500.0,68887700.0,66302100.0,0.00015712,0.000161028,0.000163778,0.000167385,0.000168026,0.000172434,0.000175903,7.74911e-08,4.90777e-07,4839260.0,-33468863.636363644,-44.532464612138796,75156100.0,0.000167385,1.9093640721492562,88590692.32513747,3.4294253505625353e-12,7.210242569095395e-13,1.0929678700610925e-12,4.627046277488828e-12,9.36491649519075e-13,88590167.67862317,83820960.03487273,-4769207.643750444,-47692076.43750444,-5.3834502955808884e-08,88684500.61985454,7.329687930301768e-10,2.5663394417400563e-10,8.975705685882655e-11,2.463534902269493e-09,7.45316640324418e-10,1.7705137796382609e-09,6.076731395522795e-10,2.275945318117532,795.8604230023483,74.0,73.0,PASS
sf,-40.0,3.3,band5,r16,f100,sf_-40c_3.30v_band5_r16_f100,4.514e-08,4.79978e-08,5.0668e-08,5.32226e-08,5.5793e-08,5.80655e-08,6.03299e-08,88613300.0,83337100.0,78945200.0,75156100.0,71693500.0,68887700.0,66302100.0,0.00015712,0.000161028,0.000163778,0.000167385,0.000168026,0.000172434,0.000175903,8.66971e-08,5.49082e-07,4325400.0,-33468863.636363644,-44.532464612138796,75156100.0,0.000167385,1.9093640721492562,75036822.97288176,3.714029347811662e-12,7.101298556332662e-13,1.001077207842278e-12,5.085960267987312e-12,9.732784752342212e-13,75036783.84724511,71999991.73269005,-3036792.114555061,-30367921.14555061,-4.047071261392492e-08,75100342.09637558,6.747973319883194e-10,2.3630186445064354e-10,8.744236844815042e-11,2.152495392662505e-09,6.524277909813403e-10,1.4891364045955262e-09,5.39344416625239e-10,1.7746350858254702,670.3403060715304,69.0,69.0,PASS
sf,-40.0,3.63,band5,r16,f100,sf_-40c_3.63v_band5_r16_f100,4.514e-08,4.79978e-08,5.0668e-08,5.32226e-08,5.5793e-08,5.80655e-08,6.03299e-08,88613300.0,83337100.0,78945200.0,75156100.0,71693500.0,68887700.0,66302100.0,0.00015712,0.000161028,0.000163778,0.000167385,0.000168026,0.000172434,0.000175903,9.83853e-08,6.23107e-07,3811550.0,-33468863.636363644,-44.532464612138796,75156100.0,0.000167385,1.9093640721492562,66295867.84557861,2.975134284201598e-12,7.115399187657324e-13,1.016086785855572e-12,3.771503871969107e-12,8.210318773321478e-13,66296259.94958083,64293505.07790486,-2002754.8716759756,-20027548.716759756,-3.0209168257743295e-08,66321891.9059713,5.981835384933796e-10,2.113099967063539e-10,7.712436702532281e-11,1.908895346314513e-09,5.780566083263782e-10,1.2614203909841696e-09,4.556746583197268e-10,1.4014478760209956,704.061101993639,70.0,70.0,PASS
sf,27.0,2.97,band5,r16,f100,sf_27c_2.97v_band5_r16_f100,4.08364e-08,4.3342e-08,4.57926e-08,4.81578e-08,5.04118e-08,5.26153e-08,5.46689e-08,97951800.0,92289300.0,87350500.0,83060200.0,79346400.0,76023600.0,73167700.0,0.000181216,0.000182212,0.000186874,0.000188807,0.00019377,0.000196189,0.000197718,5.81184e-08,3.68083e-07,6452350.0,-37301233.76623377,-44.908673186717316,83060200.0,0.000188807,1.7727675658309077,97997317.68906422,2.1543484803444955e-12,4.3767010311583765e-13,6.026278961057618e-13,5.554399304490414e-12,1.4841605735886279e-12,97998789.10114025,92801853.45717606,-5196935.643964186,-51969356.43964186,-5.303061080275856e-08,98072497.04328726,6.563675323650883e-10,2.3063264681774832e-10,9.671921105204611e-11,1.8296956639628057e-09,5.536959757087027e-10,1.3080831899665048e-09,5.411516182115564e-10,2.261871957311914,373.0701283688549,61.0,61.0,PASS
sf,27.0,3.3,band5,r16,f100,sf_27c_3.30v_band5_r16_f100,4.08364e-08,4.3342e-08,4.57926e-08,4.81578e-08,5.04118e-08,5.26153e-08,5.46689e-08,97951800.0,92289300.0,87350500.0,83060200.0,79346400.0,76023600.0,73167700.0,0.000181216,0.000182212,0.000186874,0.000188807,0.00019377,0.000196189,0.000197718,6.50228e-08,4.11811e-07,5767210.0,-37301233.76623377,-44.908673186717316,83060200.0,0.000188807,1.7727675658309077,83059896.72372678,1.6521567441190833e-12,3.719246207331609e-13,5.414298916354369e-13,2.7269826200410705e-12,5.163966710295035e-13,83059967.12521963,79657373.45743376,-3402593.667785868,-34025936.67785868,-4.096550703729731e-08,83145045.45026891,6.31499324885533e-10,2.2053803506659872e-10,9.849526776733844e-11,1.655268106940176e-09,5.096739791466997e-10,1.1305065131114672e-09,4.932048241750537e-10,1.833664494912535,986.9815352035457,57.0,57.0,PASS
sf,27.0,3.63,band5,r16,f100,sf_27c_3.63v_band5_r16_f100,4.08364e-08,4.3342e-08,4.57926e-08,4.81578e-08,5.04118e-08,5.26153e-08,5.46689e-08,97951800.0,92289300.0,87350500.0,83060200.0,79346400.0,76023600.0,73167700.0,0.000181216,0.000182212,0.000186874,0.000188807,0.00019377,0.000196189,0.000197718,7.37889e-08,4.6733e-07,5082060.0,-37301233.76623377,-44.908673186717316,83060200.0,0.000188807,1.7727675658309077,73184749.68990201,2.7126609194709568e-12,5.554761313952564e-13,8.997508833096657e-13,1.9788453924315962e-12,3.9695376360826247e-13,73184833.6625507,70903652.42301264,-2281181.2395380586,-22811812.395380586,-3.117013628884366e-08,73244147.67936951,5.782658152372118e-10,2.0243393600435577e-10,9.032276580639286e-11,1.5131974550397527e-09,4.673868432055903e-10,9.76156707981478e-10,4.259107558026907e-10,1.4827101104019071,1177.4339634850655,57.0,57.0,PASS
sf,125.0,2.97,band5,r16,f100,sf_125c_2.97v_band5_r16_f100,3.58938e-08,3.80382e-08,4.01461e-08,4.21719e-08,4.41806e-08,4.60944e-08,4.79341e-08,111440000.0,105158000.0,99636000.0,94849800.0,90537500.0,86778500.0,83447800.0,0.000221489,0.000225029,0.000225295,0.00023028,0.000234559,0.0002367,0.000237451,4.30506e-08,2.72654e-07,8710670.0,-42153928.57142858,-44.44282283297232,94849800.0,0.00023028,1.6351905855362898,111408000.28096838,1.7356991376798353e-12,4.1317224857219577e-13,4.1710468335632706e-13,7.576158775061675e-12,2.117459954204605e-12,111411384.79387406,105810449.83740638,-5600934.956467673,-56009349.56467673,-5.0272554881443674e-08,111502225.25126423,5.457200064141442e-10,1.9141784445384305e-10,9.482587682724438e-11,1.2751627620897786e-09,3.9068312518211e-10,9.185709803004169e-10,4.5126096875295417e-10,2.1343515609403867,184.50555553900185,51.0,51.0,PASS
sf,125.0,3.3,band5,r16,f100,sf_125c_3.30v_band5_r16_f100,3.58938e-08,3.80382e-08,4.01461e-08,4.21719e-08,4.41806e-08,4.60944e-08,4.79341e-08,111440000.0,105158000.0,99636000.0,94849800.0,90537500.0,86778500.0,83447800.0,0.000221489,0.000225029,0.000225295,0.00023028,0.000234559,0.0002367,0.000237451,4.81651e-08,3.05045e-07,7785730.0,-42153928.57142858,-44.44282283297232,94849800.0,0.00023028,1.6351905855362898,94822496.93590315,2.682821888179939e-12,6.112087641197354e-13,7.173790834741831e-13,9.496380284159724e-12,2.7816272976857823e-12,94825988.1404082,91026232.7635718,-3799755.376836404,-37997553.76836404,-4.007082289730671e-08,94875995.42199792,5.541010320413922e-10,1.944340683950398e-10,1.0136537981298258e-10,1.2321287911103582e-09,3.759320156361149e-10,8.191530332473429e-10,4.2260328015355093e-10,1.8447125782928226,135.14823353541195,49.0,49.0,PASS
sf,125.0,3.63,band5,r16,f100,sf_125c_3.63v_band5_r16_f100,3.58938e-08,3.80382e-08,4.01461e-08,4.21719e-08,4.41806e-08,4.60944e-08,4.79341e-08,111440000.0,105158000.0,99636000.0,94849800.0,90537500.0,86778500.0,83447800.0,0.000221489,0.000225029,0.000225295,0.00023028,0.000234559,0.0002367,0.000237451,5.46585e-08,3.4617e-07,6860780.0,-42153928.57142858,-44.44282283297232,94849800.0,0.00023028,1.6351905855362898,83466739.53386404,1.29827147178006e-12,3.1050704251699654e-13,4.750142936192451e-13,2.773308850024191e-12,7.81821544932592e-13,83467334.80478574,80867987.94230083,-2599346.862484917,-25993468.62484917,-3.114208532672447e-08,83507345.68898521,5.266199172696435e-10,1.848198987516806e-10,9.63630447939924e-11,1.167089917536216e-09,3.566659920326469e-10,7.224327505442848e-10,3.7311038625474275e-10,1.5433819175259837,456.1987250727381,49.0,49.0,PASS
all-slow,-40.0,2.97,band5,r16,f080,all-slow_-40c_2.97v_band5_r16_f080,5.08785e-08,5.46319e-08,5.82837e-08,6.18897e-08,6.7294e-08,6.87072e-08,7.17686e-08,78618600.0,73217300.0,68629800.0,64631100.0,59440700.0,58218100.0,55734700.0,0.000121308,0.000123953,0.000125629,0.00012842,0.000129563,0.000132937,0.000135294,9.68639e-08,6.13472e-07,3871410.0,-35012727.27272728,-54.17318794315319,64631100.0,0.00012842,3.4140132006329744,78460619.89838997,4.677105637739146e-12,9.717359968134284e-13,1.4679252227172938e-12,7.378456062499717e-12,1.7317074328015754e-12,78461477.08983998,73693463.61013092,-4768013.479709059,-47680134.79709059,-6.07688467838757e-08,78516695.6378298,9.096700248163649e-10,3.1952274970727474e-10,1.0070164843119414e-10,3.373907885924195e-09,1.0224308968011538e-09,2.498254645126799e-09,7.745224390188895e-10,2.508787048812856,590.417802357673,81.0,81.0,PASS
all-slow,-40.0,3.3,band5,r16,f080,all-slow_-40c_3.30v_band5_r16_f080,5.08785e-08,5.46319e-08,5.82837e-08,6.18897e-08,6.7294e-08,6.87072e-08,7.17686e-08,78618600.0,73217300.0,68629800.0,64631100.0,59440700.0,58218100.0,55734700.0,0.000121308,0.000123953,0.000125629,0.00012842,0.000129563,0.000132937,0.000135294,1.08371e-07,6.86352e-07,3460320.0,-35012727.27272728,-54.17318794315319,64631100.0,0.00012842,3.4140132006329744,64621087.0488845,4.982897447362207e-12,1.0600308742432416e-12,1.659813585882609e-12,7.209825921602416e-12,1.4494570049955514e-12,64620878.037792884,61498038.23970359,-3122839.7980892956,-31228397.980892956,-4.832555503598904e-08,64664902.03235134,9.220483673747613e-10,3.243534422509521e-10,1.1043869237158866e-10,3.1412648653265225e-09,9.536881755496488e-10,2.2226921455177256e-09,7.478270784082035e-10,2.0974283567013745,657.9623764366683,75.0,75.0,PASS
all-slow,-40.0,3.63,band5,r16,f080,all-slow_-40c_3.63v_band5_r16_f080,5.08785e-08,5.46319e-08,5.82837e-08,6.18897e-08,6.7294e-08,6.87072e-08,7.17686e-08,78618600.0,73217300.0,68629800.0,64631100.0,59440700.0,58218100.0,55734700.0,0.000121308,0.000123953,0.000125629,0.00012842,0.000129563,0.000132937,0.000135294,1.22982e-07,7.78883e-07,3049240.0,-35012727.27272728,-54.17318794315319,64631100.0,0.00012842,3.4140132006329744,55704932.39822619,5.982947072932608e-12,1.1641932095398879e-12,1.748584020077977e-12,6.6067498859260435e-12,1.56732881095125e-12,55705224.550828084,53691860.33643347,-2013364.214394614,-20133642.14394614,-3.614318460483945e-08,55739590.89400197,8.32612756179651e-10,2.928658491308375e-10,1.0238522613379502e-10,2.792792555412901e-09,8.466519358182081e-10,1.8865017702981493e-09,6.488361552013508e-10,1.6324222617377384,540.1878214082943,73.0,73.0,PASS
